SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,17-JAN-2011,43.7,44,44.65,42.9,42.9,43.1,0,8945,389769.9,0,0,0
3IINFOTECH,EQ,17-JAN-2011,55.85,56.3,56.3,54.55,55,54.9,0,299102,16546819,0,0,0
3MINDIA,EQ,17-JAN-2011,3703.1,3676.05,3724.5,3676.05,3702,3702,0,40,147750.2,0,0,0
A2ZMES,EQ,17-JAN-2011,300.3,300.7,304.8,296.1,299.05,298.75,0,246044,73747652.75,0,0,0
AARTIDRUGS,EQ,17-JAN-2011,138.95,137.9,140,133,140,138.25,0,6518,892236.05,0,0,0
AARTIIND,EQ,17-JAN-2011,57.5,57,57.5,55,55.05,55.2,0,19995,1119135.75,0,0,0
AARVEEDEN,EQ,17-JAN-2011,70.05,65.05,71.95,65.05,66.75,66.75,0,1546,104682.35,0,0,0
ABAN,EQ,17-JAN-2011,716.4,714.5,720.55,706.55,717.75,715.2,0,553191,394757807.1,0,0,0
ABB,EQ,17-JAN-2011,750.05,745.05,754,740.1,751,746.35,0,34968,26079018.8,0,0,0
ABBOTINDIA,EQ,17-JAN-2011,1251.25,1260.1,1284,1213,1220.45,1216.15,0,2494,3089657.8,0,0,0
ABCIL,EQ,17-JAN-2011,136.85,136,139,132,132,133.75,0,6085,818734.3,0,0,0
ABGSHIP,EQ,17-JAN-2011,367.65,365,371,361.5,363.2,364.85,0,450790,164493448.25,0,0,0
ABHISHEK,EQ,17-JAN-2011,17.15,17.5,17.6,17,17,17.15,0,6347,110267.15,0,0,0
ABIRLANUVO,EQ,17-JAN-2011,744.3,745,747.25,719.05,727,726.45,0,41865,30611977.25,0,0,0
ABSHEKINDS,EQ,17-JAN-2011,15.6,15.35,15.95,15.1,15.45,15.35,0,23878,367814.65,0,0,0
ACC,EQ,17-JAN-2011,1003.9,1005,1022.95,999.3,1012,1009.15,0,131173,132694107.7,0,0,0
ACE,EQ,17-JAN-2011,50.25,50,50.45,48.25,48.6,48.8,0,97282,4767678.45,0,0,0
ACKRUTI,EQ,17-JAN-2011,239.25,238.2,242,235.55,237.9,238.2,0,18382,4380069.05,0,0,0
ADANIENT,EQ,17-JAN-2011,641.9,637,645,603.65,610,609.35,0,543941,336188940.95,0,0,0
ADANIPOWER,EQ,17-JAN-2011,122.35,120.6,123.4,120,123,122.5,0,1761015,215075810.5,0,0,0
ADFFOODS,EQ,17-JAN-2011,61.2,61.55,61.55,56.2,59,59.35,0,14536,861634.25,0,0,0
ADHUNIK,EQ,17-JAN-2011,100.7,100.05,100.85,97.15,97.5,97.85,0,98134,9708421.55,0,0,0
ADORWELD,EQ,17-JAN-2011,192.55,190,190,185,187.55,186.6,0,4477,841205.6,0,0,0
ADSL,EQ,17-JAN-2011,177.15,177,178.9,172,173.45,172.75,0,18651,3263282.25,0,0,0
ADVANIHOTR,EQ,17-JAN-2011,38.45,37.5,40.3,36.55,38,38,0,32,1260.05,0,0,0
ADVANTA,EQ,17-JAN-2011,360.8,355.15,359.95,350,352.9,351.7,0,7066,2495919.65,0,0,0
AEGISCHEM,EQ,17-JAN-2011,294,292,299.7,291,293.5,295.55,0,53579,15858204.55,0,0,0
AFL,EQ,17-JAN-2011,46.95,47.5,47.65,46.35,46.75,46.7,0,2416,113333.2,0,0,0
AFTEK,EQ,17-JAN-2011,15.55,15.65,16.25,15.25,16.25,15.8,0,210161,3303784.9,0,0,0
AGCNET,EQ,17-JAN-2011,234.4,226.8,237,226.8,231.55,234.65,0,1253,291828.55,0,0,0
AGRE,EQ,17-JAN-2011,59.2,53.3,53.3,53.3,53.3,53.3,0,4844,258185.2,0,0,0
AGRODUTCH,EQ,17-JAN-2011,13.85,13.85,14.25,13.35,13.4,13.5,0,41889,568625.7,0,0,0
AHLEAST,EQ,17-JAN-2011,337.55,339,339,325.2,339,335,0,273,91294.4,0,0,0
AHLUCONT,EQ,17-JAN-2011,150.85,150,153.6,150,152,152.3,0,23439,3563368.65,0,0,0
AHLWEST,EQ,17-JAN-2011,213.55,214.55,222,211.1,214,218,0,1432,310283.5,0,0,0
AHMEDFORGE,EQ,17-JAN-2011,141.35,140.25,145.8,140,143.75,144.3,0,32495,4654932.4,0,0,0
AIAENG,EQ,17-JAN-2011,395.15,392,395,383.2,387,387.9,0,3960,1536739.4,0,0,0
AJANTPHARM,EQ,17-JAN-2011,194.65,195,197.95,179.3,180,181,0,21957,4071719.85,0,0,0
AJMERA,EQ,17-JAN-2011,176.15,178.05,183,170.65,179.85,178.55,0,61012,10814678.3,0,0,0
AKSHOPTFBR,EQ,17-JAN-2011,12.95,12.7,13.6,12.55,13.4,13.3,0,160716,2107733.4,0,0,0
AKZOINDIA,EQ,17-JAN-2011,769.3,773,775,751,751,751.8,0,836,635286.4,0,0,0
ALBK,EQ,17-JAN-2011,200.45,200.95,204.8,197.55,203.75,203.6,0,643579,130213115.5,0,0,0
ALCHEM,EQ,17-JAN-2011,241.15,241,242,241,241.05,241.5,0,95940,23155675.4,0,0,0
ALEMBICLTD,EQ,17-JAN-2011,67.65,67.05,68.35,66.6,68,67.9,0,67898,4588932.5,0,0,0
ALFALAVAL,EQ,17-JAN-2011,1212,1168,1219.9,1168,1200,1200,0,220,263072.9,0,0,0
ALKALI,EQ,17-JAN-2011,69.55,69.55,70.7,67.5,68.45,67.9,0,12827,882652.7,0,0,0
ALKYLAMINE,EQ,17-JAN-2011,80.35,84,90,82,82,82.5,0,1937,161889.5,0,0,0
ALLCARGO,EQ,17-JAN-2011,141.5,137,143.85,137,139.05,139.2,0,11917,1670724.45,0,0,0
ALLSEC,EQ,17-JAN-2011,35.8,34.95,35.3,33.2,33.45,33.9,0,4059,139237.3,0,0,0
ALMONDZ,EQ,17-JAN-2011,37.6,38,38.7,35.3,35.5,36.1,0,3682,135346.3,0,0,0
ALOKTEXT,EQ,17-JAN-2011,25.35,25.05,25.6,24.65,25,24.9,0,9300883,233384309.45,0,0,0
ALPA,EQ,17-JAN-2011,13.85,14,14,13.55,13.65,13.65,0,1390,18984.95,0,0,0
ALPHAGEO,EQ,17-JAN-2011,160.15,159,162.5,152.1,152.1,153.5,0,3422,539772.7,0,0,0
ALPSINDUS,EQ,17-JAN-2011,6.65,6.35,6.65,6.1,6.15,6.2,0,41446,259392.45,0,0,0
AMAR,EQ,17-JAN-2011,102.8,102,105.95,100,100.9,101.05,0,93241,9604225.2,0,0,0
AMARAJABAT,EQ,17-JAN-2011,186.45,188.7,195,180.5,182.2,181.9,0,94884,17777338.25,0,0,0
AMARJOTHI,EQ,17-JAN-2011,53,54,55.3,54,54,54.1,0,1619,87607.4,0,0,0
AMBIKCO,EQ,17-JAN-2011,192.2,195.7,198,189.05,192.1,192.85,0,5477,1061524.7,0,0,0
AMBUJACEM,EQ,17-JAN-2011,128,126.95,127.8,125.5,125.85,125.85,0,725210,91731476.05,0,0,0
AMDIND,EQ,17-JAN-2011,22.3,22,22.6,21.25,21.95,21.8,0,6557,143886.1,0,0,0
AMLSTEEL,EQ,17-JAN-2011,32.35,31.5,33,30,30.5,30.5,0,1209,37386.7,0,0,0
AMRUTANJAN,EQ,17-JAN-2011,663.5,665,694,660,665.5,667.25,0,24931,16953678.6,0,0,0
AMTEKAUTO,EQ,17-JAN-2011,127.5,127.45,129,124.85,127.95,127.6,0,181399,23023519.2,0,0,0
AMTEKINDIA,EQ,17-JAN-2011,72.95,73,73.7,72.5,73.25,73.2,0,147243,10778603.1,0,0,0
ANANTRAJ,EQ,17-JAN-2011,99.5,99.5,100.45,94.6,99.3,98.85,0,548059,53746988.2,0,0,0
ANDHRABANK,EQ,17-JAN-2011,130,129,130.5,125.7,125.75,127.3,0,1025131,131241328.3,0,0,0
ANDHRACEMT,EQ,17-JAN-2011,12.75,12.5,13,10.2,10.65,10.65,0,1068223,11310051.75,0,0,0
ANDHRSUGAR,EQ,17-JAN-2011,113.2,112.05,113.4,111.5,111.85,111.9,0,6170,695624.55,0,0,0
ANGIND,EQ,17-JAN-2011,44.6,43.75,45.8,43.25,45.7,44.9,0,3646,162259.25,0,0,0
ANIKINDS,EQ,17-JAN-2011,47.05,47,48,47,47.9,47.6,0,4552,216574.15,0,0,0
ANKURDRUGS,EQ,17-JAN-2011,88.6,88.9,89.6,86,86.2,86.2,0,79783,6947193.35,0,0,0
ANSALAPI,EQ,17-JAN-2011,51.2,51.8,51.8,48.1,48.3,48.4,0,265665,13099129.5,0,0,0
ANSALHSG,EQ,17-JAN-2011,52.8,52,52.75,49.85,50.05,50.2,0,37963,1934521.3,0,0,0
ANTGRAPHIC,EQ,17-JAN-2011,0.4,0.35,0.4,0.35,0.4,0.4,0,49615,18288.1,0,0,0
APARINDS,EQ,17-JAN-2011,216.7,221,225,212.55,214,215.4,0,5311,1161507.5,0,0,0
APCOTEXIND,EQ,17-JAN-2011,152.45,152,152.5,145.05,149,148.45,0,1449,216442.2,0,0,0
APIL,EQ,17-JAN-2011,655.75,658,660,636.1,640,639.75,0,30920,19865884.9,0,0,0
APLAB,EQ,17-JAN-2011,33.6,33.7,33.7,33.6,33.6,33.6,0,150,5041,0,0,0
APOLLOHOSP,EQ,17-JAN-2011,470.7,470.25,472.95,465.1,465.25,466.85,0,11257,5278395.65,0,0,0
APOLLOTYRE,EQ,17-JAN-2011,59.1,59.5,59.65,56.05,56.1,56.35,0,2296104,131290284.55,0,0,0
APPAPER,EQ,17-JAN-2011,160.2,161.2,164.6,153.4,154,154.5,0,5834,917412.4,0,0,0
APTECHT,EQ,17-JAN-2011,120.65,120.6,121.65,118,119.25,119.6,0,113828,13679912.5,0,0,0
AQUA,EQ,17-JAN-2011,34.35,34.85,34.85,33.25,33.5,33.75,0,140881,4756268.2,0,0,0
ARCHIDPLY,EQ,17-JAN-2011,24.2,23.85,24,23.3,23.55,23.4,0,3275,77846.9,0,0,0
ARCHIES,EQ,17-JAN-2011,42.8,42.15,43.1,42.05,42.4,42.4,0,82832,3526675.7,0,0,0
AREVAT&D,EQ,17-JAN-2011,305.5,304.05,311.8,302.55,311.05,310.3,0,103159,31737586.9,0,0,0
ARIES,EQ,17-JAN-2011,118.1,118.5,122.35,113,114,114.65,0,20960,2413489.9,0,0,0
ARIHANT,EQ,17-JAN-2011,90,90,90,80.05,81.95,83.35,0,424,35617.9,0,0,0
ARL,EQ,17-JAN-2011,2.05,2,2.1,2,2.1,2.05,0,96311,197658.55,0,0,0
AROGRANITE,EQ,17-JAN-2011,47.95,47.6,48.5,46.5,46.5,46.85,0,1608,76601.3,0,0,0
ARROWTEX,BE,17-JAN-2011,11.25,10.75,11.85,10.75,10.85,10.85,0,16218,176614.65,0,0,0
ARSHIYA,EQ,17-JAN-2011,231.4,241,241.9,224.05,224.05,226.9,0,10108,2351133.7,0,0,0
ARSSINFRA,EQ,17-JAN-2011,686.3,690.05,695,654,659.25,659.05,0,39800,26663415.5,0,0,0
ARVIND,EQ,17-JAN-2011,62.3,62.8,63.2,59.1,59.55,59.6,0,1558686,95176230.8,0,0,0
ASAHIINDIA,EQ,17-JAN-2011,94.05,94,94.65,89.35,89.35,90,0,89650,8353402.05,0,0,0
ASAL,EQ,17-JAN-2011,83.05,83.05,87,83,85,86.35,0,9716,827281.4,0,0,0
ASHAPURMIN,EQ,17-JAN-2011,35.85,36,36.55,34.25,34.8,34.6,0,47577,1674812.15,0,0,0
ASHCONIUL,EQ,17-JAN-2011,3.8,3.8,3.9,3.65,3.65,3.65,0,81133,304084.4,0,0,0
ASHIMASYN,BE,17-JAN-2011,6.35,6.25,6.35,6.25,6.25,6.25,0,4065,25506.25,0,0,0
ASHOKA,EQ,17-JAN-2011,287.15,288.25,289,283.65,286.95,285.15,0,760,217032.45,0,0,0
