SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,11-JUN-2013,30.4,30.35,31,30.35,30.45,30.4,0,51416,1571587.35,0,0,0
3IINFOTECH,EQ,11-JUN-2013,5.45,5.45,5.6,5,5.1,5.05,0,725871,3781204.35,0,0,0
3MINDIA,EQ,11-JUN-2013,3505.65,3584.95,3584.95,3500,3547.85,3545.8,0,1568,5540252.15,0,0,0
A2ZMES,BE,11-JUN-2013,14,13.55,14,13.3,13.3,13.45,0,70412,947821.55,0,0,0
AANJANEYA,EQ,11-JUN-2013,50.5,48,53,48,50.8,51.4,0,60042,2969698.7,0,0,0
AARTIDRUGS,EQ,11-JUN-2013,215.25,215,215.05,205.95,213.5,213.6,0,4872,1027559.25,0,0,0
AARTIIND,EQ,11-JUN-2013,89.6,90.5,90.5,86.55,87.1,87.45,0,59656,5230455.45,0,0,0
AARVEEDEN,EQ,11-JUN-2013,37.8,38.4,39.15,38.4,39,38.65,0,4150,160178.3,0,0,0
ABAN,EQ,11-JUN-2013,294.4,291,292.8,282.7,284.8,284.25,0,145701,41789287.5,0,0,0
ABB,EQ,11-JUN-2013,620.75,616.15,624.5,592,605,602.75,0,63269,38274824.95,0,0,0
ABBOTINDIA,EQ,11-JUN-2013,1468.7,1454,1468.5,1423.1,1468.5,1460.4,0,1574,2287678.35,0,0,0
ABCIL,EQ,11-JUN-2013,81.6,81,81,77.05,79.05,78.65,0,4433,347997.5,0,0,0
ABGSHIP,EQ,11-JUN-2013,300.2,294,298.6,288.45,290.3,293.7,0,14627,4288886.75,0,0,0
ABIRLANUVO,EQ,11-JUN-2013,1065.7,1057.2,1075,1046.3,1063.6,1064.35,0,153354,162853492.65,0,0,0
ACC,EQ,11-JUN-2013,1229.1,1220,1234.5,1213,1227.15,1225.4,0,288786,353600183.65,0,0,0
ACCELYA,EQ,11-JUN-2013,457.6,449.15,457,443,452,449.35,0,6035,2711156.25,0,0,0
ACE,EQ,11-JUN-2013,12.35,12.25,12.55,11.9,12.2,12.15,0,104208,1261060.1,0,0,0
ACROPETAL,EQ,11-JUN-2013,5.25,5.05,5.7,5.05,5.1,5.15,0,25930,136865.45,0,0,0
ADANIENT,EQ,11-JUN-2013,206.05,204,205.7,187.1,198.4,196.95,0,1969004,386955078.7,0,0,0
ADANIPORTS,EQ,11-JUN-2013,150.8,150.4,153.3,145.75,148,148.3,0,2191377,326792424,0,0,0
ADANIPOWER,EQ,11-JUN-2013,53,51.95,52.8,47.2,51.85,51.8,0,8342586,419355962.4,0,0,0
ADFFOODS,EQ,11-JUN-2013,44.5,44,44.45,42.55,43,43.05,0,4194,181306.65,0,0,0
ADHUNIK,EQ,11-JUN-2013,23.6,23.15,24.25,22.8,23.5,23.45,0,74840,1745200.6,0,0,0
ADORWELD,EQ,11-JUN-2013,123.4,121.25,122.3,119.05,121.8,121.3,0,3853,466268.25,0,0,0
ADSL,BE,11-JUN-2013,7.6,7.95,7.95,7.35,7.95,7.95,0,18350,138386.6,0,0,0
ADVANIHOTR,EQ,11-JUN-2013,28.8,28.8,28.8,28.8,28.8,28.8,0,101,2908.8,0,0,0
ADVANTA,EQ,11-JUN-2013,833.5,830,840,811.25,820.3,828.65,0,4253,3528601.15,0,0,0
AEGISCHEM,EQ,11-JUN-2013,135.85,136,136.85,130.2,133.4,133,0,4656,620012.8,0,0,0
AFL,EQ,11-JUN-2013,24.4,24,24.35,23.65,23.8,24.1,0,2792,66878.3,0,0,0
AFTEK,EQ,11-JUN-2013,5.55,5.4,5.5,5,5.2,5.2,0,166541,867409.75,0,0,0
AGCNET,EQ,11-JUN-2013,63.2,63.25,64.35,58.2,59.8,59.75,0,3241,193513.95,0,0,0
AGRODUTCH,EQ,11-JUN-2013,2.3,2.2,2.3,2.15,2.15,2.15,0,1947,4266.5,0,0,0
AHLUCONT,BE,11-JUN-2013,33.1,32.15,33.9,31.55,31.55,31.55,0,17057,541422.8,0,0,0
AHLWEST,EQ,11-JUN-2013,101.65,102.95,102.95,100,102,101.85,0,228,23199.55,0,0,0
AHMEDFORGE,EQ,11-JUN-2013,102.8,102,103.35,99.15,100.45,100.05,0,15647,1574365.7,0,0,0
AIAENG,EQ,11-JUN-2013,346.9,347,349.75,341,347,347.15,0,10810,3710319.25,0,0,0
AIL,EQ,11-JUN-2013,349.75,346,351,337.1,340.95,340.2,0,9889,3385892.45,0,0,0
AJANTPHARM,EQ,11-JUN-2013,894.9,894,898,828,857,852.45,0,94019,79706619.95,0,0,0
AJMERA,EQ,11-JUN-2013,87.3,86.5,87,85.8,86.95,86.2,0,1441,124879.1,0,0,0
AKSHOPTFBR,EQ,11-JUN-2013,15.9,16,16.1,14.55,16,15.75,0,446028,7095197.65,0,0,0
AKZOINDIA,EQ,11-JUN-2013,1159.35,1163,1198,1150,1155,1154.5,0,7329,8494152.75,0,0,0
ALBK,EQ,11-JUN-2013,113.6,113,113.7,108.55,109.1,109.25,0,1930157,213193437,0,0,0
ALCHEM,EQ,11-JUN-2013,36.8,36,37,35.7,36.4,36.2,0,8356,306232.4,0,0,0
ALEMBICLTD,EQ,11-JUN-2013,20.1,19.8,20.4,19.75,20,20.15,0,34356,686790.75,0,0,0
ALKALI,EQ,11-JUN-2013,21.65,21.5,21.8,20.5,20.7,20.8,0,6524,135868.75,0,0,0
ALKYLAMINE,EQ,11-JUN-2013,147,143.1,146.4,142,143,143,0,322,46009.8,0,0,0
ALLCARGO,EQ,11-JUN-2013,103.75,103.75,103.75,98.4,102,101.75,0,1373,137847.95,0,0,0
ALOKTEXT,EQ,11-JUN-2013,7.7,7.8,7.8,7.4,7.65,7.65,0,8030225,61164871.45,0,0,0
ALPHAGEO,EQ,11-JUN-2013,25.5,25.05,25.05,21.8,24.95,24.1,0,240,5739.75,0,0,0
ALPSINDUS,BE,11-JUN-2013,1.65,1.65,1.65,1.6,1.65,1.65,0,2819,4611.35,0,0,0
ALSTOMT&D,EQ,11-JUN-2013,155.05,153,155.95,152.35,155.95,155.05,0,3769,583212,0,0,0
AMAR,EQ,11-JUN-2013,8.05,7.65,7.65,7.65,7.65,7.65,0,12713,97254.45,0,0,0
AMARAJABAT,EQ,11-JUN-2013,245.8,246,252.5,243.5,251.9,251.5,0,186389,46069399.9,0,0,0
AMARJOTHI,EQ,11-JUN-2013,50,48.1,50,48.1,50,50,0,1040,51525,0,0,0
AMBIKCO,EQ,11-JUN-2013,210.55,210,211.75,209,209.3,209.4,0,373,78357.1,0,0,0
AMBUJACEM,EQ,11-JUN-2013,172.95,172.35,176.3,170,176.15,175.75,0,2166244,378416477.7,0,0,0
AMDIND,EQ,11-JUN-2013,10,10,10,10,10,10,0,500,5000,0,0,0
AMRUTANJAN,EQ,11-JUN-2013,126.45,125,134.55,122.1,133.65,132.65,0,42411,5517026.85,0,0,0
AMTEKAUTO,EQ,11-JUN-2013,88.2,89.35,89.35,84.1,84.95,85.75,0,248263,21219116.95,0,0,0
AMTEKINDIA,EQ,11-JUN-2013,95.3,93.1,95.25,90,91.45,90.9,0,245456,22582985.1,0,0,0
ANANTRAJ,EQ,11-JUN-2013,60.65,60,60.6,56.4,57.5,57.25,0,444267,25749583.9,0,0,0
ANDHRABANK,EQ,11-JUN-2013,86.75,86.6,86.6,84.5,85.25,85.4,0,1244507,106395507.7,0,0,0
ANDHRACEMT,EQ,11-JUN-2013,6.85,6.65,6.85,6.45,6.65,6.65,0,7508,49844.9,0,0,0
ANDHRSUGAR,EQ,11-JUN-2013,127.8,127,130.5,124.15,129.9,129.2,0,11054,1419659.15,0,0,0
ANIKINDS,EQ,11-JUN-2013,22,21.55,22,20.65,21.5,21.45,0,1807,38592.35,0,0,0
ANKITMETAL,EQ,11-JUN-2013,11.8,11.1,11.2,11,11.05,11.05,0,40501,448012.1,0,0,0
ANKURDRUGS,EQ,11-JUN-2013,6.2,6.1,6.25,5.8,6.1,6,0,9309,55385.25,0,0,0
ANSALAPI,EQ,11-JUN-2013,20.1,19.8,20.05,18.7,18.9,18.85,0,165165,3158550.2,0,0,0
ANSALHSG,EQ,11-JUN-2013,17.1,17.45,17.5,16.25,17.2,16.95,0,19819,331261.55,0,0,0
