SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,10-NOV-2016,40.8,42.3,42.8,40.4,40.75,40.9,0,202959,8399001.4,0,0,0
3IINFOTECH,EQ,10-NOV-2016,6,6.3,6.35,6.05,6.15,6.05,0,1957996,12092633.75,0,0,0
3MINDIA,EQ,10-NOV-2016,12719.1,12846.2,12900,12750.05,12875,12849.7,0,383,4925801.3,0,0,0
8KMILES,EQ,10-NOV-2016,745.45,765,775,745.45,759,755.45,0,31274,23897200.6,0,0,0
A2ZINFRA,EQ,10-NOV-2016,39.85,41,42.65,41,42.3,42.2,0,722487,30333665.55,0,0,0
AARTIDRUGS,EQ,10-NOV-2016,627.35,643.85,656.25,625.95,626.5,629.35,0,17595,11294817.45,0,0,0
AARTIIND,EQ,10-NOV-2016,712.15,718,734.9,712.85,730,722.45,0,32983,23907973.4,0,0,0
AARVEEDEN,EQ,10-NOV-2016,85.05,84.35,101,84.35,93,93.6,0,90768,8648035.75,0,0,0
ABAN,EQ,10-NOV-2016,219.3,226,235.35,225,230.5,230.05,0,1438499,331135992.85,0,0,0
ABB,EQ,10-NOV-2016,1051.65,1088,1088,1036.6,1071,1062.2,0,126272,133619064.1,0,0,0
ABBOTINDIA,EQ,10-NOV-2016,4739.95,4839,4839,4700,4750,4744.1,0,2259,10729418.5,0,0,0
ABFRL,EQ,10-NOV-2016,145.9,147.8,151.85,147.8,150.5,150.1,0,270508,40573145.2,0,0,0
ABGSHIP,EQ,10-NOV-2016,31.85,33,33.45,32.2,32.6,32.55,0,599097,19647088.55,0,0,0
ABIRLANUVO,EQ,10-NOV-2016,1296.25,1324.7,1337.25,1307.8,1323,1330.2,0,252713,334650498.8,0,0,0
ACC,EQ,10-NOV-2016,1455.2,1470,1497,1450.05,1463,1456.8,0,379958,562316209.75,0,0,0
ACCELYA,EQ,10-NOV-2016,1443.8,1535,1545,1440.1,1455,1453.3,0,7965,11722933.95,0,0,0
ACE,EQ,10-NOV-2016,48.5,48.1,51.8,48.1,50.85,50.6,0,471419,23860289.8,0,0,0
ADANIENT,EQ,10-NOV-2016,61.9,63.1,67.5,63,65.15,65.15,0,3047984,198820246.35,0,0,0
ADANIPORTS,EQ,10-NOV-2016,282.4,289,297.15,286,293.5,294.55,0,4488690,1317875478.9,0,0,0
ADANIPOWER,EQ,10-NOV-2016,24.6,25.5,26.3,25.15,25.85,25.85,0,6827381,176355853.95,0,0,0
ADANITRANS,EQ,10-NOV-2016,45.15,46.15,46.8,45.4,45.75,45.75,0,595451,27547639.5,0,0,0
ADFFOODS,EQ,10-NOV-2016,167.3,170.55,178.4,169.3,172,170.45,0,133353,23041837.95,0,0,0
ADHUNIK,EQ,10-NOV-2016,7.55,7.5,8,7.5,7.55,7.65,0,124030,948353,0,0,0
ADHUNIKIND,EQ,10-NOV-2016,120.05,125.4,143,125,131,128.55,0,6119,830494.8,0,0,0
ADI,EQ,10-NOV-2016,490.35,490.05,514.9,490,510,506.1,0,4148,2089573.8,0,0,0
ADLABS,EQ,10-NOV-2016,91.2,94,96.5,92.25,93.65,93.85,0,193011,18281315.95,0,0,0
ADORWELD,EQ,10-NOV-2016,291.3,300,306.95,297.6,299,301.35,0,6482,1965590.7,0,0,0
ADSL,EQ,10-NOV-2016,29.5,30.45,31.5,28.9,29.95,30.1,0,207855,6337721,0,0,0
ADVANIHOTR,EQ,10-NOV-2016,53.1,53.5,56.8,51.25,52.1,52.25,0,9620,507490.8,0,0,0
ADVENZYMES,EQ,10-NOV-2016,1931.35,2006.1,2049.9,1961.1,2002.1,2000.55,0,188968,379791668.7,0,0,0
AEGISCHEM,EQ,10-NOV-2016,150.95,153.15,154.3,148.6,150.6,150.8,0,199621,30265379.4,0,0,0
AFL,EQ,10-NOV-2016,59.6,60.6,65,60.5,64.75,64.65,0,96188,6144244.35,0,0,0
AGARIND,EQ,10-NOV-2016,363.45,376,387.9,373,379.9,378.55,0,35908,13693482.5,0,0,0
AGCNET,EQ,10-NOV-2016,104.05,103.85,103.85,93.1,95.8,95.1,0,36474,3596987.35,0,0,0
AGRITECH,BE,10-NOV-2016,37.5,39,39,35.8,37.2,37.2,0,11579,442354.3,0,0,0
AGRODUTCH,BZ,10-NOV-2016,2.1,2,2.05,2,2.05,2.05,0,12459,24930.95,0,0,0
AHIMSA,SM,10-NOV-2016,25,25.15,25.15,25.15,25.15,25.15,0,6000,150900,0,0,0
AHLEAST,EQ,10-NOV-2016,204.45,215,215,195.5,208,208,0,8329,1720891.85,0,0,0
AHLUCONT,EQ,10-NOV-2016,271.7,273.7,289,273.7,280,284.85,0,77378,22193930.95,0,0,0
AHLWEST,EQ,10-NOV-2016,206,201,201,198.05,198.1,198.1,0,48,9589.6,0,0,0
AIAENG,EQ,10-NOV-2016,1242.85,1260,1273.95,1243,1243,1249.6,0,9936,12432664.4,0,0,0
AIFL,EQ,10-NOV-2016,428.8,431.95,432,420,425.9,429.05,0,78014,33557458.55,0,0,0
AJANTPHARM,EQ,10-NOV-2016,1895.95,1940,1944,1909,1929.95,1930.65,0,73678,142002875.75,0,0,0
AJMERA,EQ,10-NOV-2016,132.4,135.7,140,133.75,136.65,136.6,0,56682,7738030.1,0,0,0
AKSHOPTFBR,EQ,10-NOV-2016,28.35,29.4,29.8,28.3,28.75,28.6,0,4815992,139691826.45,0,0,0
AKZOINDIA,EQ,10-NOV-2016,1560.75,1586,1586,1551.1,1560,1558.55,0,29722,46650067.9,0,0,0
ALANKIT,EQ,10-NOV-2016,56.55,57.55,61.9,56.55,60,58.7,0,124397,7301471.9,0,0,0
ALBERTDAVD,EQ,10-NOV-2016,348.1,359.7,364.9,351,357.9,354.3,0,1979,709389.25,0,0,0
ALBK,EQ,10-NOV-2016,68.3,70.65,75,70.65,74.5,74.4,0,7212797,529591536.1,0,0,0
ALCHEM,EQ,10-NOV-2016,23,24,25.05,23.95,24.05,24.05,0,9618,233885.05,0,0,0
ALEMBICLTD,EQ,10-NOV-2016,37.65,38.45,39.45,38.45,38.9,38.7,0,111857,4362519.1,0,0,0
ALICON,EQ,10-NOV-2016,438.35,432,500.6,432,469,473.75,0,35356,16899099.15,0,0,0
ALKALI,EQ,10-NOV-2016,74.9,75.5,81.8,75.5,77.8,78.45,0,18599,1475714.1,0,0,0
ALKEM,EQ,10-NOV-2016,1654.75,1637.1,1684.5,1635,1644,1643.1,0,18806,31107476.95,0,0,0
ALKYLAMINE,EQ,10-NOV-2016,320.75,322,352.75,322,335,333.55,0,9834,3260279.4,0,0,0
ALLCARGO,EQ,10-NOV-2016,185.5,186,189.7,185.2,186,185.75,0,89639,16712464.75,0,0,0
ALLSEC,EQ,10-NOV-2016,308.3,314,330.95,314,324,321.45,0,43247,13958346.7,0,0,0
ALMONDZ,EQ,10-NOV-2016,14.7,14.7,15.2,13.7,14.7,14.85,0,16716,244570.9,0,0,0
ALOKTEXT,EQ,10-NOV-2016,3.1,3.15,3.25,3.1,3.15,3.15,0,2523078,8024288.9,0,0,0
ALPA,BE,10-NOV-2016,36.6,38.35,38.4,35.35,38.25,37.9,0,14849,562744,0,0,0
ALPHAGEO,EQ,10-NOV-2016,965.85,979,1022,975,1003,1008.8,0,37905,37858827.4,0,0,0
ALPSINDUS,EQ,10-NOV-2016,6.55,7.05,7.3,6.7,7.3,7,0,62643,446561.8,0,0,0
AMARAJABAT,EQ,10-NOV-2016,993.9,1001.15,1034.75,1001.15,1007.9,1007.55,0,254929,258622477.1,0,0,0
