SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,16-OCT-2014,30.3,30.3,30.75,30.3,30.3,30.45,0,67661,2065781.8,0,0,0
3IINFOTECH,EQ,16-OCT-2014,7.85,7.75,8,7.3,7.45,7.4,0,751918,5760445.65,0,0,0
3MINDIA,EQ,16-OCT-2014,6066.6,6000,6243.05,5950,5970,5953.05,0,442,2676306.05,0,0,0
8KMILES,EQ,16-OCT-2014,660.6,679.8,693.6,636.9,660,654.55,0,207306,141005183.25,0,0,0
A2ZMES,EQ,16-OCT-2014,19.6,20,20,17.9,18.3,18.25,0,247232,4713313,0,0,0
AARTIDRUGS,EQ,16-OCT-2014,744.15,749.8,759,715,716.65,720.9,0,8049,5863938.15,0,0,0
AARTIIND,EQ,16-OCT-2014,279.7,276.8,279.5,250.25,254,257.15,0,34924,9331894.1,0,0,0
AARVEEDEN,EQ,16-OCT-2014,48.1,48,48,44.4,44.45,45.45,0,3740,174307.6,0,0,0
ABAN,EQ,16-OCT-2014,591.9,585,611.9,567,573.2,572.65,0,2080483,1235159097.65,0,0,0
ABB,EQ,16-OCT-2014,1052.85,1042.3,1066.7,1000,1005,1012.5,0,66187,68741943.55,0,0,0
ABBOTINDIA,EQ,16-OCT-2014,3059,3058.95,3165,2976,2980,3025.05,0,4407,13643907.55,0,0,0
ABCIL,EQ,16-OCT-2014,258.5,255.9,264.35,250,250,250.55,0,14755,3780730.6,0,0,0
ABGSHIP,EQ,16-OCT-2014,233.35,230.85,231.75,220.1,221.8,221.85,0,96352,21798742.65,0,0,0
ABIRLANUVO,EQ,16-OCT-2014,1641.05,1642,1668.7,1580,1583,1592.15,0,220852,361873167.25,0,0,0
ACC,EQ,16-OCT-2014,1383.3,1379.5,1391.95,1369.95,1377.5,1376.3,0,437986,604405749.85,0,0,0
ACCELYA,EQ,16-OCT-2014,755.7,760,781.4,739,760,757,0,39305,30016345.7,0,0,0
ACE,EQ,16-OCT-2014,30.5,30.5,30.8,28,28.8,28.2,0,236145,6921124.7,0,0,0
ACROPETAL,EQ,16-OCT-2014,4.25,4.25,4.35,4.05,4.2,4.15,0,29407,122277.3,0,0,0
ADANIENT,EQ,16-OCT-2014,453,449.15,456.7,438.75,445,444.7,0,2544823,1134192572.4,0,0,0
ADANIPORTS,EQ,16-OCT-2014,260.15,258.7,262.5,251.05,253.5,252.95,0,2214333,569949663.25,0,0,0
ADANIPOWER,EQ,16-OCT-2014,43.25,42.9,44.05,41.9,42.35,42.2,0,3539728,152392840.6,0,0,0
ADFFOODS,EQ,16-OCT-2014,66.25,66,67.4,63.05,63.2,63.55,0,69597,4539684.8,0,0,0
ADHUNIK,EQ,16-OCT-2014,40.3,39.25,41,38.25,38.25,38.65,0,10316,408107.65,0,0,0
ADORWELD,EQ,16-OCT-2014,224.35,220.05,225,220,224,224,0,1940,433923.6,0,0,0
ADSL,EQ,16-OCT-2014,17.7,17.6,18.55,17.3,18.55,18.4,0,41773,759392.1,0,0,0
ADVANIHOTR,EQ,16-OCT-2014,72.1,72,72.1,72,72,72,0,3700,266500,0,0,0
ADVANTA,EQ,16-OCT-2014,324.8,324,332.4,315.95,320,320.55,0,59306,19270700.4,0,0,0
AEGISCHEM,EQ,16-OCT-2014,342.8,340.4,343,318.5,321.1,322.25,0,23818,7883690.9,0,0,0
AFL,EQ,16-OCT-2014,66.9,66.3,66.95,62.3,63,63.85,0,10323,674864.25,0,0,0
AFTEK,BE,16-OCT-2014,5.2,5,5.45,5,5,5.05,0,41397,209128.2,0,0,0
