SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,24-FEB-2014,30.35,30.7,30.7,30.3,30.35,30.35,0,64704,1970011,0,0,0
3IINFOTECH,BE,24-FEB-2014,6.95,7.25,7.25,7.25,7.25,7.25,0,93449,677505.25,0,0,0
3MINDIA,EQ,24-FEB-2014,3689.95,3655.1,3690.1,3620,3620,3632.2,0,189,690981.75,0,0,0
8KMILES,EQ,24-FEB-2014,115.25,111.55,117.6,111.55,113.25,113.15,0,3168,361979.7,0,0,0
A2ZMES,BE,24-FEB-2014,10.35,10.55,10.85,10.1,10.85,10.85,0,122515,1298697.8,0,0,0
AARTIDRUGS,EQ,24-FEB-2014,217.8,214.2,221.9,214.2,219.55,220.1,0,2458,541025.05,0,0,0
AARTIIND,EQ,24-FEB-2014,90.9,91.5,95.8,91.5,95.75,95.25,0,24139,2247953.05,0,0,0
AARVEEDEN,EQ,24-FEB-2014,34.4,34.4,35,34.25,34.25,34.35,0,495,17043.4,0,0,0
ABAN,EQ,24-FEB-2014,511.2,506.05,513.9,502,503.75,504.7,0,912689,462488191.7,0,0,0
ABB,EQ,24-FEB-2014,681.9,675.05,688,675.05,677.6,680.05,0,232570,158352509.3,0,0,0
ABBOTINDIA,EQ,24-FEB-2014,1635.6,1675,1686.5,1629.95,1664,1659.2,0,2141,3557611.8,0,0,0
ABCIL,EQ,24-FEB-2014,110.3,112,113.55,110.8,112,112,0,7055,786151.3,0,0,0
ABGSHIP,EQ,24-FEB-2014,272.2,272,278.45,266.15,269.6,268.95,0,192188,52245710.05,0,0,0
ABIRLANUVO,EQ,24-FEB-2014,1087.6,1100,1114,1086,1097.3,1099.6,0,165696,182767282.8,0,0,0
ACC,EQ,24-FEB-2014,1065.55,1068,1080.4,1056.45,1067.8,1070.1,0,261977,280087962.15,0,0,0
ACCELYA,EQ,24-FEB-2014,654.65,652.25,679.8,652.25,678,671.95,0,18632,12538793.25,0,0,0
ACE,EQ,24-FEB-2014,11.9,11.65,12.05,11.65,12.05,11.95,0,65082,771481.75,0,0,0
ACROPETAL,BE,24-FEB-2014,4.9,4.7,5,4.7,4.85,4.85,0,2375,11518.35,0,0,0
ADANIENT,EQ,24-FEB-2014,249.6,250.85,254.7,247.7,250,249.65,0,2115875,531348484.8,0,0,0
