SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 28-Feb-2024, 120.00, 120.00, 120.00, 114.05, 120.00, 120.00, 118.51, 4, 0.00, 4, 3, 75.00
20MICRONS, EQ, 28-Feb-2024, 149.15, 149.15, 150.70, 143.50, 144.00, 145.35, 146.42, 71053, 104.03, 2591, 38466, 54.14
21STCENMGM, BE, 28-Feb-2024, 52.45, 51.40, 51.40, 51.40, 51.40, 51.40, 51.40, 22578, 11.61, 45, -, -
360ONE, EQ, 28-Feb-2024, 747.85, 748.05, 751.10, 710.05, 725.00, 716.30, 722.22, 501982, 3625.41, 35993, 329467, 65.63
3IINFOLTD, EQ, 28-Feb-2024, 50.05, 50.55, 51.35, 48.30, 48.75, 48.85, 49.52, 1280301, 634.06, 6972, 481502, 37.61
3MINDIA, EQ, 28-Feb-2024, 31246.15, 31446.15, 31446.15, 30400.00, 30700.00, 30669.45, 30777.46, 3537, 1088.60, 2089, 1508, 42.64
3PLAND, BE, 28-Feb-2024, 33.60, 33.60, 34.00, 32.10, 33.90, 32.50, 33.01, 6281, 2.07, 94, -, -
574GS2026, GS, 28-Feb-2024, 97.50, 97.33, 98.26, 97.33, 98.26, 98.26, 98.26, 500005, 491.30, 7, 500005, 100.00
5PAISA, EQ, 28-Feb-2024, 560.75, 563.00, 565.45, 550.50, 552.30, 558.85, 559.90, 78409, 439.01, 6449, 49216, 62.77
63MOONS, BE, 28-Feb-2024, 490.40, 493.45, 502.25, 472.00, 483.40, 479.95, 489.72, 119285, 584.17, 4246, -, -
654GS2032, GS, 28-Feb-2024, 97.44, 97.50, 97.50, 97.30, 97.30, 97.30, 97.32, 584, 0.57, 3, 584, 100.00
667GS2050, GS, 28-Feb-2024, 95.28, 95.30, 96.00, 95.10, 95.31, 95.30, 95.25, 6201, 5.91, 11, 6201, 100.00
669GS2024, GS, 28-Feb-2024, 100.57, 100.60, 101.60, 100.50, 101.20, 101.20, 101.02, 2516, 2.54, 13, 2516, 100.00
676GS2061, GS, 28-Feb-2024, 95.05, 97.50, 97.50, 97.50, 97.50, 97.50, 97.50, 6, 0.01, 1, 6, 100.00
68GS2060, GS, 28-Feb-2024, 97.15, 94.73, 97.14, 94.73, 97.10, 97.10, 95.69, 23, 0.02, 4, 12, 52.17
695GS2061, GS, 28-Feb-2024, 97.26, 97.51, 98.25, 97.50, 98.25, 98.25, 98.25, 16842, 16.55, 6, 16834, 99.95
699GS2051, GS, 28-Feb-2024, 98.78, 98.10, 100.55, 98.10, 98.12, 98.12, 98.39, 176, 0.17, 5, 136, 77.27
706GS2028, GS, 28-Feb-2024, 103.10, 102.50, 102.50, 102.50, 102.50, 102.50, 102.50, 1000, 1.03, 1, 1000, 100.00
710GS2029, GS, 28-Feb-2024, 102.47, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 5000, 5.14, 1, 5000, 100.00
716GS2050, GS, 28-Feb-2024, 105.00, 106.55, 106.55, 106.50, 106.50, 106.54, 106.54, 73, 0.08, 2, 73, 100.00
717GS2030, GS, 28-Feb-2024, 102.98, 101.60, 102.98, 101.60, 101.60, 101.60, 101.67, 2079, 2.11, 3, 2079, 100.00
718GS2033, GS, 28-Feb-2024, 101.25, 101.25, 101.25, 100.80, 101.15, 101.15, 101.11, 5900, 5.97, 6, 5900, 100.00
718GS2037, GS, 28-Feb-2024, 101.13, 101.08, 101.49, 101.00, 101.35, 101.35, 101.14, 27420, 27.73, 9, 27400, 99.93
719GS2060, GS, 28-Feb-2024, 103.00, 103.55, 103.55, 103.55, 103.55, 103.55, 103.55, 65, 0.07, 1, 65, 100.00
725GS2063, GS, 28-Feb-2024, 102.99, 102.71, 103.24, 102.71, 102.72, 102.78, 103.01, 18894, 19.46, 21, 18286, 96.78
726GS2032, GS, 28-Feb-2024, 101.52, 101.60, 101.60, 101.45, 101.45, 101.45, 101.52, 1320, 1.34, 5, 1320, 100.00
732GS2030, GS, 28-Feb-2024, 104.00, 102.50, 103.00, 102.25, 102.50, 102.50, 102.47, 4740, 4.86, 9, 739, 15.59
733GS2026, GS, 28-Feb-2024, 102.56, 102.25, 102.51, 102.25, 102.51, 102.51, 102.35, 1400, 1.43, 10, 1400, 100.00
736GS2052, GS, 28-Feb-2024, 105.50, 105.75, 105.75, 105.02, 105.75, 105.75, 105.42, 26421, 27.85, 6, 26421, 100.00
737GS2028, GS, 28-Feb-2024, 103.78, 103.75, 103.80, 103.30, 103.31, 103.31, 103.45, 14181, 14.67, 18, 13181, 92.95
738GS2027, GS, 28-Feb-2024, 102.33, 102.50, 102.50, 102.30, 102.31, 102.38, 102.39, 54763, 56.07, 37, 54763, 100.00
73GS2053, GS, 28-Feb-2024, 103.00, 102.26, 103.03, 102.26, 103.03, 103.03, 102.97, 11100, 11.43, 13, 10900, 98.20
