SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,19-NOV-2012,137.6,135.05,151.35,133,151.35,151.3,0,1544208,226244977.3,0,0,0
3IINFOTECH,BE,19-NOV-2012,7.2,7.35,7.45,7.05,7.15,7.1,0,827187,5946648.45,0,0,0
3MINDIA,EQ,19-NOV-2012,3690.35,3693,3770,3655,3704,3692.05,0,745,2782045.35,0,0,0
A2ZMES,EQ,19-NOV-2012,59.7,60,61.3,58.9,59.15,59.2,0,245482,14690124.35,0,0,0
AANJANEYA,EQ,19-NOV-2012,653.6,643.5,664,633,650,658.05,0,27449,17860115.65,0,0,0
AARTIDRUGS,EQ,19-NOV-2012,215.2,219.85,219.85,211,213,212.25,0,22592,4835702.3,0,0,0
AARTIIND,EQ,19-NOV-2012,90.45,91,92.9,89.65,91.5,90.7,0,23592,2135037.3,0,0,0
AARVEEDEN,EQ,19-NOV-2012,71.05,71.5,73.15,67.45,68.25,68.65,0,13130,909613.25,0,0,0
ABAN,EQ,19-NOV-2012,383.4,384.45,386.9,375,378.25,377.35,0,231547,88011572.65,0,0,0
ABB,EQ,19-NOV-2012,721.45,722.4,727.6,714,716.8,717.15,0,18798,13543505,0,0,0
ABBOTINDIA,EQ,19-NOV-2012,1440.25,1441.05,1454.95,1425.15,1448,1434.05,0,891,1282652.45,0,0,0
ABCIL,EQ,19-NOV-2012,87.4,87,88.7,86.7,87.15,87.65,0,4053,353428.75,0,0,0
ABGSHIP,EQ,19-NOV-2012,393.15,383,392.95,383,388,390.7,0,6051,2362352,0,0,0
ABHISHEK,EQ,19-NOV-2012,6.55,6.5,6.65,6.45,6.45,6.45,0,791,5197.5,0,0,0
ABIRLANUVO,EQ,19-NOV-2012,967.1,974.1,974.1,951.25,955.25,958.15,0,118282,113673816.55,0,0,0
ACC,EQ,19-NOV-2012,1378.1,1380,1396.75,1368,1380,1382.65,0,232264,321488692.8,0,0,0
ACCELYA,BE,19-NOV-2012,327.1,330,334.9,310.75,319,312.8,0,38398,12317678.35,0,0,0
ACE,EQ,19-NOV-2012,27,28.5,28.8,26.2,26.2,26.55,0,732018,20269116.85,0,0,0
ACROPETAL,EQ,19-NOV-2012,11.5,11.4,11.55,11,11.05,11.05,0,68376,765586.65,0,0,0
ADANIENT,EQ,19-NOV-2012,225.3,226,228.65,222,225.3,225.5,0,939389,212243286.45,0,0,0
ADANIPORTS,EQ,19-NOV-2012,127.35,125.2,130,125.2,127.8,127.95,0,642800,82319888.35,0,0,0
ADANIPOWER,EQ,19-NOV-2012,47.5,47.7,47.95,46.9,47.6,47.5,0,639239,30315212.8,0,0,0
ADFFOODS,EQ,19-NOV-2012,62.3,62.4,63.4,61,61.85,61.2,0,4068,251422.2,0,0,0
ADHUNIK,EQ,19-NOV-2012,33,32.8,33.5,32.25,32.35,32.4,0,107244,3514828.25,0,0,0
ADORWELD,EQ,19-NOV-2012,136.9,136,136,133.75,134.4,134.1,0,4283,576627.8,0,0,0
ADSL,EQ,19-NOV-2012,21.2,21.3,21.7,20.45,20.85,20.8,0,54535,1139921.15,0,0,0
ADVANTA,EQ,19-NOV-2012,812.45,812,823,807,807.5,808.15,0,9717,7880446.3,0,0,0
AEGISCHEM,EQ,19-NOV-2012,179.1,179.95,185,176.1,177.5,177.1,0,53258,9575324.95,0,0,0
AFL,EQ,19-NOV-2012,34.6,35,35.15,34.4,34.7,34.7,0,24620,854540.35,0,0,0
AFTEK,EQ,19-NOV-2012,7.65,7.65,7.7,7.5,7.65,7.6,0,72767,552376.95,0,0,0
AGCNET,EQ,19-NOV-2012,383.75,396,396,372,376.95,374.5,0,2427,927437.9,0,0,0
AGRODUTCH,EQ,19-NOV-2012,3.6,3.5,3.6,3.5,3.5,3.5,0,9881,34736.25,0,0,0
AHLEAST,EQ,19-NOV-2012,218.95,218.55,227,217,218,218.5,0,325,71697,0,0,0
AHLUCONT,EQ,19-NOV-2012,40.6,40.4,40.4,38.5,40,39.8,0,936,36696.8,0,0,0
AHLWEST,EQ,19-NOV-2012,130.95,130.4,134,129.25,134,131.8,0,207,27097.65,0,0,0
AHMEDFORGE,EQ,19-NOV-2012,131.9,131,133.75,128.55,133,131.95,0,4061,532130.35,0,0,0
AIAENG,EQ,19-NOV-2012,348.2,351.2,355,337,337,340.7,0,13103,4505034.15,0,0,0
AIL,EQ,19-NOV-2012,409.55,409,410.85,404.65,409.9,407.45,0,10986,4481047.45,0,0,0
AJANTPHARM,EQ,19-NOV-2012,365.65,371,372.95,364,364,364.5,0,13585,4996641.15,0,0,0
AJMERA,BE,19-NOV-2012,123.25,129.4,129.4,119,122,119.75,0,6521,785430.8,0,0,0
AKSHOPTFBR,EQ,19-NOV-2012,16.1,16.5,18.65,16,18.4,18.25,0,245197,4362020.35,0,0,0
AKZOINDIA,EQ,19-NOV-2012,930.1,930,936.7,925.25,931,932.25,0,2411,2242462.15,0,0,0
ALBK,EQ,19-NOV-2012,137.05,138,138.85,132.6,134.05,133.95,0,2076975,279682989.1,0,0,0
ALCHEM,EQ,19-NOV-2012,53.35,55,57,53.25,53.5,53.8,0,32906,1783136.65,0,0,0
ALEMBICLTD,EQ,19-NOV-2012,15.6,15.65,15.7,15.5,15.7,15.7,0,26206,408996.2,0,0,0
ALICON,EQ,19-NOV-2012,73.9,72.5,74.95,71.2,72.6,72.6,0,541,39243.85,0,0,0
ALKALI,EQ,19-NOV-2012,26.2,25.7,25.95,25.2,25.5,25.5,0,730,18599.9,0,0,0
ALKYLAMINE,EQ,19-NOV-2012,135.95,135,143.8,130.75,142.3,142.3,0,404,56596.7,0,0,0
ALLCARGO,EQ,19-NOV-2012,126.8,127.1,131.85,126.15,131,129.25,0,64915,8338149.35,0,0,0
ALLSEC,BE,19-NOV-2012,55.55,53,53,52.8,52.8,52.8,0,2015,106594.5,0,0,0
ALMONDZ,EQ,19-NOV-2012,8.15,8.3,8.4,7.75,7.75,7.85,0,101,842.5,0,0,0
ALOKTEXT,EQ,19-NOV-2012,11.45,11.5,11.55,11.3,11.45,11.4,0,4160472,47465752.7,0,0,0
ALPA,EQ,19-NOV-2012,9.75,10.9,10.9,9.9,9.95,9.95,0,10809,110875.6,0,0,0
ALPHAGEO,BE,19-NOV-2012,51.25,49,53.55,49,50.3,50.3,0,342,17108.35,0,0,0
ALPINEHOU,EQ,19-NOV-2012,21,22,22,19.5,19.5,19.5,0,101,2219.5,0,0,0
ALPSINDUS,EQ,19-NOV-2012,2,1.9,2,1.9,2,2,0,2963,5869.75,0,0,0
ALSTOMT&D,EQ,19-NOV-2012,201,198.15,203.45,194,200.3,199.25,0,17948,3540134.3,0,0,0
AMAR,EQ,19-NOV-2012,38.15,38,38.6,36.9,37.15,37.05,0,27444,1030541.65,0,0,0
AMARAJABAT,EQ,19-NOV-2012,252.4,253.3,264.5,253.3,260.9,260.3,0,467898,121835050.45,0,0,0
AMARJOTHI,EQ,19-NOV-2012,51.2,50.2,53.8,47.3,52,50.7,0,1024,50950.95,0,0,0
AMBIKCO,EQ,19-NOV-2012,193.65,200,200,191.25,194.05,194.3,0,1244,241893.1,0,0,0
AMBUJACEM,EQ,19-NOV-2012,202.8,201.7,202.8,197.1,199.1,199.4,0,1511628,301333852.6,0,0,0
AMDIND,EQ,19-NOV-2012,15.65,15.4,15.85,15.35,15.35,15.35,0,4515,69525.45,0,0,0
AMLSTEEL,EQ,19-NOV-2012,8.3,7.5,7.5,7.5,7.5,7.5,0,39,292.5,0,0,0
AMRUTANJAN,EQ,19-NOV-2012,152.15,154,154,150.35,150.9,150.9,0,17622,2664841.8,0,0,0
AMTEKAUTO,EQ,19-NOV-2012,73.3,73.55,74,70.8,71.1,71.25,0,272872,19578595.75,0,0,0
AMTEKINDIA,EQ,19-NOV-2012,107.9,109.8,109.8,101.15,101.5,102.8,0,54911,5693222.9,0,0,0
AMTL,BE,19-NOV-2012,18.7,19,19,18.5,18.5,18.55,0,6600,124675,0,0,0
ANANTRAJ,EQ,19-NOV-2012,92.7,93.95,94,89.1,90.5,90.45,0,1586522,144709773,0,0,0
ANDHRABANK,EQ,19-NOV-2012,103.5,103.55,104.4,101.85,102.7,102.7,0,505627,51962518.1,0,0,0
ANDHRACEMT,BE,19-NOV-2012,8.85,9.15,9.2,8.8,8.8,8.8,0,8378,75757.4,0,0,0
ANDHRSUGAR,EQ,19-NOV-2012,142.6,142.5,145.6,142.1,143,143.55,0,9067,1306446,0,0,0
ANGIND,EQ,19-NOV-2012,13.05,15,15,12.85,13.85,13.85,0,103,1327.65,0,0,0
ANIKINDS,EQ,19-NOV-2012,36.1,35.8,36.8,35.25,36.05,36.1,0,67797,2448157.3,0,0,0
ANKURDRUGS,BE,19-NOV-2012,13.5,13.05,13.2,12.85,13,13,0,8295,107863.85,0,0,0
ANSALAPI,EQ,19-NOV-2012,31.75,31.75,32,30.6,31.2,30.9,0,115137,3586793.35,0,0,0
ANSALHSG,EQ,19-NOV-2012,51.1,51.1,51.5,49.85,50.45,50.05,0,3775,191391.85,0,0,0
ANTGRAPHIC,EQ,19-NOV-2012,0.35,0.3,0.4,0.3,0.4,0.35,0,66032,24425.2,0,0,0
APARINDS,EQ,19-NOV-2012,160.55,160,162,160,160,161,0,1498,240131.25,0,0,0
APCOTEXIND,EQ,19-NOV-2012,231.2,239.8,239.95,229.05,231.45,231.15,0,2722,632043.4,0,0,0
APLAPOLLO,EQ,19-NOV-2012,179.25,178,184.95,173.8,180,180,0,4391,788290.6,0,0,0
APLLTD,EQ,19-NOV-2012,66.35,66.5,67.1,64.85,65.1,65.15,0,106397,7032420.3,0,0,0
APOLLOHOSP,EQ,19-NOV-2012,834.15,848,859,814,818,817.9,0,291926,246508012.4,0,0,0
APOLLOTYRE,EQ,19-NOV-2012,80.2,80.4,80.9,80,80.15,80.2,0,1565533,125901134.1,0,0,0
APPAPER,EQ,19-NOV-2012,290.2,292.05,295.45,285.35,286.5,286.55,0,19157,5570846,0,0,0
