SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,06-FEB-2015,38.5,38.5,39.4,38.25,38.25,38.55,0,30880,1190626.55,0,0,0
3IINFOTECH,EQ,06-FEB-2015,8.7,8.65,8.8,8.3,8.4,8.35,0,849826,7230597.85,0,0,0
3MINDIA,EQ,06-FEB-2015,6785.1,6750,6849.4,6700,6756.5,6749.25,0,519,3496014.65,0,0,0
3RDROCK,IT,06-FEB-2015,168,172,172,167.05,0.0,171,0,77589,13134955.6,0,0,0
8KMILES,EQ,06-FEB-2015,680.95,683,693,655.9,663,662.55,0,39141,26432968.8,0,0,0
A2ZINFRA,EQ,06-FEB-2015,15.75,15.9,15.95,15.1,15.1,15.15,0,304975,4671736.2,0,0,0
AARTIDRUGS,EQ,06-FEB-2015,1228.5,1228.55,1250,1168.45,1192,1189.05,0,10822,13017973.45,0,0,0
AARTIIND,EQ,06-FEB-2015,293.8,294.95,298,286.35,292.95,292.2,0,27518,8025092.3,0,0,0
AARVEEDEN,EQ,06-FEB-2015,49.25,48.1,50.9,48.1,50.8,50.05,0,1232,61029.45,0,0,0
ABAN,EQ,06-FEB-2015,479.25,482,488,472,475.7,476.45,0,774824,371847087.65,0,0,0
ABB,EQ,06-FEB-2015,1265.45,1270.9,1288.95,1270,1280.5,1280.45,0,50877,65112245.7,0,0,0
ABBOTINDIA,EQ,06-FEB-2015,3965.4,3955,4017,3955,3968,3992.15,0,1838,7349855.95,0,0,0
ABCIL,EQ,06-FEB-2015,229.85,234.9,234.9,223,223,224.45,0,4460,1013217.1,0,0,0
ABGSHIP,EQ,06-FEB-2015,199.65,198.4,200.8,195.15,195.35,196.2,0,55151,10888390.05,0,0,0
ABIRLANUVO,EQ,06-FEB-2015,1750.6,1754,1781.25,1745,1770,1768.3,0,97089,171120671.45,0,0,0
ACC,EQ,06-FEB-2015,1504.55,1503,1525,1481.45,1513,1507.2,0,275011,413320486.35,0,0,0
ACCELYA,EQ,06-FEB-2015,941.85,926,938,905,922.7,927.7,0,6217,5746891.75,0,0,0
ACE,EQ,06-FEB-2015,39.65,39.1,39.4,37,37.35,37.3,0,267871,10150601.85,0,0,0
ACROPETAL,BE,06-FEB-2015,3.8,3.7,3.85,3.65,3.65,3.65,0,39150,144212.5,0,0,0
ADANIENT,EQ,06-FEB-2015,622.85,625,643.9,623.05,628.55,627.35,0,2006883,1272038248,0,0,0
ADANIPORTS,EQ,06-FEB-2015,312.2,311.1,313.95,298.6,299.1,300.2,0,3265593,998760181.65,0,0,0
ADANIPOWER,EQ,06-FEB-2015,47.45,47.55,48.2,46.8,47.25,47.1,0,3076685,146164793.35,0,0,0
ADFFOODS,EQ,06-FEB-2015,67.1,66.4,69.5,66.05,67.25,66.8,0,46791,3150742.95,0,0,0
ADHUNIK,EQ,06-FEB-2015,20.7,21.9,21.9,19.8,20.15,19.95,0,91622,1853770.75,0,0,0
ADORWELD,EQ,06-FEB-2015,200.35,199,204.5,199,201,201,0,820,165289.8,0,0,0
ADSL,EQ,06-FEB-2015,29.55,29.55,30.8,25.4,27.3,27.45,0,178693,5023564.1,0,0,0
ADVANIHOTR,EQ,06-FEB-2015,56.3,57,57,52.5,54.95,55.1,0,10811,595954.2,0,0,0
ADVANTA,EQ,06-FEB-2015,341.3,343.1,354.05,337,352.15,352,0,76016,26505392.7,0,0,0
AEGISCHEM,EQ,06-FEB-2015,441.95,441.95,444.5,425.2,428.8,429,0,12112,5266839.9,0,0,0
AFL,EQ,06-FEB-2015,89.45,90,92.75,85.35,91.5,90,0,5799,521021.95,0,0,0
AFTEK,BE,06-FEB-2015,6.05,5.9,6.2,5.75,5.9,5.8,0,49082,286288.85,0,0,0
AGARIND,EQ,06-FEB-2015,128.25,129.2,131.9,127.3,128,127.55,0,21291,2740589,0,0,0
AGCNET,EQ,06-FEB-2015,91,91,95.85,87.6,88.45,88.65,0,4068,364081.05,0,0,0
AGRITECH,BE,06-FEB-2015,6.1,6.1,6.1,6.1,6.1,6.1,0,444,2708.4,0,0,0
AGRODUTCH,EQ,06-FEB-2015,3.15,3.05,3.3,3.05,3.1,3.1,0,13844,43800,0,0,0
AHLEAST,EQ,06-FEB-2015,175.3,176,176,172.5,175,174.45,0,419,72619.75,0,0,0
AHLUCONT,EQ,06-FEB-2015,230.35,229,230.5,221,223,222.8,0,54422,12262074.5,0,0,0
AHLWEST,EQ,06-FEB-2015,114.75,112.2,112.2,112.2,112.2,112.2,0,35,3927,0,0,0
AHMEDFORGE,EQ,06-FEB-2015,314.15,315.9,315.9,293.05,295,295.15,0,204145,61518748.15,0,0,0
AIAENG,EQ,06-FEB-2015,1091.5,1137,1154,1053.05,1074,1069.15,0,186943,204720405.5,0,0,0
AICHAMP,BE,06-FEB-2015,16.55,16,16,16,16,16,0,4,64,0,0,0
AIL,EQ,06-FEB-2015,678.45,676.95,682,670.1,680,675.25,0,21902,14799282.85,0,0,0
AJANTPHARM,EQ,06-FEB-2015,2436.3,2436,2564.95,2436,2499,2498.25,0,88132,221332466.9,0,0,0
