SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 23-Aug-2021, 52.90, 53.80, 54.55, 48.45, 49.10, 49.45, 50.70, 151801, 76.97, 2298, 97559, 64.27
21STCENMGM, EQ, 23-Aug-2021, 29.40, 29.95, 29.95, 29.95, 29.95, 29.95, 29.95, 4049, 1.21, 26, 4049, 100.00
3IINFOTECH, BE, 23-Aug-2021, 7.30, 7.35, 7.50, 6.95, 7.05, 7.00, 7.08, 5562142, 393.99, 8518, -, -
3MINDIA, EQ, 23-Aug-2021, 22839.65, 23199.65, 23272.50, 22741.95, 22828.80, 22799.90, 22856.64, 3628, 829.24, 1535, 2591, 71.42
3PLAND, BE, 23-Aug-2021, 13.90, 13.30, 13.95, 13.25, 13.25, 13.25, 13.40, 6084, 0.82, 41, -, -
585GS2030, GS, 23-Aug-2021, 95.05, 95.05, 95.05, 95.05, 95.05, 95.05, 95.05, 100, 0.10, 1, 100, 100.00
5PAISA, EQ, 23-Aug-2021, 459.55, 461.00, 469.95, 423.55, 431.00, 431.45, 438.83, 32398, 142.17, 1500, 16338, 50.43
63MOONS, EQ, 23-Aug-2021, 91.60, 94.90, 94.90, 87.20, 87.20, 88.30, 89.45, 60488, 54.11, 1151, 36618, 60.54
667GS2050, GS, 23-Aug-2021, 96.00, 96.00, 96.00, 95.95, 95.95, 95.95, 95.97, 3983, 3.82, 9, 3983, 100.00
676GS2061, GS, 23-Aug-2021, 98.50, 98.20, 98.20, 97.00, 97.00, 97.30, 97.75, 1303, 1.27, 11, 1303, 100.00
727GS2026, GS, 23-Aug-2021, 109.00, 103.60, 103.60, 103.55, 103.55, 103.55, 103.56, 99, 0.10, 3, 99, 100.00
A2ZINFRA, EQ, 23-Aug-2021, 4.25, 4.25, 4.30, 4.05, 4.10, 4.05, 4.11, 345655, 14.21, 398, 193641, 56.02
AAATECH, SM, 23-Aug-2021, 44.00, 44.20, 45.15, 44.00, 45.15, 45.15, 44.18, 30000, 13.25, 8, 15000, 50.00
AAKASH, EQ, 23-Aug-2021, 248.30, 249.00, 261.95, 235.25, 240.80, 238.45, 243.93, 28215, 68.83, 1164, 17221, 61.03
