SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 27-Aug-2021, 52.75, 52.00, 54.10, 52.00, 53.10, 53.45, 53.36, 60075, 32.06, 803, 36196, 60.25
21STCENMGM, EQ, 27-Aug-2021, 31.70, 32.30, 32.30, 31.10, 32.30, 32.30, 31.59, 61609, 19.46, 302, 48159, 78.17
3IINFOTECH, BE, 27-Aug-2021, 8.05, 8.45, 8.45, 8.45, 8.45, 8.45, 8.45, 7106212, 600.47, 5009, -, -
3MINDIA, EQ, 27-Aug-2021, 22828.10, 22705.10, 22805.10, 22575.25, 22688.15, 22643.35, 22654.32, 2514, 569.53, 1563, 1818, 72.32
3PLAND, BE, 27-Aug-2021, 13.70, 13.50, 13.75, 13.30, 13.75, 13.65, 13.52, 2488, 0.34, 44, -, -
5PAISA, EQ, 27-Aug-2021, 441.10, 435.20, 451.00, 435.20, 443.35, 446.35, 444.28, 21549, 95.74, 750, 7503, 34.82
63MOONS, EQ, 27-Aug-2021, 96.80, 98.20, 98.20, 95.10, 95.90, 95.70, 96.09, 50861, 48.87, 860, 22861, 44.95
667GS2050, GS, 27-Aug-2021, 96.15, 96.15, 96.75, 95.11, 96.75, 96.51, 96.13, 1600, 1.54, 10, 1600, 100.00
676GS2061, GS, 27-Aug-2021, 96.24, 96.50, 98.95, 96.20, 96.20, 96.93, 96.79, 3241, 3.14, 14, 2820, 87.01
74GS2035, GS, 27-Aug-2021, 100.50, 100.75, 100.75, 100.75, 100.75, 100.75, 100.75, 100, 0.10, 1, 100, 100.00
772GS2055, GS, 27-Aug-2021, 115.50, 115.50, 115.50, 115.50, 115.50, 115.50, 115.50, 1, 0.00, 1, 1, 100.00
A2ZINFRA, EQ, 27-Aug-2021, 4.35, 4.30, 4.35, 4.20, 4.20, 4.25, 4.26, 254692, 10.85, 271, 160792, 63.13
AAATECH, SM, 27-Aug-2021, 44.00, 46.00, 47.00, 46.00, 47.00, 47.00, 46.73, 192000, 89.73, 16, 189000, 98.44
AAKASH, EQ, 27-Aug-2021, 244.60, 244.60, 268.00, 241.00, 265.00, 265.00, 260.28, 157959, 411.13, 1317, 61154, 38.72
AAREYDRUGS, EQ, 27-Aug-2021, 38.75, 39.00, 39.00, 37.50, 37.85, 37.95, 38.01, 30856, 11.73, 468, 23932, 77.56
AARON, EQ, 27-Aug-2021, 97.60, 96.05, 102.45, 96.05, 102.45, 102.45, 101.40, 9679, 9.81, 136, 8468, 87.49
AARTIDRUGS, EQ, 27-Aug-2021, 613.85, 610.00, 612.80, 600.00, 602.40, 602.00, 602.55, 276354, 1665.17, 15039, 123507, 44.69
AARTIIND, EQ, 27-Aug-2021, 906.85, 911.00, 929.30, 906.00, 926.80, 926.50, 918.94, 590069, 5422.36, 20123, 236495, 40.08
AARTISURF, EQ, 27-Aug-2021, 1392.50, 1418.00, 1467.70, 1402.55, 1428.20, 1430.95, 1438.39, 15878, 228.39, 2856, 7527, 47.41
AARVEEDEN, EQ, 27-Aug-2021, 18.50, 18.00, 18.90, 18.00, 18.75, 18.60, 18.69, 9903, 1.85, 95, 7508, 75.82
AARVI, EQ, 27-Aug-2021, 55.75, 56.85, 56.85, 54.55, 56.25, 55.90, 55.93, 14327, 8.01, 193, 9029, 63.02
AAVAS, EQ, 27-Aug-2021, 2389.70, 2393.00, 2450.00, 2382.70, 2444.05, 2440.60, 2432.52, 111422, 2710.36, 13468, 70144, 62.95
ABAN, EQ, 27-Aug-2021, 39.50, 39.60, 40.50, 38.50, 39.25, 39.05, 39.31, 71060, 27.94, 1139, 39475, 55.55
ABB, EQ, 27-Aug-2021, 1736.35, 1750.00, 1865.00, 1735.00, 1852.00, 1850.05, 1814.80, 540087, 9801.50, 32289, 256707, 47.53
ABBOTINDIA, EQ, 27-Aug-2021, 18906.65, 19000.00, 19099.95, 18915.40, 18950.15, 19028.80, 18997.99, 3959, 752.13, 1986, 1273, 32.15
ABCAPITAL, EQ, 27-Aug-2021, 106.30, 106.30, 108.95, 104.10, 107.90, 107.95, 106.82, 2756867, 2944.96, 22001, 804470, 29.18
ABFRL, EQ, 27-Aug-2021, 200.35, 200.70, 203.85, 198.25, 202.00, 202.35, 201.83, 1777711, 3587.89, 11808, 514595, 28.95
ABSLBANETF, EQ, 27-Aug-2021, 355.18, 353.07, 355.13, 353.07, 355.13, 355.13, 353.24, 223, 0.79, 7, 219, 98.21
ABSLNN50ET, EQ, 27-Aug-2021, 405.88, 404.20, 414.20, 404.20, 414.20, 409.13, 409.11, 555, 2.27, 21, 523, 94.23
ABSLRIF6RD, MF, 27-Aug-2021, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 5, 0.00, 1, 5, 100.00
ABSLRIF6RG, MF, 27-Aug-2021, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 10.07, 3, 0.00, 1, 3, 100.00
ACC, EQ, 27-Aug-2021, 2275.55, 2279.95, 2354.65, 2266.30, 2341.35, 2348.10, 2330.02, 591864, 13790.53, 24702, 116512, 19.69
ACCELYA, EQ, 27-Aug-2021, 1284.40, 1284.40, 1299.00, 1240.60, 1258.15, 1262.25, 1274.40, 19629, 250.15, 2386, 11839, 60.31
ACCURACY, EQ, 27-Aug-2021, 108.80, 110.50, 123.80, 107.00, 116.95, 116.65, 115.63, 127387, 147.30, 1894, 48320, 37.93
