SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 28-Jul-2021, 62.95, 63.80, 63.80, 60.20, 63.40, 62.85, 62.02, 110505, 68.53, 1720, 58846, 53.25
21STCENMGM, EQ, 28-Jul-2021, 21.35, 21.75, 21.75, 21.75, 21.75, 21.75, 21.75, 487, 0.11, 10, 487, 100.00
3IINFOTECH, BE, 28-Jul-2021, 9.60, 10.05, 10.05, 9.15, 9.70, 9.60, 9.62, 9594346, 922.53, 10584, -, -
3MINDIA, EQ, 28-Jul-2021, 24973.90, 24975.00, 24990.00, 24514.75, 24759.00, 24742.30, 24686.31, 994, 245.38, 742, 598, 60.16
3PLAND, BE, 28-Jul-2021, 16.10, 16.85, 16.85, 15.50, 16.40, 16.25, 16.40, 6737, 1.10, 85, -, -
509GS2022, GS, 28-Jul-2021, 93.45, 98.00, 98.00, 98.00, 98.00, 98.00, 98.00, 138, 0.14, 2, 138, 100.00
5PAISA, EQ, 28-Jul-2021, 516.25, 523.60, 523.60, 508.00, 511.95, 511.60, 514.96, 49649, 255.67, 2340, 25314, 50.99
622GS2035, GS, 28-Jul-2021, 100.00, 97.00, 100.00, 97.00, 100.00, 100.00, 98.50, 200, 0.20, 2, 200, 100.00
63MOONS, EQ, 28-Jul-2021, 100.35, 98.10, 102.45, 95.60, 96.90, 96.65, 98.59, 229564, 226.34, 2672, 120597, 52.53
664GS2035, GS, 28-Jul-2021, 101.50, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 300, 0.30, 4, 300, 100.00
667GS2050, GS, 28-Jul-2021, 96.25, 98.00, 98.00, 94.20, 94.99, 95.23, 96.02, 804, 0.77, 14, 778, 96.77
676GS2061, GS, 28-Jul-2021, 98.00, 101.00, 102.00, 97.55, 98.00, 98.00, 98.33, 1570, 1.54, 21, 1475, 93.95
757GS2033, GS, 28-Jul-2021, 106.00, 100.75, 100.75, 100.75, 100.75, 100.75, 100.75, 1, 0.00, 1, 1, 100.00
772GS2055, GS, 28-Jul-2021, 115.60, 114.25, 114.25, 114.25, 114.25, 114.25, 114.25, 200, 0.23, 2, 200, 100.00
813GS2045, GS, 28-Jul-2021, 116.40, 110.63, 110.63, 110.63, 110.63, 110.63, 110.63, 50, 0.06, 1, 50, 100.00
A2ZINFRA, EQ, 28-Jul-2021, 5.30, 5.30, 5.35, 5.05, 5.25, 5.25, 5.17, 448316, 23.19, 483, 298645, 66.61
AAKASH, EQ, 28-Jul-2021, 262.00, 263.90, 282.00, 254.30, 256.00, 262.15, 261.81, 325909, 853.26, 2448, 246533, 75.64
AARON, EQ, 28-Jul-2021, 130.25, 125.05, 134.00, 123.75, 133.70, 131.00, 126.54, 18716, 23.68, 482, 12537, 66.99
AARTIDRUGS, EQ, 28-Jul-2021, 720.55, 675.00, 693.90, 668.00, 675.95, 674.95, 677.70, 1594740, 10807.55, 62486, 506686, 31.77
AARTIIND, EQ, 28-Jul-2021, 898.25, 891.00, 897.20, 867.80, 879.50, 880.70, 881.33, 669683, 5902.09, 24515, 311470, 46.51
AARTISURF, EQ, 28-Jul-2021, 1535.30, 1535.00, 1549.90, 1429.95, 1478.00, 1476.95, 1475.65, 36971, 545.56, 5405, 21021, 56.86
AARVEEDEN, EQ, 28-Jul-2021, 23.80, 24.95, 24.95, 24.95, 24.95, 24.95, 24.95, 18329, 4.57, 75, 16329, 89.09
AARVI, EQ, 28-Jul-2021, 71.15, 72.90, 72.90, 68.15, 70.50, 71.20, 70.63, 50830, 35.90, 679, 30404, 59.82
AAVAS, EQ, 28-Jul-2021, 2586.70, 2589.00, 2615.45, 2550.00, 2565.50, 2560.95, 2567.11, 98051, 2517.08, 13417, 68072, 69.43
ABAN, EQ, 28-Jul-2021, 47.70, 48.45, 48.45, 46.20, 46.70, 46.45, 47.08, 147370, 69.38, 2156, 85634, 58.11
ABB, EQ, 28-Jul-2021, 1669.15, 1675.15, 1708.50, 1653.75, 1706.00, 1699.05, 1682.88, 107633, 1811.34, 12617, 52388, 48.67
ABBOTINDIA, EQ, 28-Jul-2021, 17992.40, 17985.00, 17985.00, 17807.50, 17868.95, 17935.15, 17918.84, 15320, 2745.17, 2327, 10805, 70.53
ABCAPITAL, EQ, 28-Jul-2021, 117.40, 117.45, 117.90, 115.40, 117.50, 116.95, 116.67, 1726743, 2014.56, 13612, 676288, 39.17
ABFRL, EQ, 28-Jul-2021, 223.05, 222.50, 227.80, 213.10, 225.90, 226.05, 221.40, 3707340, 8208.21, 30662, 975307, 26.31
ABINFRA, SM, 28-Jul-2021, 7.85, 7.80, 7.80, 7.80, 7.80, 7.80, 7.80, 36000, 2.81, 3, 36000, 100.00
ABSLBANETF, EQ, 28-Jul-2021, 346.69, 344.44, 345.71, 340.70, 344.38, 344.13, 343.59, 223, 0.77, 32, 93, 41.70
ABSLNN50ET, EQ, 28-Jul-2021, 396.95, 398.00, 398.00, 393.05, 396.00, 396.00, 396.63, 26, 0.10, 7, 14, 53.85
ABSLRIF6RG, MF, 28-Jul-2021, 10.16, 10.00, 10.15, 9.96, 10.15, 10.15, 9.97, 3601, 0.36, 5, 3601, 100.00
ABSLRIF7RG, MF, 28-Jul-2021, 9.01, 9.91, 9.91, 9.91, 9.91, 9.91, 9.91, 400, 0.04, 1, 400, 100.00
ACC, EQ, 28-Jul-2021, 2371.70, 2369.00, 2397.20, 2330.25, 2392.00, 2393.90, 2367.06, 437170, 10348.06, 23778, 61021, 13.96
ACCELYA, EQ, 28-Jul-2021, 1367.85, 1374.70, 1391.45, 1292.40, 1376.15, 1379.20, 1342.83, 89260, 1198.61, 8743, 29171, 32.68
ACCORD, SM, 28-Jul-2021, 22.30, 23.40, 23.40, 23.40, 23.40, 23.40, 23.40, 2000, 0.47, 1, 2000, 100.00
ACCURACY, EQ, 28-Jul-2021, 87.70, 86.70, 92.30, 86.70, 91.75, 91.25, 89.74, 51017, 45.78, 295, 33600, 65.86
ACE, EQ, 28-Jul-2021, 261.60, 262.00, 262.55, 245.75, 253.80, 253.45, 253.08, 961129, 2432.42, 19099, 318846, 33.17
ACEINTEG, SM, 28-Jul-2021, 17.45, 18.30, 18.30, 18.30, 18.30, 18.30, 18.30, 3000, 0.55, 1, 3000, 100.00
ACRYSIL, EQ, 28-Jul-2021, 583.60, 586.85, 641.95, 574.70, 641.95, 639.35, 629.25, 497423, 3130.04, 11927, 228615, 45.96
ADANIENT, EQ, 28-Jul-2021, 1396.75, 1406.85, 1424.80, 1378.60, 1396.05, 1399.90, 1402.87, 3188606, 44731.90, 67514, 276252, 8.66
ADANIGREEN, BE, 28-Jul-2021, 914.45, 915.50, 953.00, 875.00, 952.00, 945.65, 917.02, 163911, 1503.10, 14202, -, -
ADANIPORTS, EQ, 28-Jul-2021, 663.20, 668.40, 676.75, 654.20, 664.50, 665.40, 664.89, 11132158, 74016.84, 154114, 1602488, 14.40
ADANIPOWER, BE, 28-Jul-2021, 94.75, 94.75, 98.90, 91.50, 97.00, 97.05, 95.23, 2816313, 2681.99, 37724, -, -
ADANITRANS, BE, 28-Jul-2021, 901.10, 900.10, 946.15, 871.00, 946.15, 940.75, 917.04, 89316, 819.06, 9695, -, -
ADFFOODS, EQ, 28-Jul-2021, 958.40, 971.00, 984.50, 960.00, 961.20, 964.85, 973.63, 153388, 1493.43, 9344, 63100, 41.14
