SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,27-APR-2016,32.05,32.7,33,31.55,32.35,32.4,0,30177,976927.45,0,0,0
3IINFOTECH,EQ,27-APR-2016,4.25,4.25,4.45,4.25,4.35,4.35,0,1374753,5964414.4,0,0,0
3MINDIA,EQ,27-APR-2016,13557.65,13570,13745,13300,13468,13424.65,0,528,7172238.8,0,0,0
8KMILES,EQ,27-APR-2016,2043.3,2053,2156.95,2047.25,2149,2145,0,73666,155820144.9,0,0,0
A2ZINFRA,EQ,27-APR-2016,26.65,26.6,26.85,26,26.1,26.2,0,65691,1734474.05,0,0,0
AARTIDRUGS,EQ,27-APR-2016,470.3,466.05,472,466.05,470.9,470.4,0,5953,2797750.95,0,0,0
AARTIIND,EQ,27-APR-2016,527.9,532.4,533.35,520.65,527.75,526.2,0,7316,3857808.1,0,0,0
AARVEEDEN,EQ,27-APR-2016,54.85,54.9,55.7,54.85,55.7,55.25,0,385,21201,0,0,0
ABAN,EQ,27-APR-2016,188.75,191.6,217.95,191.6,212.45,213.4,0,12958845,2713841862.6,0,0,0
ABB,EQ,27-APR-2016,1289,1295.6,1310,1264.45,1271,1273.55,0,77603,100066219.2,0,0,0
ABBOTINDIA,EQ,27-APR-2016,4639.7,4689.95,4725,4631,4645,4675.65,0,888,4147804.8,0,0,0
ABFRL,EQ,27-APR-2016,150.65,151,152.9,149,149.25,149.45,0,191096,28780860.05,0,0,0
ABGSHIP,EQ,27-APR-2016,45.5,45.5,47.3,45.1,46.75,46.65,0,716840,33294662.05,0,0,0
ABIRLANUVO,EQ,27-APR-2016,869.85,872,878.25,861.2,863.5,864.75,0,88505,76917550.25,0,0,0
ACC,EQ,27-APR-2016,1426.9,1428.85,1445.6,1419,1429,1429.55,0,139836,200810909.6,0,0,0
ACCELYA,EQ,27-APR-2016,929.25,936.8,945.25,910.5,930,930,0,3577,3327691.75,0,0,0
ACE,EQ,27-APR-2016,39.55,39.55,40,39.4,39.65,39.6,0,74399,2959045.2,0,0,0
ACROPETAL,EQ,27-APR-2016,2.8,2.95,3.05,2.8,2.95,3,0,21648,64468.4,0,0,0
ADANIENT,EQ,27-APR-2016,84.25,84.2,86.8,83.7,85.9,85.75,0,3403486,290809609.2,0,0,0
ADANIPORTS,EQ,27-APR-2016,229.1,230,242,227.65,241.4,241.25,0,7177265,1683909949.15,0,0,0
ADANIPOWER,EQ,27-APR-2016,32.75,32.95,32.95,32.1,32.35,32.3,0,9093723,295223425.7,0,0,0
ADANITRANS,EQ,27-APR-2016,32.95,33.1,33.25,32.2,32.2,32.25,0,587125,19123180.25,0,0,0
ADFFOODS,EQ,27-APR-2016,83.4,84.15,90.95,82.55,90.25,90,0,151425,13322565.85,0,0,0
ADHUNIK,EQ,27-APR-2016,12.45,12.75,12.75,12.1,12.2,12.2,0,38249,467180.35,0,0,0
ADI,EQ,27-APR-2016,302.05,300,305.05,293,295,295.2,0,16788,4979719.4,0,0,0
ADLABS,EQ,27-APR-2016,88.25,88,88.9,87,87,87.4,0,38360,3372619.45,0,0,0
ADORWELD,EQ,27-APR-2016,301.3,298.1,305.5,298.1,305.5,303.3,0,2473,748367.1,0,0,0
ADSL,EQ,27-APR-2016,44.1,44.4,44.85,43.5,43.55,43.85,0,177548,7828281.3,0,0,0
ADVANIHOTR,EQ,27-APR-2016,48.05,48.2,48.2,48.2,48.2,48.2,0,20,964,0,0,0
ADVANTA,EQ,27-APR-2016,515.25,515.05,522,511.25,518.95,517.9,0,6205,3206673.05,0,0,0
AEGISCHEM,EQ,27-APR-2016,119.1,118.95,120.75,115.5,116.7,116.95,0,478046,56267994.6,0,0,0
AFL,EQ,27-APR-2016,63.3,60.8,63.35,60.2,63,63.15,0,49737,3117341.4,0,0,0
AGARIND,EQ,27-APR-2016,139.2,140.2,144.8,134.4,137,137.8,0,3202,444774.75,0,0,0
AGCNET,EQ,27-APR-2016,68.55,68.1,69.6,68.1,69.3,69.05,0,1574,108325.8,0,0,0
AGRITECH,EQ,27-APR-2016,7.5,7.5,7.5,7.5,7.5,7.5,0,11,82.5,0,0,0
AGRODUTCH,EQ,27-APR-2016,2.7,2.8,2.8,2.65,2.8,2.75,0,10239,28117.1,0,0,0
AHLEAST,EQ,27-APR-2016,145.05,174,174,143,143.5,143.5,0,51,7664.7,0,0,0
AHLUCONT,EQ,27-APR-2016,294.4,294,297.35,287.5,289.9,290.3,0,16128,4678055.05,0,0,0
AHLWEST,EQ,27-APR-2016,124,121.2,124,121.1,124,124,0,12,1482.3,0,0,0
AIAENG,EQ,27-APR-2016,978.5,975,1000,969.95,990,992.9,0,65625,64716406.65,0,0,0
AIFL,EQ,27-APR-2016,263.65,255.1,264.5,255.1,260,260.45,0,17054,4456687,0,0,0
AIL,EQ,27-APR-2016,629.85,631.5,650,621.15,629,635.4,0,6938,4423061.05,0,0,0
AJANTPHARM,EQ,27-APR-2016,1543.1,1549.7,1549.7,1517.6,1530.95,1532.4,0,93210,142808246.55,0,0,0
AJMERA,EQ,27-APR-2016,163.85,166.4,170,165.05,165.5,165.8,0,337049,56477086.75,0,0,0
AKSHOPTFBR,EQ,27-APR-2016,14.5,14.5,14.75,14.45,14.6,14.55,0,706452,10318909.55,0,0,0
AKZOINDIA,EQ,27-APR-2016,1318.75,1327,1354.5,1315.1,1332,1338.65,0,6085,8141664.95,0,0,0
ALANKIT,EQ,27-APR-2016,107.85,108.5,110.3,107.25,108.4,108.55,0,447449,48505272.45,0,0,0
ALBK,EQ,27-APR-2016,60.05,60.45,60.45,59.05,59.6,59.6,0,1540680,92017833.05,0,0,0
ALCHEM,EQ,27-APR-2016,29.45,30.2,30.2,26.55,26.8,26.75,0,109341,2989742.65,0,0,0
ALEMBICLTD,EQ,27-APR-2016,39.25,37.95,39.2,36.2,37.95,38.05,0,568245,21552654.55,0,0,0
ALICON,EQ,27-APR-2016,339.6,339,351.9,325,350,343.9,0,4345,1491186.85,0,0,0
ALKALI,EQ,27-APR-2016,53.75,53.95,54.75,53.05,54.4,54.35,0,12459,676165.6,0,0,0
ALKEM,EQ,27-APR-2016,1221.8,1228,1230,1194,1212.95,1211.45,0,177077,214095904.95,0,0,0
ALKYLAMINE,EQ,27-APR-2016,312.85,310.05,313.05,310,311.5,311.5,0,1158,361322.6,0,0,0
ALLCARGO,EQ,27-APR-2016,157.1,158.2,161.4,156.2,157.2,157.35,0,106099,16759062.35,0,0,0
ALLSEC,EQ,27-APR-2016,138.9,137.35,152.75,136.3,152.75,152.75,0,91004,13692993.25,0,0,0
ALMONDZ,EQ,27-APR-2016,13.05,13.5,13.5,10.45,12.9,12.5,0,39386,466047.45,0,0,0
ALOKTEXT,EQ,27-APR-2016,4.7,4.75,4.75,4.6,4.65,4.6,0,2265687,10529125,0,0,0
ALPA,BE,27-APR-2016,33.85,34,34,32.2,32.6,32.65,0,14057,462775.75,0,0,0
ALPHAGEO,EQ,27-APR-2016,591.65,599.8,623.95,590,609,612.7,0,26260,16076707.95,0,0,0
ALPSINDUS,EQ,27-APR-2016,4.9,5,5.05,4.7,4.95,4.95,0,28504,138712.65,0,0,0
ALSTOMT&D,EQ,27-APR-2016,379.3,380,383.5,375,375.45,376.05,0,40178,15200653.6,0,0,0
AMARAJABAT,EQ,27-APR-2016,949.2,950.5,958,937.6,939.25,941.1,0,266201,252958648.1,0,0,0
AMBIKCO,EQ,27-APR-2016,861.85,875,875,861.2,865,865.65,0,2886,2505093.3,0,0,0
AMBUJACEM,EQ,27-APR-2016,224.45,225.6,227.7,224.05,225.7,225.3,0,1052496,238003666.7,0,0,0
AMDIND,EQ,27-APR-2016,30.9,32,32,30.8,31.05,30.9,0,6662,207574.2,0,0,0
AMRUTANJAN,EQ,27-APR-2016,433.3,432.5,444,429.05,436,435.6,0,12140,5303878.65,0,0,0
AMTEKAUTO,EQ,27-APR-2016,41.4,41.75,42.85,40.8,42.4,42.65,0,4868931,205887982.85,0,0,0
AMTL,EQ,27-APR-2016,28,27.35,29.65,27.35,28.2,28.7,0,7698,220847.85,0,0,0
ANANDAMRUB,EQ,27-APR-2016,15.25,16,16,16,16,16,0,1020,16320,0,0,0
ANANTRAJ,EQ,27-APR-2016,35.25,35.35,35.95,35.05,35.75,35.75,0,272787,9690000.25,0,0,0
ANDHRABANK,EQ,27-APR-2016,55.95,55.55,56.5,55.35,55.65,55.65,0,1855088,103581458.75,0,0,0
ANDHRACEMT,EQ,27-APR-2016,7.9,8,8.05,7.75,7.8,7.8,0,127801,1008128.05,0,0,0
ANDHRSUGAR,EQ,27-APR-2016,140.65,140.3,141.5,138.3,139.5,139.05,0,37969,5296737.95,0,0,0
ANGIND,EQ,27-APR-2016,21.7,21.1,22.5,21.1,21.8,21.8,0,383372,8344447.05,0,0,0
ANIKINDS,BE,27-APR-2016,34,33.45,34,32.9,34,34,0,1500,50067.5,0,0,0
ANKITMETAL,EQ,27-APR-2016,1.9,1.9,1.9,1.75,1.85,1.75,0,213602,384546.05,0,0,0
ANSALAPI,EQ,27-APR-2016,19.05,18.8,19.25,18.75,18.9,18.95,0,18396,348307.45,0,0,0
ANSALHSG,EQ,27-APR-2016,20.9,20.75,21.2,20.6,20.85,20.75,0,12488,259208.2,0,0,0
