SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 07-Oct-2025, 105.00, 106.00, 106.00, 105.00, 105.00, 105.00, 105.10, 20, 0.02, 4, 20, 100.00
20MICRONS, EQ, 07-Oct-2025, 212.66, 213.05, 214.90, 210.00, 212.00, 210.76, 212.26, 65943, 139.97, 1856, 34703, 52.63
21STCENMGM, EQ, 07-Oct-2025, 50.09, 50.00, 50.87, 49.08, 49.08, 49.08, 49.37, 11555, 5.70, 243, 9535, 82.52
360ONE, EQ, 07-Oct-2025, 1062.40, 1060.00, 1078.00, 1054.60, 1067.00, 1069.40, 1069.22, 650935, 6959.90, 31502, 381382, 58.59
3IINFO-RE, BE, 07-Oct-2025, 4.35, 2.61, 3.00, 2.61, 2.61, 2.61, 2.66, 1343450, 35.71, 3379, -, -
3IINFOLTD, EQ, 07-Oct-2025, 21.35, 21.35, 21.35, 19.66, 20.07, 19.99, 20.31, 1154632, 234.51, 5109, 765980, 66.34
3MINDIA, EQ, 07-Oct-2025, 29325.00, 29350.00, 29365.00, 29015.00, 29035.00, 29110.00, 29118.72, 2405, 700.31, 908, 1758, 73.10
3PLAND, EQ, 07-Oct-2025, 43.57, 43.45, 44.45, 42.81, 43.00, 43.04, 43.32, 9352, 4.05, 148, 7659, 81.90
515GS2025, GS, 07-Oct-2025, 102.45, 105.01, 105.01, 100.75, 100.75, 100.75, 101.60, 1601, 1.63, 3, 801, 50.03
563GS2026, GS, 07-Oct-2025, 101.81, 102.16, 102.16, 102.16, 102.16, 102.16, 102.16, 6, 0.01, 1, 6, 100.00
574GS2026, GS, 07-Oct-2025, 102.25, 101.30, 102.35, 101.05, 101.05, 102.32, 101.81, 102, 0.10, 5, 51, 50.00
5PAISA, EQ, 07-Oct-2025, 349.40, 351.00, 354.75, 349.30, 354.00, 352.20, 352.07, 11120, 39.15, 1138, 6998, 62.93
601GS2030, GS, 07-Oct-2025, 100.45, 99.90, 100.50, 99.90, 100.50, 100.50, 100.34, 700, 0.70, 3, 700, 100.00
628GS2032, GS, 07-Oct-2025, 100.35, 100.00, 100.00, 99.01, 99.01, 99.77, 99.89, 220, 0.22, 4, 110, 50.00
633GS2035, GS, 07-Oct-2025, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 300, 0.30, 3, 300, 100.00
63MOONS, EQ, 07-Oct-2025, 888.35, 895.00, 900.30, 865.20, 866.95, 869.00, 881.78, 81611, 719.63, 6480, 45114, 55.28
664GS2027, GS, 07-Oct-2025, 102.40, 102.40, 102.40, 102.40, 102.40, 102.40, 102.40, 100, 0.10, 1, 100, 100.00
667GS2035, GS, 07-Oct-2025, 103.45, 100.28, 103.94, 100.28, 103.94, 103.94, 102.11, 2, 0.00, 2, 1, 50.00
667GS2050, GS, 07-Oct-2025, 96.32, 96.25, 96.25, 96.25, 96.25, 96.25, 96.25, 476, 0.46, 2, 476, 100.00
675GS2029, GS, 07-Oct-2025, 103.80, 102.75, 105.99, 102.75, 105.00, 105.00, 102.92, 581, 0.60, 10, 292, 50.26
676GS2061, GS, 07-Oct-2025, 94.89, 94.85, 95.15, 94.80, 94.80, 94.80, 94.86, 31000, 29.41, 13, 29500, 95.16
679GS2029, GS, 07-Oct-2025, 103.70, 103.65, 103.65, 103.65, 103.65, 103.65, 103.65, 294, 0.30, 1, 294, 100.00
