SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,09-APR-2014,31.2,31.6,32.3,31.55,31.65,31.65,0,66578,2113406.45,0,0,0
3IINFOTECH,EQ,09-APR-2014,7.4,7.35,8.1,7.35,8.1,8.1,0,2000374,15639772.25,0,0,0
3MINDIA,EQ,09-APR-2014,3655,3620,3767.5,3620,3725,3723.85,0,588,2172842.3,0,0,0
8KMILES,EQ,09-APR-2014,107,110.85,110.85,105.1,107.25,107.25,0,6059,661203.85,0,0,0
A2ZMES,EQ,09-APR-2014,10.65,10.7,11.7,10.45,11.7,11.7,0,2039421,23549822.25,0,0,0
AARTIDRUGS,EQ,09-APR-2014,262.45,261.05,270,261.05,267.4,266.8,0,2550,679696.8,0,0,0
AARTIIND,EQ,09-APR-2014,121,122,122,120.1,121.25,121.55,0,20800,2519610.55,0,0,0
AARVEEDEN,EQ,09-APR-2014,37.85,38.5,39.3,36.6,39.3,38.95,0,2501,95454.4,0,0,0
ABAN,EQ,09-APR-2014,551.4,554,566.85,545.1,557.45,557.95,0,1577815,881481255.3,0,0,0
ABB,EQ,09-APR-2014,820.65,826.7,847,826,842,840.9,0,104986,87719188.9,0,0,0
ABBOTINDIA,EQ,09-APR-2014,1806.5,1789.65,1816,1770,1781,1789.4,0,1534,2744524.1,0,0,0
ABCIL,EQ,09-APR-2014,161.95,160.55,170,160.55,165,165.4,0,55042,9116278.15,0,0,0
ABGSHIP,EQ,09-APR-2014,256.45,257,261,255.4,256.9,257.4,0,211552,54596236.35,0,0,0
ABIRLANUVO,EQ,09-APR-2014,1089.6,1100,1107,1090.45,1103.9,1100.05,0,189602,208581006.5,0,0,0
ACC,EQ,09-APR-2014,1379.3,1384.8,1389.5,1366,1370,1373.15,0,433478,596429192.35,0,0,0
ACCELYA,EQ,09-APR-2014,802.9,803,815,797.1,800.35,801.6,0,19201,15496302.1,0,0,0
ACE,EQ,09-APR-2014,16.7,16.5,19.05,16.4,18.55,18.55,0,1290496,23442475.15,0,0,0
ACROPETAL,EQ,09-APR-2014,3.8,3.95,3.95,3.95,3.95,3.95,0,22294,88061.3,0,0,0
ADANIENT,EQ,09-APR-2014,378.85,380.95,386.4,372.4,382,382.35,0,2382364,907845928.6,0,0,0
ADANIPORTS,EQ,09-APR-2014,177,178.8,184.2,176.9,183.25,183.45,0,3813131,693128266.35,0,0,0
ADANIPOWER,EQ,09-APR-2014,54.55,55.15,56.4,54.65,55.8,55.75,0,6852084,380384699.3,0,0,0
ADFFOODS,EQ,09-APR-2014,46.55,46.45,48.9,46.45,48,48.3,0,19560,945321.1,0,0,0
ADHUNIK,EQ,09-APR-2014,45.9,45.15,47.35,44.8,45.9,46.1,0,161136,7447321.25,0,0,0
ADORWELD,EQ,09-APR-2014,141.9,141,151.65,141,150.1,149.95,0,18396,2706435.9,0,0,0
ADSL,EQ,09-APR-2014,12.55,13.4,13.4,12.55,13.1,13.1,0,33977,443390.35,0,0,0
