SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,10-JUN-2014,37.45,37.9,38,36.35,36.75,36.75,0,117055,4377693.1,0,0,0
3IINFOTECH,EQ,10-JUN-2014,10.25,10.25,11.25,9.7,11.25,10.9,0,5881097,61924919,0,0,0
3MINDIA,EQ,10-JUN-2014,4578.65,4600,4660,4480,4599,4599.2,0,755,3469772.95,0,0,0
8KMILES,EQ,10-JUN-2014,167.9,167.5,170,161.2,161.2,164.7,0,3762,619267.65,0,0,0
A2ZMES,BE,10-JUN-2014,17.75,17.95,17.95,16.9,17.35,17.4,0,341014,5834255.05,0,0,0
AARTIDRUGS,EQ,10-JUN-2014,440.8,446.35,455,437,442.25,444.45,0,24751,11050166.8,0,0,0
AARTIIND,EQ,10-JUN-2014,179.5,181.15,181.15,172.45,176.4,177.8,0,39320,6958926.1,0,0,0
AARVEEDEN,EQ,10-JUN-2014,45.65,44.65,45.5,44.65,45,45,0,3855,173586.35,0,0,0
ABAN,EQ,10-JUN-2014,763.7,765,766.5,747,755.7,758.6,0,869993,659238094.25,0,0,0
ABB,EQ,10-JUN-2014,1001.45,1005,1034,998,1018.95,1016.25,0,193033,195746724.05,0,0,0
ABBOTINDIA,EQ,10-JUN-2014,1778,1780,1798,1755.15,1776,1771.45,0,1024,1818980.05,0,0,0
ABCIL,EQ,10-JUN-2014,163.85,163.85,172.45,160.05,169,168.4,0,74039,12479826.05,0,0,0
ABGSHIP,EQ,10-JUN-2014,300.85,298.9,303,290,294,294.35,0,55616,16391279.95,0,0,0
ABIRLANUVO,EQ,10-JUN-2014,1467.25,1470,1479.7,1430,1446.45,1444.45,0,174233,251632239.3,0,0,0
ACC,EQ,10-JUN-2014,1507.1,1514.8,1515.45,1476.05,1497,1499.55,0,650780,974353795.55,0,0,0
ACCELYA,EQ,10-JUN-2014,668.9,670.05,685.5,655.35,670,670.35,0,37996,25543633.45,0,0,0
ACE,BE,10-JUN-2014,28.15,28.15,28.75,26.75,27,27.15,0,226252,6206532.8,0,0,0
ACROPETAL,BE,10-JUN-2014,4.25,4.25,4.3,4.05,4.2,4.15,0,120326,498301.65,0,0,0
ADANIENT,EQ,10-JUN-2014,506.2,507,508.05,487.5,494.9,495.9,0,1619552,801123820.25,0,0,0
ADANIPORTS,EQ,10-JUN-2014,254,255.7,255.7,242.7,246.5,246.05,0,5125196,1261590020.1,0,0,0
ADANIPOWER,EQ,10-JUN-2014,64.35,64.5,64.7,62.05,63.3,63.45,0,7717319,487247000.1,0,0,0
ADFFOODS,EQ,10-JUN-2014,53.55,54.7,55.75,53.5,54.65,54.95,0,39827,2174982.2,0,0,0
ADHUNIK,EQ,10-JUN-2014,56.2,56.95,58,54.05,55.75,55.55,0,106377,5887058.85,0,0,0
ADORWELD,EQ,10-JUN-2014,227.55,234.5,235,214.5,220,218.45,0,47973,10482837.75,0,0,0
ADSL,EQ,10-JUN-2014,23.1,23.7,23.7,21.6,22.35,22.3,0,92424,2066862.75,0,0,0
ADVANIHOTR,EQ,10-JUN-2014,40.5,42.7,42.7,40.1,41.2,41.55,0,1630,65983,0,0,0
ADVANTA,EQ,10-JUN-2014,291.7,291.7,299.9,280.2,290.5,291.25,0,164702,47989457.3,0,0,0
AEGISCHEM,EQ,10-JUN-2014,230.75,234.9,238,221.3,229.5,228.6,0,132708,30523737.5,0,0,0
AFL,EQ,10-JUN-2014,50.1,52.5,53.95,49,52,52.05,0,36274,1880227,0,0,0
AFTEK,BE,10-JUN-2014,9.05,9.4,9.5,8.6,9.25,9.15,0,313805,2781728.65,0,0,0
AGARIND,EQ,10-JUN-2014,155.65,170.95,174.9,149.95,158,157.3,0,12469,1977501.4,0,0,0
AGCNET,EQ,10-JUN-2014,72.75,73,80,71.7,80,80,0,44549,3492586.85,0,0,0
AGRITECH,BE,10-JUN-2014,8.25,8,8.65,8,8.65,8.65,0,6078,51497,0,0,0
AGRODUTCH,BE,10-JUN-2014,2.1,2.2,2.2,2.2,2.2,2.2,0,2446,5381.2,0,0,0
AHLEAST,EQ,10-JUN-2014,242,244,248,235.05,240,241.65,0,912,220281.35,0,0,0
AHLUCONT,EQ,10-JUN-2014,86.7,87,93.8,86,93.6,93.25,0,200906,18250096.5,0,0,0
AHLWEST,EQ,10-JUN-2014,122.45,120.05,122.95,118.1,122.05,121.6,0,595,71387.65,0,0,0
AHMEDFORGE,EQ,10-JUN-2014,360.95,365.8,365.8,351,361,360.55,0,49881,17840183.9,0,0,0
AIAENG,EQ,10-JUN-2014,786.8,784,794.5,773.25,790,789.6,0,16623,13060381.75,0,0,0
AICHAMP,BE,10-JUN-2014,16,16.8,16.8,16.8,16.8,16.8,0,90,1512,0,0,0
AIL,EQ,10-JUN-2014,514.45,513.1,516,505,506,508.7,0,43109,21944000.8,0,0,0
AJANTPHARM,EQ,10-JUN-2014,1205.4,1210,1239.7,1192.05,1202,1202.1,0,115521,140530927.25,0,0,0
AJMERA,BE,10-JUN-2014,88.2,92.35,92.6,84.85,92.6,92.05,0,17023,1516404.55,0,0,0
AKSHOPTFBR,BE,10-JUN-2014,22.1,22.7,23.2,22.55,23.2,23.2,0,190017,4377073.6,0,0,0
AKZOINDIA,EQ,10-JUN-2014,1102.1,1103.35,1110,1084.95,1093.1,1097.45,0,11735,12867841.2,0,0,0
ALBK,EQ,10-JUN-2014,144.95,145.15,148.5,139.15,147.35,147.4,0,9250975,1332482611.9,0,0,0
ALCHEM,EQ,10-JUN-2014,59.45,59.5,62,56.85,59.55,59.85,0,14017,838236.45,0,0,0
ALEMBICLTD,EQ,10-JUN-2014,25.35,25.8,28.75,24.3,27.4,27.4,0,5291593,143443404.65,0,0,0
ALICON,EQ,10-JUN-2014,163.3,162.95,165.9,158.2,161,163.55,0,10648,1747028.25,0,0,0
ALKALI,BE,10-JUN-2014,25,25,25.5,24,25.5,25.45,0,7134,178015,0,0,0
ALKYLAMINE,EQ,10-JUN-2014,499.55,491,491,465,487,480,0,4286,2044446,0,0,0
ALLCARGO,EQ,10-JUN-2014,209.15,208.05,215,203.05,205.1,205.7,0,6394,1321356.1,0,0,0
ALLSEC,EQ,10-JUN-2014,29.1,29.95,31.35,29.1,31.35,30.5,0,8749,259553,0,0,0
ALMONDZ,BE,10-JUN-2014,8.9,9.3,9.3,9.3,9.3,9.3,0,165,1534.5,0,0,0
ALOKTEXT,EQ,10-JUN-2014,15.05,15.4,16.2,14.25,15.9,15.95,0,97106198,1506324080,0,0,0
ALPA,BE,10-JUN-2014,8.95,9.3,9.35,9.1,9.35,9.35,0,2454,22787.25,0,0,0
ALPHAGEO,BE,10-JUN-2014,282.75,282.9,282.9,268.65,268.65,268.65,0,4346,1180420.95,0,0,0
ALPINEHOU,BE,10-JUN-2014,26.25,24.95,26.5,24.95,26.5,26.5,0,111,2786.5,0,0,0
ALPSINDUS,BE,10-JUN-2014,2.2,2.3,2.3,2.3,2.3,2.3,0,53482,123008.6,0,0,0
ALSTOMT&D,EQ,10-JUN-2014,318,321.4,329,315.25,316.2,318.85,0,78035,25055937.2,0,0,0
AMARAJABAT,EQ,10-JUN-2014,457.45,459.9,463,444.5,457.5,457.25,0,131489,59903013.4,0,0,0
AMARJOTHI,EQ,10-JUN-2014,86.05,90,90,84,86,86,0,834,71379.4,0,0,0
AMBIKCO,EQ,10-JUN-2014,370.2,371.1,374.85,353,353,353.5,0,8243,2966926.35,0,0,0
