SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,29-OCT-2020,27.1,27.1,27.5,26.05,27.5,27.35,0,26050,703092.95,0,0,0
21STCENMGM,EQ,29-OCT-2020,9.8,9.65,9.8,9.65,9.8,9.8,0,257,2496.9,0,0,0
3IINFOTECH,EQ,29-OCT-2020,3,3.05,3.05,2.95,2.95,2.95,0,1689748,5062276.5,0,0,0
3MINDIA,EQ,29-OCT-2020,18487.8,18487.8,18860,18390,18700,18717.75,0,2682,49720944,0,0,0
5PAISA,BE,29-OCT-2020,332.9,328,334.75,320.05,326,323.2,0,9859,3213691.95,0,0,0
63MOONS,EQ,29-OCT-2020,72.65,72,76,66.4,71.25,70.75,0,26464,1880326.7,0,0,0
716GS2050,GS,29-OCT-2020,111.4,111.35,111.35,111.3,111.3,111.3,0,186,20708.6,0,0,0
719GS2060,GS,29-OCT-2020,111,111,116.55,111,116.55,116.55,0,51,5666.55,0,0,0
726GS2029,GS,29-OCT-2020,105,105,105,105,105,105,0,100,10500,0,0,0
769GS2043,GS,29-OCT-2020,119.9,115,115,115,115,115,0,116,13340,0,0,0
817GS2044,GS,29-OCT-2020,108,113,113,113,113,113,0,4,452,0,0,0
832GS2032,GS,29-OCT-2020,108.15,113.5,113.5,113.5,113.5,113.5,0,1,113.5,0,0,0
8KMILES,BE,29-OCT-2020,87.45,83.1,88.75,83.1,83.1,83.3,0,90550,7599655,0,0,0
A2ZINFRA,EQ,29-OCT-2020,3.85,3.8,3.85,3.7,3.8,3.8,0,128144,485597.3,0,0,0
AAATECH,SM,29-OCT-2020,42.75,42.6,42.75,42.4,42.75,42.75,0,18000,767850,0,0,0
AAKASH,EQ,29-OCT-2020,51.65,52,52.45,51,51,51.45,0,49884,2559711.15,0,0,0
AARON,SM,29-OCT-2020,27.25,27.25,27.25,27.25,27.25,27.25,0,6300,171675,0,0,0
AARTIDRUGS,EQ,29-OCT-2020,643.35,630,675.5,615.65,675.5,675.5,0,3114810,2026075919.6,0,0,0
AARTIIND,EQ,29-OCT-2020,1009.6,1000,1020.05,990.05,1014,1012.95,0,105368,106370304.8,0,0,0
AARTISURF,BE,29-OCT-2020,530.3,525.05,556.8,525,556.8,556.8,0,8940,4925912.35,0,0,0
AARVEEDEN,EQ,29-OCT-2020,10.8,10.8,10.8,10.05,10.35,10.35,0,13401,141310.55,0,0,0
AARVI,EQ,29-OCT-2020,35.85,37.95,37.95,35.85,37,37,0,588,21828.65,0,0,0
AAVAS,EQ,29-OCT-2020,1465.75,1455,1479.75,1436.15,1465,1465.85,0,13499,19607398.3,0,0,0
ABAN,EQ,29-OCT-2020,22.55,22.45,23.3,22.2,22.75,22.55,0,44519,1000238.2,0,0,0
ABB,EQ,29-OCT-2020,907.05,900,900,882,886.1,886.8,0,156263,139119598.2,0,0,0
ABBOTINDIA,EQ,29-OCT-2020,15327.05,15320,15320,15125,15200,15159.9,0,10799,164183019.6,0,0,0
ABCAPITAL,EQ,29-OCT-2020,66.9,66,66.4,64.5,65.25,65.15,0,1343959,87753188.45,0,0,0
