SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 21-Oct-2022, 91.25, 92.00, 93.95, 90.00, 90.45, 90.50, 91.23, 89828, 81.95, 2292, 55716, 62.03
21STCENMGM, EQ, 21-Oct-2022, 22.55, 22.55, 22.90, 22.20, 22.20, 22.30, 22.58, 4494, 1.01, 109, 2203, 49.02
3IINFOLTD, EQ, 21-Oct-2022, 41.90, 42.15, 42.45, 41.55, 41.85, 41.85, 41.83, 307759, 128.74, 2638, 155865, 50.65
3MINDIA, EQ, 21-Oct-2022, 23227.15, 23343.30, 23490.00, 22865.10, 22950.05, 22954.70, 23023.58, 2805, 645.81, 1209, 1405, 50.09
3PLAND, EQ, 21-Oct-2022, 19.10, 19.50, 19.50, 18.40, 18.40, 18.45, 18.77, 2551, 0.48, 197, 1841, 72.17
426GS2023, GS, 21-Oct-2022, 98.90, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 4051, 4.05, 2, 4051, 100.00
4THDIM, EQ, 21-Oct-2022, 90.65, 92.45, 92.45, 89.05, 90.00, 90.05, 91.04, 45091, 41.05, 660, 30652, 67.98
522GS2025, GS, 21-Oct-2022, 94.51, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 100, 0.10, 1, 100, 100.00
579GS2030, GS, 21-Oct-2022, 89.36, 90.00, 90.00, 90.00, 90.00, 90.00, 90.00, 200, 0.18, 1, 200, 100.00
5PAISA, EQ, 21-Oct-2022, 347.50, 349.00, 350.95, 332.00, 336.70, 335.05, 339.70, 44611, 151.54, 2704, 22891, 51.31
618GS2024, GS, 21-Oct-2022, 99.00, 101.65, 101.65, 101.64, 101.64, 101.64, 101.64, 23175, 23.56, 2, 23175, 100.00
63MOONS, EQ, 21-Oct-2022, 163.20, 164.25, 167.25, 159.95, 162.40, 161.55, 164.08, 44449, 72.93, 1481, 22017, 49.53
667GS2050, GS, 21-Oct-2022, 93.00, 93.20, 96.00, 93.00, 94.00, 94.00, 94.76, 1477, 1.40, 10, 1477, 100.00
669GS2024, GS, 21-Oct-2022, 101.30, 101.30, 101.30, 101.30, 101.30, 101.30, 101.30, 5, 0.01, 1, 5, 100.00
695GS2061, GS, 21-Oct-2022, 95.06, 97.50, 97.50, 97.50, 97.50, 97.50, 97.50, 1010, 0.98, 3, 1010, 100.00
699GS2051, GS, 21-Oct-2022, 97.30, 97.50, 97.75, 96.60, 96.60, 96.64, 97.19, 1805, 1.75, 9, 1705, 94.46
710GS2029, GS, 21-Oct-2022, 102.20, 100.00, 100.00, 99.04, 99.04, 99.04, 99.45, 700, 0.70, 4, 700, 100.00
726GS2032, GS, 21-Oct-2022, 101.50, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 400, 0.40, 1, 400, 100.00
736GS2052, GS, 21-Oct-2022, 99.60, 99.95, 100.00, 99.75, 99.75, 99.75, 99.90, 13828, 13.81, 7, 13828, 100.00
738GS2027, GS, 21-Oct-2022, 103.00, 103.00, 104.90, 103.00, 103.00, 103.00, 104.58, 601, 0.63, 3, 601, 100.00
74GS2062, GS, 21-Oct-2022, 97.10, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 50, 0.05, 1, 50, 100.00
754GS2036, GS, 21-Oct-2022, 104.00, 104.00, 107.00, 103.81, 104.25, 104.25, 104.39, 14079, 14.70, 16, 13079, 92.90
768GS2023, GS, 21-Oct-2022, 103.66, 103.40, 103.70, 103.40, 103.70, 103.70, 103.55, 2, 0.00, 2, 0, 0.00
92GS2030, GS, 21-Oct-2022, 111.25, 114.00, 114.00, 114.00, 114.00, 114.00, 114.00, 50, 0.06, 1, 50, 100.00
A2ZINFRA, EQ, 21-Oct-2022, 10.40, 10.40, 10.55, 10.30, 10.35, 10.35, 10.44, 239513, 24.99, 512, 214013, 89.35
AAATECH, SM, 21-Oct-2022, 74.00, 71.00, 71.00, 70.30, 70.30, 70.65, 70.65, 9000, 6.36, 2, 9000, 100.00
AAKASH, EQ, 21-Oct-2022, 13.15, 13.05, 13.50, 13.00, 13.20, 13.15, 13.16, 61006, 8.03, 381, 39292, 64.41
AAREYDRUGS, EQ, 21-Oct-2022, 38.05, 38.40, 38.50, 37.10, 37.15, 37.35, 37.70, 23399, 8.82, 404, 13888, 59.35
AARON, BE, 21-Oct-2022, 154.35, 151.30, 155.75, 149.00, 153.80, 153.75, 152.41, 4931, 7.52, 206, -, -
AARTIDRUGS, EQ, 21-Oct-2022, 460.95, 460.90, 466.05, 458.30, 460.00, 460.80, 461.40, 86973, 401.29, 4814, 43742, 50.29
AARTIIND, EQ, 21-Oct-2022, 686.60, 692.60, 696.85, 675.00, 678.90, 677.90, 684.81, 638757, 4374.30, 25688, 237482, 37.18
AARTISURF, EQ, 21-Oct-2022, 765.55, 771.20, 771.20, 749.95, 750.00, 751.00, 755.69, 6320, 47.76, 760, 3261, 51.60
AARVEEDEN, EQ, 21-Oct-2022, 26.30, 26.05, 27.30, 25.60, 25.60, 26.10, 26.55, 29581, 7.85, 257, 20001, 67.61
AARVI, EQ, 21-Oct-2022, 155.25, 155.15, 158.35, 152.05, 152.35, 152.75, 153.82, 20892, 32.14, 592, 11668, 55.85
AAVAS, EQ, 21-Oct-2022, 2059.80, 2065.00, 2070.60, 1970.05, 1998.00, 1990.05, 1995.70, 213451, 4259.84, 22441, 143622, 67.29
ABAN, EQ, 21-Oct-2022, 50.05, 50.05, 50.75, 50.00, 50.25, 50.15, 50.31, 84633, 42.58, 1088, 43710, 51.65
ABB, EQ, 21-Oct-2022, 3132.80, 3145.55, 3175.35, 3020.00, 3027.00, 3041.25, 3079.03, 364038, 11208.83, 45857, 123149, 33.83
ABBOTINDIA, EQ, 21-Oct-2022, 18167.95, 18254.00, 18745.45, 18012.15, 18519.95, 18527.80, 18370.51, 15569, 2860.10, 4634, 7159, 45.98
ABCAPITAL, EQ, 21-Oct-2022, 111.40, 111.60, 113.25, 110.20, 111.15, 111.30, 111.81, 1388157, 1552.11, 18759, 412098, 29.69
ABCOTS, SM, 21-Oct-2022, 46.50, 49.40, 49.60, 48.50, 48.50, 48.50, 48.99, 24000, 11.76, 6, 16000, 66.67
ABFRL, EQ, 21-Oct-2022, 332.60, 334.25, 336.00, 324.20, 331.10, 331.10, 330.37, 1411295, 4662.51, 19439, 549622, 38.94
ABINFRA, SM, 21-Oct-2022, 15.65, 15.10, 15.10, 14.95, 14.95, 14.95, 15.03, 8000, 1.20, 2, 8000, 100.00
ABMINTLLTD, BE, 21-Oct-2022, 70.25, 70.25, 70.25, 66.75, 70.25, 70.25, 68.02, 774, 0.53, 22, -, -
ABSLAMC, EQ, 21-Oct-2022, 433.05, 433.05, 436.95, 421.50, 426.00, 426.60, 431.71, 44758, 193.22, 2526, 31204, 69.72
ABSLBANETF, EQ, 21-Oct-2022, 40.19, 40.48, 41.01, 40.39, 41.01, 40.92, 40.76, 17675, 7.21, 187, 13442, 76.05
ABSLNN50ET, EQ, 21-Oct-2022, 43.27, 43.27, 43.76, 42.66, 43.50, 42.93, 42.99, 1674, 0.72, 98, 1199, 71.62
ACC, EQ, 21-Oct-2022, 2287.60, 2271.00, 2300.00, 2241.05, 2257.00, 2256.55, 2266.62, 389554, 8829.72, 24067, 97496, 25.03
ACCELYA, EQ, 21-Oct-2022, 1217.35, 1228.00, 1244.40, 1186.00, 1186.25, 1192.80, 1209.70, 69133, 836.30, 5532, 35667, 51.59
ACCURACY, EQ, 21-Oct-2022, 254.35, 259.00, 259.00, 247.50, 254.50, 253.80, 251.78, 38382, 96.64, 847, 8107, 21.12
ACE, EQ, 21-Oct-2022, 287.90, 288.90, 297.25, 280.45, 283.70, 283.40, 288.54, 354290, 1022.28, 11482, 104178, 29.40
ACEINTEG, SM, 21-Oct-2022, 46.30, 48.60, 48.60, 48.60, 48.60, 48.60, 48.60, 9000, 4.37, 2, 4500, 50.00
ACRYSIL, EQ, 21-Oct-2022, 548.90, 551.00, 559.95, 535.50, 549.00, 549.80, 548.79, 79840, 438.15, 5102, 45396, 56.86
ADANIENT, EQ, 21-Oct-2022, 3357.10, 3374.90, 3382.00, 3287.00, 3309.75, 3311.90, 3335.48, 1120790, 37383.70, 41865, 158491, 14.14
ADANIGREEN, EQ, 21-Oct-2022, 2138.90, 2149.60, 2164.50, 2075.25, 2106.90, 2105.30, 2113.11, 5902738, 124731.15, 78274, 2718336, 46.05
ADANIPORTS, EQ, 21-Oct-2022, 820.05, 824.20, 824.20, 799.40, 800.60, 801.65, 809.89, 5266210, 42650.41, 74054, 1584778, 30.09
ADANIPOWER, BE, 21-Oct-2022, 338.45, 342.00, 342.00, 330.00, 334.00, 332.20, 334.95, 1352136, 4528.93, 29118, -, -
ADANITRANS, EQ, 21-Oct-2022, 3270.05, 3299.00, 3319.90, 3200.45, 3260.00, 3273.70, 3261.84, 764057, 24922.29, 50933, 186517, 24.41
ADFFOODS, EQ, 21-Oct-2022, 713.05, 719.95, 720.00, 705.00, 708.60, 707.25, 712.80, 4740, 33.79, 458, 2714, 57.26
ADL, BE, 21-Oct-2022, 66.85, 66.00, 67.65, 64.65, 66.00, 66.00, 65.77, 821, 0.54, 24, -, -
ADORWELD, EQ, 21-Oct-2022, 891.75, 890.00, 897.90, 870.05, 891.70, 887.95, 881.11, 6315, 55.64, 1040, 2611, 41.35
ADROITINFO, EQ, 21-Oct-2022, 15.50, 15.85, 15.85, 14.25, 15.00, 14.95, 14.74, 105225, 15.51, 432, 66987, 63.66
ADSL, EQ, 21-Oct-2022, 100.40, 100.20, 102.40, 97.20, 98.00, 98.20, 99.41, 92209, 91.67, 2195, 47585, 51.61
ADVANIHOTR, EQ, 21-Oct-2022, 83.30, 84.50, 84.50, 81.40, 82.80, 82.45, 83.01, 16945, 14.07, 448, 9712, 57.31
