SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 08-Oct-2021, 61.90, 62.80, 63.00, 60.85, 61.70, 61.55, 61.92, 92508, 57.28, 2149, 59750, 64.59
21STCENMGM, EQ, 08-Oct-2021, 53.15, 54.20, 54.20, 54.20, 54.20, 54.20, 54.20, 6888, 3.73, 27, 6888, 100.00
3MINDIA, EQ, 08-Oct-2021, 25231.65, 25252.00, 25900.00, 24949.95, 25381.00, 25653.80, 25483.53, 8108, 2066.20, 4937, 4175, 51.49
3PLAND, BE, 08-Oct-2021, 13.50, 13.75, 14.10, 13.15, 13.95, 13.40, 13.75, 5726, 0.79, 56, -, -
5PAISA, EQ, 08-Oct-2021, 469.15, 472.00, 473.40, 462.00, 462.00, 464.20, 466.09, 31662, 147.57, 4232, 13458, 42.51
63MOONS, EQ, 08-Oct-2021, 95.35, 95.50, 104.85, 94.50, 104.85, 104.85, 101.70, 824778, 838.77, 10180, 377875, 45.82
667GS2035, GS, 08-Oct-2021, 99.50, 99.90, 99.90, 99.90, 99.90, 99.90, 99.90, 63, 0.06, 1, 63, 100.00
667GS2050, GS, 08-Oct-2021, 98.18, 98.94, 100.00, 98.94, 99.64, 99.64, 99.38, 5110, 5.08, 26, 5110, 100.00
676GS2061, GS, 08-Oct-2021, 98.85, 99.30, 99.30, 99.00, 99.00, 99.00, 99.04, 10000, 9.90, 6, 10000, 100.00
68GS2060, GS, 08-Oct-2021, 100.00, 99.05, 99.05, 98.00, 98.00, 98.00, 98.02, 500, 0.49, 2, 500, 100.00
719GS2060, GS, 08-Oct-2021, 108.90, 108.00, 108.00, 106.00, 106.00, 106.00, 107.62, 260, 0.28, 6, 260, 100.00
772GS2049, GS, 08-Oct-2021, 114.01, 114.01, 114.01, 114.01, 114.01, 114.01, 114.01, 100, 0.11, 1, 100, 100.00
A2ZINFRA, EQ, 08-Oct-2021, 4.35, 4.35, 4.50, 4.25, 4.40, 4.35, 4.34, 1184988, 51.38, 512, 560889, 47.33
AAKASH, EQ, 08-Oct-2021, 197.05, 195.00, 195.55, 187.20, 187.20, 187.75, 187.75, 200733, 376.87, 1526, 108301, 53.95
AAREYDRUGS, EQ, 08-Oct-2021, 37.00, 37.50, 37.60, 36.50, 37.00, 36.85, 36.95, 40770, 15.06, 470, 25686, 63.00
AARON, EQ, 08-Oct-2021, 118.95, 121.45, 123.00, 113.05, 113.05, 113.55, 114.44, 12851, 14.71, 405, 7545, 58.71
AARTIDRUGS, EQ, 08-Oct-2021, 632.75, 637.95, 637.95, 628.10, 629.70, 629.20, 631.48, 128396, 810.80, 6230, 61487, 47.89
AARTIIND, EQ, 08-Oct-2021, 1080.70, 1086.10, 1123.70, 1073.00, 1110.00, 1109.30, 1101.49, 1734688, 19107.45, 57285, 548137, 31.60
AARTISURF, EQ, 08-Oct-2021, 1482.00, 1485.00, 1508.80, 1470.45, 1490.00, 1490.35, 1491.53, 19055, 284.21, 3218, 8489, 44.55
AARVEEDEN, EQ, 08-Oct-2021, 24.85, 25.70, 26.05, 24.30, 26.05, 26.05, 25.72, 51154, 13.16, 425, 34943, 68.31
AARVI, EQ, 08-Oct-2021, 63.65, 64.50, 64.50, 63.55, 64.30, 64.10, 64.01, 16397, 10.50, 192, 12381, 75.51
AAVAS, EQ, 08-Oct-2021, 2648.65, 2630.00, 2785.00, 2630.00, 2715.00, 2709.65, 2741.37, 105302, 2886.72, 17981, 55443, 52.65
ABAN, EQ, 08-Oct-2021, 54.95, 58.55, 62.60, 57.40, 57.75, 57.80, 59.89, 3826720, 2291.68, 32230, 1194771, 31.22
ABB, EQ, 08-Oct-2021, 1871.50, 1877.90, 1887.50, 1827.00, 1849.90, 1839.75, 1848.19, 62953, 1163.49, 9044, 32849, 52.18
ABBOTINDIA, EQ, 08-Oct-2021, 21741.20, 22100.00, 22250.00, 21555.00, 21840.10, 21796.90, 21797.52, 26368, 5747.57, 11236, 6486, 24.60
ABCAPITAL, EQ, 08-Oct-2021, 110.10, 111.35, 112.50, 110.70, 111.75, 111.45, 111.56, 2593828, 2893.69, 18879, 837748, 32.30
ABFRL, EQ, 08-Oct-2021, 258.90, 260.00, 264.00, 250.00, 257.65, 256.65, 256.61, 4909652, 12598.55, 38719, 873346, 17.79
ABMINTLLTD, EQ, 08-Oct-2021, 152.40, 160.00, 160.00, 144.80, 144.80, 144.80, 151.64, 13332, 20.22, 273, 10013, 75.11
ABSLBANETF, EQ, 08-Oct-2021, 375.89, 379.20, 381.00, 374.21, 375.96, 375.96, 377.01, 1712, 6.45, 44, 327, 19.10
ABSLFTPYDG, MF, 08-Oct-2021, 10.00, 9.02, 11.00, 9.02, 11.00, 11.00, 10.01, 10000, 1.00, 6, 0, 0.00
ABSLNN50ET, EQ, 08-Oct-2021, 442.00, 446.00, 450.00, 438.01, 440.50, 440.50, 442.52, 402, 1.78, 30, 265, 65.92
ACC, EQ, 08-Oct-2021, 2265.85, 2273.00, 2284.90, 2235.45, 2242.95, 2240.90, 2258.30, 249365, 5631.41, 15670, 58347, 23.40
ACCELYA, EQ, 08-Oct-2021, 1299.65, 1305.00, 1325.00, 1292.85, 1298.35, 1301.20, 1307.18, 33416, 436.81, 4132, 13952, 41.75
ACCORD, SM, 08-Oct-2021, 22.95, 24.05, 24.05, 22.25, 22.25, 22.25, 23.45, 6000, 1.41, 3, 6000, 100.00
ACCURACY, EQ, 08-Oct-2021, 135.75, 137.70, 145.75, 135.65, 140.70, 140.75, 141.10, 280066, 395.18, 4809, 91362, 32.62
ACE, EQ, 08-Oct-2021, 266.50, 269.00, 276.75, 264.30, 267.50, 266.75, 270.60, 1109392, 3002.01, 23023, 458155, 41.30
ACEINTEG, SM, 08-Oct-2021, 16.30, 17.10, 17.10, 17.10, 17.10, 17.10, 17.10, 4500, 0.77, 1, 4500, 100.00
ACRYSIL, EQ, 08-Oct-2021, 740.75, 745.00, 754.20, 735.00, 743.75, 742.65, 745.62, 50859, 379.22, 4026, 29353, 57.71
ADANIENT, EQ, 08-Oct-2021, 1520.75, 1522.00, 1569.45, 1511.45, 1546.85, 1547.90, 1541.89, 2646112, 40800.16, 50847, 656000, 24.79
ADANIGREEN, EQ, 08-Oct-2021, 1205.65, 1219.80, 1220.00, 1152.05, 1183.05, 1176.55, 1190.34, 174740, 2080.00, 12733, 102419, 58.61
ADANIPORTS, EQ, 08-Oct-2021, 736.15, 739.70, 747.00, 733.50, 738.75, 739.90, 739.94, 2878232, 21297.22, 47409, 738927, 25.67
ADANIPOWER, EQ, 08-Oct-2021, 101.95, 102.90, 103.45, 101.00, 101.90, 101.60, 101.96, 4269144, 4352.79, 43561, 2180339, 51.07
ADANITRANS, BE, 08-Oct-2021, 1764.30, 1730.15, 1750.00, 1676.10, 1697.00, 1678.70, 1693.54, 119791, 2028.71, 14837, -, -
ADFFOODS, EQ, 08-Oct-2021, 905.40, 919.00, 920.65, 893.00, 911.20, 913.05, 909.54, 10828, 98.49, 1038, 7958, 73.49
ADL, BE, 08-Oct-2021, 43.10, 42.10, 43.10, 41.05, 41.85, 41.85, 42.29, 1422, 0.60, 21, -, -
ADORWELD, EQ, 08-Oct-2021, 715.15, 711.35, 725.00, 701.55, 705.25, 706.90, 708.41, 4813, 34.10, 468, 2998, 62.29
ADROITINFO, BE, 08-Oct-2021, 9.50, 9.85, 9.85, 9.25, 9.65, 9.65, 9.60, 8068, 0.77, 62, -, -
ADSL, EQ, 08-Oct-2021, 83.00, 85.00, 89.40, 84.00, 84.85, 85.15, 86.44, 789249, 682.25, 14697, 282504, 35.79
ADVANIHOTR, EQ, 08-Oct-2021, 82.15, 83.65, 87.00, 82.25, 82.95, 83.30, 85.11, 182282, 155.14, 2598, 69814, 38.30
ADVENZYMES, EQ, 08-Oct-2021, 402.30, 402.25, 420.90, 402.25, 405.00, 405.30, 412.33, 982434, 4050.87, 26097, 389462, 39.64
AEGISCHEM, EQ, 08-Oct-2021, 230.00, 231.00, 231.45, 229.05, 229.30, 229.45, 230.41, 340540, 784.63, 8766, 192205, 56.44
AFFLE, EQ, 08-Oct-2021, 1154.30, 1212.00, 1212.00, 1212.00, 1212.00, 1212.00, 1212.00, 203532, 2466.81, 980, 185462, 91.12
AGARIND, EQ, 08-Oct-2021, 384.10, 387.20, 400.00, 375.00, 390.00, 390.65, 392.09, 113452, 444.83, 5685, 48513, 42.76
