SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 07-Jun-2022, 79.10, 78.50, 80.30, 78.15, 79.25, 78.75, 79.01, 84160, 66.50, 1735, 39697, 47.17
21STCENMGM, EQ, 07-Jun-2022, 22.30, 22.30, 22.50, 21.90, 22.00, 22.00, 22.06, 8637, 1.91, 84, 5946, 68.84
3IINFOLTD, EQ, 07-Jun-2022, 48.05, 48.00, 48.50, 41.55, 47.05, 45.95, 46.87, 279285, 130.90, 3835, 170253, 60.96
3MINDIA, EQ, 07-Jun-2022, 20811.95, 20769.00, 21325.00, 20502.15, 21000.00, 21187.35, 20960.35, 4068, 852.67, 1864, 2096, 51.52
3PLAND, BE, 07-Jun-2022, 14.45, 13.75, 15.00, 13.75, 14.80, 14.80, 14.14, 3763, 0.53, 26, -, -
585GS2030, GS, 07-Jun-2022, 94.50, 94.00, 95.00, 94.00, 95.00, 95.00, 94.00, 201, 0.19, 2, 201, 100.00
5PAISA, EQ, 07-Jun-2022, 314.85, 319.25, 319.25, 312.00, 317.30, 314.95, 315.25, 3291, 10.37, 248, 1970, 59.86
610GS2031, GS, 07-Jun-2022, 94.06, 89.42, 90.00, 89.42, 90.00, 90.00, 89.71, 2, 0.00, 2, 1, 50.00
63MOONS, EQ, 07-Jun-2022, 166.00, 167.90, 174.30, 163.05, 168.50, 170.00, 171.86, 65068, 111.82, 1588, 27627, 42.46
654GS2032, GS, 07-Jun-2022, 99.00, 95.50, 95.50, 94.06, 94.06, 94.40, 94.41, 106, 0.10, 5, 106, 100.00
667GS2035, GS, 07-Jun-2022, 97.80, 94.51, 94.51, 94.51, 94.51, 94.51, 94.51, 80, 0.08, 1, 80, 100.00
667GS2050, GS, 07-Jun-2022, 93.13, 92.99, 92.99, 92.00, 92.00, 92.00, 92.13, 1336, 1.23, 15, 990, 74.10
676GS2061, GS, 07-Jun-2022, 93.74, 93.75, 93.75, 93.75, 93.75, 93.75, 93.75, 100, 0.09, 1, 100, 100.00
699GS2051, GS, 07-Jun-2022, 95.40, 95.00, 95.20, 95.00, 95.00, 95.00, 95.01, 5296, 5.03, 15, 5296, 100.00
727GS2026, GS, 07-Jun-2022, 102.00, 101.00, 102.50, 101.00, 102.00, 102.00, 101.64, 2500, 2.54, 11, 2500, 100.00
772GS2055, GS, 07-Jun-2022, 114.00, 114.00, 114.00, 112.00, 112.00, 112.00, 112.00, 905, 1.01, 9, 905, 100.00
A2ZINFRA, EQ, 07-Jun-2022, 11.70, 11.95, 12.10, 11.50, 11.75, 11.85, 11.81, 109860, 12.98, 517, 75390, 68.62
AAKASH, EQ, 07-Jun-2022, 19.70, 19.70, 20.55, 19.15, 20.50, 20.50, 20.33, 979421, 199.14, 1220, 480888, 49.10
AAREYDRUGS, EQ, 07-Jun-2022, 35.20, 35.60, 35.60, 33.85, 34.00, 34.05, 34.39, 39054, 13.43, 434, 30285, 77.55
AARON, EQ, 07-Jun-2022, 116.55, 118.00, 119.65, 113.75, 114.00, 116.60, 117.51, 2665, 3.13, 171, 1628, 61.09
AARTIDRUGS, EQ, 07-Jun-2022, 426.00, 426.05, 429.00, 415.15, 417.55, 421.35, 422.27, 51974, 219.47, 3614, 22079, 42.48
AARTIIND, EQ, 07-Jun-2022, 714.00, 714.00, 716.50, 702.00, 704.90, 704.40, 707.56, 1133937, 8023.32, 48573, 521100, 45.95
AARTISURF, EQ, 07-Jun-2022, 700.10, 695.00, 699.15, 685.00, 692.40, 690.45, 690.95, 4149, 28.67, 645, 2836, 68.35
AARVEEDEN, EQ, 07-Jun-2022, 22.60, 23.20, 23.25, 22.65, 23.25, 23.20, 23.12, 4023, 0.93, 111, 3776, 93.86
