SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 13-Feb-2024, 120.00, 126.00, 126.00, 118.00, 118.00, 118.00, 121.29, 8, 0.01, 4, 4, 50.00
20MICRONS, EQ, 13-Feb-2024, 149.65, 150.00, 152.00, 144.50, 150.60, 149.15, 147.32, 75329, 110.98, 4212, 30355, 40.30
21STCENMGM, BE, 13-Feb-2024, 44.55, 45.40, 45.40, 45.00, 45.00, 45.00, 45.36, 935, 0.42, 14, -, -
360ONE, EQ, 13-Feb-2024, 648.25, 650.75, 698.00, 647.05, 691.45, 691.70, 679.06, 1283704, 8717.13, 69852, 670252, 52.21
3IINFOLTD, EQ, 13-Feb-2024, 48.25, 48.45, 48.70, 44.85, 48.00, 47.95, 47.19, 2417002, 1140.62, 10604, 602374, 24.92
3MINDIA, EQ, 13-Feb-2024, 31792.65, 31825.00, 31992.65, 31201.00, 31490.00, 31471.15, 31466.83, 4281, 1347.09, 2745, 2226, 52.00
3PLAND, BE, 13-Feb-2024, 34.20, 35.70, 35.70, 32.50, 33.45, 33.80, 33.27, 11644, 3.87, 109, -, -
563GS2026, GS, 13-Feb-2024, 98.35, 98.35, 98.35, 98.35, 98.35, 98.35, 98.35, 882, 0.87, 1, 882, 100.00
574GS2026, GS, 13-Feb-2024, 97.71, 97.30, 98.09, 97.30, 98.09, 98.09, 97.41, 1409, 1.37, 6, 1204, 85.45
5PAISA, EQ, 13-Feb-2024, 566.50, 566.00, 576.05, 548.60, 556.00, 552.10, 555.86, 124567, 692.42, 11069, 63482, 50.96
610GS2031, GS, 13-Feb-2024, 95.80, 93.40, 93.40, 93.40, 93.40, 93.40, 93.40, 100, 0.09, 1, 100, 100.00
622GS2035, GS, 13-Feb-2024, 92.95, 93.95, 93.95, 93.95, 93.95, 93.95, 93.95, 200, 0.19, 1, 200, 100.00
63MOONS, BE, 13-Feb-2024, 433.20, 454.85, 454.85, 454.85, 454.85, 454.85, 454.85, 195421, 888.87, 1177, -, -
654GS2032, GS, 13-Feb-2024, 97.00, 97.00, 97.00, 96.60, 96.60, 96.60, 96.77, 71418, 69.11, 11, 71418, 100.00
667GS2035, GS, 13-Feb-2024, 95.67, 95.67, 95.67, 95.67, 95.67, 95.67, 95.67, 10, 0.01, 1, 10, 100.00
669GS2024, GS, 13-Feb-2024, 100.79, 102.00, 102.00, 100.30, 100.74, 100.74, 100.46, 119, 0.12, 7, 117, 98.32
676GS2061, GS, 13-Feb-2024, 99.00, 98.50, 98.50, 96.70, 96.70, 96.70, 97.13, 2108, 2.05, 13, 2108, 100.00
68GS2060, GS, 13-Feb-2024, 95.99, 95.75, 97.00, 94.00, 94.00, 96.12, 96.14, 3566, 3.43, 14, 3566, 100.00
695GS2061, GS, 13-Feb-2024, 99.60, 97.11, 99.74, 97.11, 98.20, 98.20, 98.20, 5456, 5.36, 7, 5252, 96.26
699GS2026, GS, 13-Feb-2024, 101.51, 101.51, 101.55, 101.51, 101.55, 101.55, 101.51, 4100, 4.16, 2, 4100, 100.00
699GS2051, GS, 13-Feb-2024, 99.93, 99.00, 99.90, 98.50, 99.90, 99.90, 99.54, 12000, 11.95, 9, 12000, 100.00
706GS2028, GS, 13-Feb-2024, 102.98, 102.01, 102.11, 102.01, 102.11, 102.11, 102.01, 2500, 2.55, 2, 2500, 100.00
710GS2029, GS, 13-Feb-2024, 102.30, 102.60, 102.60, 102.32, 102.32, 102.32, 102.32, 96941, 99.19, 18, 96941, 100.00
716GS2050, GS, 13-Feb-2024, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 1, 0.00, 1, 1, 100.00
717GS2030, GS, 13-Feb-2024, 103.15, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 100, 0.10, 2, 100, 100.00
718GS2033, GS, 13-Feb-2024, 102.00, 101.50, 101.50, 100.11, 100.99, 100.99, 100.69, 1112, 1.12, 12, 1111, 99.91
718GS2037, GS, 13-Feb-2024, 100.90, 100.60, 101.00, 100.60, 100.70, 100.70, 100.86, 66528, 67.10, 30, 66528, 100.00
725GS2063, GS, 13-Feb-2024, 102.91, 102.91, 102.91, 102.50, 102.89, 102.56, 102.79, 38110, 39.17, 18, 38110, 100.00
726GS2032, GS, 13-Feb-2024, 104.05, 103.50, 105.00, 103.50, 104.00, 104.06, 104.11, 5850, 6.09, 22, 5650, 96.58
726GS2033, GS, 13-Feb-2024, 102.00, 100.35, 100.35, 100.35, 100.35, 100.35, 100.35, 392, 0.39, 1, 392, 100.00
732GS2030, GS, 13-Feb-2024, 102.55, 102.20, 102.80, 102.20, 102.80, 102.80, 102.27, 6131, 6.27, 11, 6131, 100.00
733GS2026, GS, 13-Feb-2024, 102.25, 102.30, 102.40, 102.30, 102.40, 102.40, 102.36, 12800, 13.10, 6, 12800, 100.00
736GS2052, GS, 13-Feb-2024, 105.25, 104.99, 105.50, 104.05, 105.00, 105.00, 104.30, 25154, 26.23, 10, 25054, 99.60
737GS2028, GS, 13-Feb-2024, 103.65, 102.50, 103.49, 102.50, 102.70, 102.70, 102.68, 727, 0.75, 10, 700, 96.29
738GS2027, GS, 13-Feb-2024, 102.15, 102.10, 102.25, 102.09, 102.25, 102.19, 102.14, 42940, 43.86, 29, 42940, 100.00
73GS2053, GS, 13-Feb-2024, 102.70, 102.70, 102.70, 102.00, 102.50, 102.50, 102.37, 1102, 1.13, 15, 801, 72.69
741GS2036, GS, 13-Feb-2024, 103.05, 103.11, 103.99, 103.05, 103.79, 103.79, 103.06, 808620, 833.36, 63, 808117, 99.94
746GS2073, GS, 13-Feb-2024, 105.00, 105.00, 106.99, 105.00, 106.90, 106.90, 106.09, 660, 0.70, 7, 560, 84.85
74GS2062, GS, 13-Feb-2024, 105.90, 106.74, 106.74, 105.00, 105.03, 105.03, 105.03, 11813, 12.41, 8, 11813, 100.00
754GS2036, GS, 13-Feb-2024, 104.97, 105.00, 105.10, 104.80, 104.89, 104.86, 104.91, 470155, 493.26, 319, 450854, 95.89
759GS2026, GS, 13-Feb-2024, 100.90, 100.90, 100.90, 100.90, 100.90, 100.90, 100.90, 300, 0.30, 1, 300, 100.00
772GS2049, GS, 13-Feb-2024, 104.51, 109.70, 109.70, 109.70, 109.70, 109.70, 109.70, 29, 0.03, 1, 29, 100.00
824GS2027, GS, 13-Feb-2024, 107.20, 107.10, 107.10, 107.10, 107.10, 107.10, 107.10, 114, 0.12, 4, 114, 100.00
828GS2032, GS, 13-Feb-2024, 110.17, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 1, 0.00, 1, 1, 100.00
A2ZINFRA, BE, 13-Feb-2024, 13.05, 12.80, 12.80, 12.80, 12.80, 12.80, 12.80, 13548, 1.73, 53, -, -
AAATECH, BE, 13-Feb-2024, 89.65, 86.25, 93.95, 85.20, 93.50, 92.65, 86.96, 22452, 19.52, 293, -, -
AAKASH, BE, 13-Feb-2024, 12.70, 12.70, 12.70, 12.10, 12.10, 12.10, 12.21, 336824, 41.12, 1368, -, -
AAREYDRUGS, BE, 13-Feb-2024, 47.55, 47.60, 47.60, 45.20, 45.20, 45.20, 45.28, 47809, 21.65, 477, -, -
AARON, EQ, 13-Feb-2024, 258.50, 250.20, 257.90, 250.00, 251.15, 252.80, 252.69, 13540, 34.21, 1000, 8235, 60.82
AARTECH, EQ, 13-Feb-2024, 146.45, 134.05, 149.00, 131.80, 137.70, 138.15, 138.23, 65687, 90.80, 1959, 28780, 43.81
AARTIDRUGS, EQ, 13-Feb-2024, 525.10, 525.00, 530.20, 512.70, 527.00, 528.25, 522.85, 157873, 825.44, 12589, 58634, 37.14
AARTIIND, EQ, 13-Feb-2024, 674.10, 675.00, 675.00, 649.55, 663.40, 662.85, 660.25, 2723885, 17984.46, 82005, 1065691, 39.12
AARTIPHARM, EQ, 13-Feb-2024, 495.45, 509.00, 516.95, 494.05, 515.00, 511.85, 504.85, 203467, 1027.20, 15731, 83260, 40.92
AARTISURF, EQ, 13-Feb-2024, 685.30, 685.00, 697.95, 670.05, 679.00, 674.10, 679.28, 63756, 433.08, 8537, 12688, 19.90
AARVEEDEN, EQ, 13-Feb-2024, 37.30, 35.55, 36.40, 34.25, 35.15, 35.15, 35.16, 125998, 44.30, 853, 76531, 60.74
AARVI, EQ, 13-Feb-2024, 133.20, 133.95, 140.50, 133.55, 138.85, 137.95, 137.96, 19459, 26.85, 544, 9721, 49.96
AATMAJ, SM, 13-Feb-2024, 39.20, 38.10, 39.50, 38.00, 39.00, 39.00, 39.00, 24000, 9.36, 12, 16000, 66.67
AAVAS, EQ, 13-Feb-2024, 1385.45, 1392.35, 1419.95, 1370.30, 1403.15, 1412.25, 1402.04, 114010, 1598.46, 17298, 59140, 51.87
ABAN, BE, 13-Feb-2024, 76.80, 77.60, 78.00, 73.00, 78.00, 76.65, 75.06, 136942, 102.79, 1201, -, -
ABB, EQ, 13-Feb-2024, 4428.40, 4448.00, 4485.35, 4375.80, 4460.00, 4464.85, 4446.97, 290402, 12914.09, 38975, 165132, 56.86
ABBOTINDIA, EQ, 13-Feb-2024, 28477.80, 28530.45, 28994.00, 28437.45, 28900.00, 28884.90, 28704.38, 12964, 3721.24, 5173, 4721, 36.42
ABCAPITAL, EQ, 13-Feb-2024, 180.40, 180.20, 181.85, 176.15, 180.20, 180.05, 179.82, 5499824, 9889.53, 23406, 1983482, 36.06
ABCOTS, SM, 13-Feb-2024, 271.00, 284.55, 284.55, 280.00, 284.55, 284.55, 283.87, 24000, 68.13, 12, 24000, 100.00
ABFRL, EQ, 13-Feb-2024, 240.75, 242.00, 243.30, 229.15, 242.00, 240.65, 235.38, 6176849, 14539.03, 51371, 2105354, 34.08
ABMINTLLTD, EQ, 13-Feb-2024, 61.80, 61.80, 63.60, 56.35, 56.35, 57.00, 57.98, 6611, 3.83, 138, 3107, 47.00
ABSLAMC, EQ, 13-Feb-2024, 469.70, 469.70, 469.70, 458.45, 464.60, 463.90, 463.66, 44549, 206.56, 2907, 20735, 46.54
ABSLBANETF, EQ, 13-Feb-2024, 45.30, 46.65, 46.65, 45.25, 45.90, 45.79, 45.73, 929345, 425.01, 1413, 910222, 97.94
ABSLLIQUID, EQ, 13-Feb-2024, 1000.00, 1000.00, 1000.01, 999.99, 999.99, 999.99, 1000.00, 1082, 10.82, 16, 776, 71.72
ABSLNN50ET, EQ, 13-Feb-2024, 57.71, 57.71, 58.83, 57.62, 58.80, 58.76, 58.56, 10283, 6.02, 179, 7975, 77.56
ACC, EQ, 13-Feb-2024, 2636.35, 2635.55, 2635.55, 2562.85, 2610.15, 2614.60, 2604.25, 413974, 10780.93, 39607, 119002, 28.75
ACCELYA, EQ, 13-Feb-2024, 1850.25, 1863.70, 1865.00, 1802.00, 1862.00, 1857.70, 1835.26, 43253, 793.80, 6760, 16238, 37.54
ACCENTMIC, SM, 13-Feb-2024, 266.40, 266.40, 272.85, 258.05, 265.05, 267.40, 267.23, 52000, 138.96, 51, 42000, 80.77
ACCURACY, BE, 13-Feb-2024, 15.75, 15.45, 15.45, 15.45, 15.45, 15.45, 15.45, 20990, 3.24, 193, -, -
ACE, EQ, 13-Feb-2024, 1106.35, 1106.45, 1160.00, 1066.30, 1145.00, 1143.05, 1123.13, 569096, 6391.70, 49634, 180686, 31.75
ACEINTEG, EQ, 13-Feb-2024, 38.60, 40.40, 40.40, 37.45, 38.55, 38.70, 38.31, 3830, 1.47, 84, 2641, 68.96
ACI, EQ, 13-Feb-2024, 646.05, 646.00, 655.55, 624.40, 650.00, 651.85, 641.24, 489092, 3136.24, 26078, 262154, 53.60
ACL, EQ, 13-Feb-2024, 121.35, 123.00, 125.20, 117.00, 118.30, 117.85, 119.31, 45037, 53.73, 1026, 30152, 66.95
ACLGATI, EQ, 13-Feb-2024, 113.75, 114.15, 115.00, 109.55, 114.80, 114.40, 112.76, 344216, 388.15, 6232, 131565, 38.22
ACSAL, SM, 13-Feb-2024, 56.00, 56.85, 56.95, 56.85, 56.95, 56.95, 56.86, 33000, 18.76, 7, 33000, 100.00
ADANIENSOL, EQ, 13-Feb-2024, 1069.45, 1078.70, 1078.70, 1028.00, 1045.00, 1044.80, 1044.35, 3427849, 35798.61, 80889, 1606874, 46.88
ADANIENT, EQ, 13-Feb-2024, 3169.75, 3180.00, 3194.00, 3092.05, 3180.00, 3178.45, 3142.91, 1225207, 38507.10, 73578, 283620, 23.15
