SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 09-Jun-2026, 104.99, 102.36, 106.36, 102.36, 102.51, 102.64, 102.77, 352, 0.36, 11, 307, 87.22
20MICRONS, EQ, 09-Jun-2026, 185.14, 188.00, 190.35, 185.40, 187.50, 187.83, 187.46, 101163, 189.64, 2867, 38259, 37.82
21STCENMGM, EQ, 09-Jun-2026, 33.32, 33.32, 33.95, 32.75, 33.88, 32.83, 32.82, 5104, 1.68, 18, 4961, 97.20
360ONE, EQ, 09-Jun-2026, 1054.90, 1056.40, 1083.00, 1056.40, 1080.00, 1075.00, 1069.86, 384782, 4116.63, 14923, 212586, 55.25
3BBLACKBIO, EQ, 09-Jun-2026, 1154.40, 1154.40, 1219.10, 1147.00, 1206.70, 1201.50, 1193.81, 23670, 282.57, 2414, 17511, 73.98
3IINFOLTD, EQ, 09-Jun-2026, 16.49, 16.51, 17.17, 16.51, 16.92, 16.80, 16.78, 156307, 26.23, 813, 113121, 72.37
3MINDIA, EQ, 09-Jun-2026, 31540.00, 31925.00, 32095.00, 31620.00, 31850.00, 31785.00, 31788.98, 1671, 531.19, 1174, 620, 37.10
3PLAND, EQ, 09-Jun-2026, 32.76, 32.76, 35.11, 31.80, 33.15, 33.23, 33.26, 2247, 0.75, 160, 1419, 63.15
574GS2026, GS, 09-Jun-2026, 99.61, 100.40, 100.40, 99.57, 99.57, 99.57, 99.99, 10, 0.01, 2, 5, 50.00
5PAISA, EQ, 09-Jun-2026, 307.10, 307.40, 312.45, 304.20, 312.45, 311.30, 309.40, 23587, 72.98, 1197, 8623, 36.56
601GS2030, GS, 09-Jun-2026, 98.30, 98.30, 98.30, 98.30, 98.30, 98.30, 98.30, 300, 0.29, 1, 300, 100.00
603GS2029, GS, 09-Jun-2026, 99.31, 99.31, 99.31, 99.31, 99.31, 99.31, 99.31, 200, 0.20, 1, 200, 100.00
610GS2031, GS, 09-Jun-2026, 102.90, 99.00, 103.00, 99.00, 103.00, 103.00, 100.00, 4, 0.00, 2, 4, 100.00
636GS2031, GS, 09-Jun-2026, 99.00, 99.00, 99.00, 98.31, 98.31, 98.31, 98.48, 400, 0.39, 2, 400, 100.00
63MOONS, EQ, 09-Jun-2026, 633.85, 636.05, 668.00, 636.00, 654.80, 652.45, 653.22, 180464, 1178.83, 7480, 81323, 45.06
648GS2035, GS, 09-Jun-2026, 97.40, 97.40, 97.40, 97.40, 97.40, 97.40, 97.40, 109, 0.11, 1, 109, 100.00
