SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
676GS2061, GS, 22-Jun-2023, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 1, 0.00, 1, 1, 100.00
689GS2025, GS, 22-Jun-2023, 102.05, 102.25, 103.25, 102.25, 103.25, 103.25, 103.23, 51, 0.05, 2, 50, 98.04
68GS2060, GS, 22-Jun-2023, 97.00, 97.50, 97.50, 95.11, 96.50, 96.49, 96.50, 5024, 4.85, 8, 5024, 100.00
695GS2061, GS, 22-Jun-2023, 99.89, 99.80, 99.80, 97.31, 97.31, 97.31, 98.56, 2, 0.00, 2, 2, 100.00
699GS2026, GS, 22-Jun-2023, 102.00, 99.95, 101.50, 99.95, 101.50, 101.50, 100.73, 20, 0.02, 3, 10, 50.00
699GS2051, GS, 22-Jun-2023, 99.90, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 69, 0.07, 4, 69, 100.00
706GS2028, GS, 22-Jun-2023, 102.00, 101.00, 102.00, 101.00, 101.80, 101.80, 101.83, 12570, 12.80, 10, 12070, 96.02
710GS2029, GS, 22-Jun-2023, 101.70, 101.45, 101.68, 101.45, 101.50, 101.50, 101.49, 5860, 5.95, 8, 5860, 100.00
717GS2030, GS, 22-Jun-2023, 102.00, 101.50, 102.49, 101.50, 102.49, 102.49, 102.47, 43901, 44.99, 9, 43201, 98.41
719GS2060, GS, 22-Jun-2023, 101.55, 98.14, 103.00, 98.14, 103.00, 103.00, 100.57, 2, 0.00, 2, 1, 50.00
725GS2063, GS, 22-Jun-2023, 101.00, 101.19, 101.19, 101.19, 101.19, 101.19, 101.19, 1000, 1.01, 1, 1000, 100.00
726GS2032, GS, 22-Jun-2023, 103.49, 103.25, 103.85, 103.00, 103.85, 103.80, 103.23, 12394, 12.79, 6, 11894, 95.97
727GS2026, GS, 22-Jun-2023, 109.10, 108.00, 108.00, 108.00, 108.00, 108.00, 108.00, 20, 0.02, 1, 20, 100.00
738GS2027, GS, 22-Jun-2023, 101.60, 101.60, 101.65, 101.32, 101.50, 101.38, 101.41, 156834, 159.05, 104, 156719, 99.93
73GS2053, GS, 22-Jun-2023, 100.80, 100.18, 100.18, 100.10, 100.15, 100.15, 100.16, 7500, 7.51, 8, 7500, 100.00
741GS2036, GS, 22-Jun-2023, 103.50, 103.75, 103.75, 102.40, 102.40, 102.50, 102.54, 44101, 45.22, 38, 44101, 100.00
74GS2062, GS, 22-Jun-2023, 104.50, 101.89, 104.50, 101.89, 104.39, 104.39, 104.42, 658, 0.69, 8, 654, 99.39
754GS2036, GS, 22-Jun-2023, 103.82, 104.00, 104.00, 103.75, 103.86, 103.86, 103.87, 517135, 537.17, 164, 509352, 98.49
759GS2029, GS, 22-Jun-2023, 101.63, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 1100, 1.16, 2, 1100, 100.00
762GS2039, GS, 22-Jun-2023, 106.50, 106.50, 106.75, 106.50, 106.75, 106.75, 106.57, 3798, 4.05, 3, 3798, 100.00
768GS2023, GS, 22-Jun-2023, 100.65, 100.70, 100.70, 100.70, 100.70, 100.70, 100.70, 29, 0.03, 4, 29, 100.00
795GS2032, GS, 22-Jun-2023, 109.00, 109.00, 109.00, 109.00, 109.00, 109.00, 109.00, 100, 0.11, 1, 100, 100.00
824GS2027, GS, 22-Jun-2023, 108.00, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 444, 0.49, 2, 444, 100.00
828GS2032, GS, 22-Jun-2023, 110.75, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 501, 0.56, 2, 501, 100.00
915GS2024, GS, 22-Jun-2023, 107.00, 107.00, 107.00, 107.00, 107.00, 107.00, 107.00, 5380, 5.76, 7, 5380, 100.00
A2ZINFRA, BE, 22-Jun-2023, 7.50, 7.50, 7.65, 7.20, 7.30, 7.30, 7.34, 143943, 10.57, 201, -, -
AAATECH, EQ, 22-Jun-2023, 52.45, 52.50, 53.65, 50.70, 51.10, 51.20, 51.97, 9231, 4.80, 258, 6275, 67.98
AAKASH, BE, 22-Jun-2023, 6.00, 6.00, 6.10, 5.95, 6.05, 6.00, 6.01, 67647, 4.07, 316, -, -
AAREYDRUGS, EQ, 22-Jun-2023, 33.55, 33.85, 34.05, 33.15, 33.50, 33.45, 33.57, 40669, 13.65, 518, 17003, 41.81
AARON, EQ, 22-Jun-2023, 213.65, 219.85, 221.80, 216.65, 218.00, 219.70, 219.02, 10305, 22.57, 545, 5675, 55.07
AARTIDRUGS, EQ, 22-Jun-2023, 458.05, 460.00, 468.80, 451.10, 453.70, 451.90, 459.42, 179833, 826.18, 7596, 54785, 30.46
AARTIIND, EQ, 22-Jun-2023, 532.15, 536.05, 539.25, 523.00, 524.85, 524.30, 531.79, 2338366, 12435.31, 49803, 714774, 30.57
AARTIPHARM, EQ, 22-Jun-2023, 388.30, 392.20, 393.90, 384.00, 384.75, 385.90, 387.83, 103881, 402.88, 5444, 71127, 68.47
AARTIPP, E1, 22-Jun-2023, 310.70, 313.00, 313.05, 300.00, 300.00, 304.10, 310.40, 72, 0.22, 26, 58, 80.56
AARTISURF, EQ, 22-Jun-2023, 656.65, 662.00, 662.00, 627.05, 634.90, 630.05, 639.42, 17191, 109.92, 3092, 10214, 59.41
AARVEEDEN, EQ, 22-Jun-2023, 20.55, 21.00, 21.00, 20.30, 20.60, 20.40, 20.58, 8997, 1.85, 135, 6589, 73.24
AARVI, EQ, 22-Jun-2023, 139.35, 140.75, 140.90, 138.05, 138.05, 138.25, 138.71, 9240, 12.82, 198, 6181, 66.89
AAVAS, EQ, 22-Jun-2023, 1383.30, 1392.00, 1417.70, 1363.30, 1379.35, 1376.60, 1389.18, 891394, 12383.09, 29928, 605367, 67.91
ABAN, EQ, 22-Jun-2023, 41.05, 41.30, 41.65, 40.45, 40.75, 40.60, 40.99, 133540, 54.74, 1188, 82873, 62.06
ABB, EQ, 22-Jun-2023, 4366.45, 4351.10, 4373.00, 4261.00, 4268.85, 4270.50, 4296.01, 188292, 8089.04, 23724, 84028, 44.63
ABBOTINDIA, EQ, 22-Jun-2023, 22678.90, 22612.00, 22762.95, 22444.00, 22549.95, 22554.85, 22518.30, 10211, 2299.34, 2616, 7024, 68.79
ABCAPITAL, EQ, 22-Jun-2023, 180.10, 180.00, 180.50, 171.00, 171.50, 171.65, 174.15, 4713486, 8208.42, 35697, 1625025, 34.48
ABCOTS, SM, 22-Jun-2023, 46.00, 46.50, 46.50, 46.00, 46.00, 46.00, 46.25, 8000, 3.70, 2, 8000, 100.00
ABFRL, EQ, 22-Jun-2023, 212.20, 212.55, 216.85, 208.10, 209.45, 209.25, 212.73, 5770646, 12275.86, 36613, 2157130, 37.38
ABMINTLLTD, BE, 22-Jun-2023, 48.80, 48.80, 48.80, 48.00, 48.00, 48.00, 48.11, 171, 0.08, 9, -, -
ABSLAMC, EQ, 22-Jun-2023, 375.40, 379.15, 380.00, 374.00, 375.00, 374.90, 377.28, 37913, 143.04, 2016, 19400, 51.17
ABSLBANETF, EQ, 22-Jun-2023, 44.06, 44.67, 44.67, 43.38, 43.51, 43.93, 44.06, 695263, 306.31, 2309, 690826, 99.36
ABSLLIQUID, EQ, 22-Jun-2023, 999.99, 999.99, 1000.01, 999.99, 999.99, 999.99, 1000.00, 2500, 25.00, 3, 1500, 60.00
ABSLNN50ET, EQ, 22-Jun-2023, 45.23, 45.98, 45.98, 44.51, 45.01, 44.67, 44.96, 2229, 1.00, 130, 1777, 79.72
ACC, EQ, 22-Jun-2023, 1845.85, 1845.85, 1850.45, 1830.00, 1832.40, 1831.75, 1840.37, 444033, 8171.83, 22161, 269292, 60.65
ACCELYA, EQ, 22-Jun-2023, 1353.90, 1360.00, 1363.55, 1342.10, 1354.90, 1351.45, 1352.24, 22882, 309.42, 3155, 12948, 56.59
ACCURACY, EQ, 22-Jun-2023, 10.55, 10.55, 10.75, 10.40, 10.50, 10.55, 10.52, 2128110, 223.96, 1708, 1811744, 85.13
ACE, EQ, 22-Jun-2023, 481.15, 482.80, 483.60, 466.25, 469.70, 468.70, 473.33, 270012, 1278.04, 11996, 127001, 47.04
ACEINTEG, BE, 22-Jun-2023, 38.10, 38.00, 38.00, 37.50, 37.50, 37.50, 37.71, 245, 0.09, 6, -, -
ACI, EQ, 22-Jun-2023, 537.35, 538.95, 547.55, 531.35, 540.00, 539.90, 539.29, 210166, 1133.40, 7755, 142259, 67.69
ACL, EQ, 22-Jun-2023, 92.45, 90.00, 90.00, 87.85, 87.85, 87.85, 88.25, 292222, 257.87, 1685, 210126, 71.91
ADANIENT, EQ, 22-Jun-2023, 2405.95, 2425.10, 2449.95, 2360.00, 2393.00, 2397.25, 2404.13, 8459191, 203369.76, 126915, 4657090, 55.05
ADANIGREEN, EQ, 22-Jun-2023, 977.00, 979.70, 982.80, 967.45, 971.60, 974.85, 973.66, 4562722, 44425.59, 54385, 2634804, 57.75
ADANIPORTS, EQ, 22-Jun-2023, 749.45, 755.00, 758.00, 741.00, 745.00, 745.60, 750.69, 10061086, 75527.16, 131474, 4816494, 47.87
ADANIPOWER, EQ, 22-Jun-2023, 260.65, 260.50, 263.30, 255.85, 256.35, 256.60, 259.25, 2706152, 7015.68, 36800, 1098614, 40.60
ADANITRANS, EQ, 22-Jun-2023, 806.70, 810.65, 817.25, 803.00, 805.20, 804.40, 809.72, 656852, 5318.63, 26044, 277207, 42.20
ADFFOODS, EQ, 22-Jun-2023, 950.65, 955.00, 960.00, 943.10, 952.65, 951.75, 950.50, 10067, 95.69, 1645, 5080, 50.46
ADL, BE, 22-Jun-2023, 77.00, 80.00, 80.00, 74.05, 77.00, 76.50, 76.06, 1031, 0.78, 27, -, -
ADORWELD, EQ, 22-Jun-2023, 1146.80, 1158.25, 1160.00, 1108.00, 1118.00, 1113.40, 1128.50, 36441, 411.24, 5117, 19866, 54.52
ADROITINFO, BE, 22-Jun-2023, 19.30, 18.35, 19.95, 18.35, 19.20, 19.05, 18.86, 21065, 3.97, 130, -, -
ADSL, EQ, 22-Jun-2023, 92.80, 92.80, 107.30, 92.80, 106.45, 105.85, 103.63, 4336712, 4493.98, 35072, 1271705, 29.32
ADVANIHOTR, EQ, 22-Jun-2023, 88.75, 89.70, 90.45, 87.60, 87.70, 88.20, 88.52, 40001, 35.41, 783, 26341, 65.85
ADVENZYMES, EQ, 22-Jun-2023, 271.75, 273.20, 273.30, 269.00, 269.50, 269.40, 271.10, 81297, 220.40, 2357, 50205, 61.76
AEGISCHEM, EQ, 22-Jun-2023, 339.20, 341.65, 341.65, 323.00, 327.90, 326.65, 328.98, 714498, 2350.56, 26111, 345218, 48.32
AETHER, EQ, 22-Jun-2023, 1099.80, 1131.00, 1209.00, 1112.80, 1160.00, 1165.95, 1174.96, 1697425, 19944.12, 55171, 188734, 11.12
AFFLE, EQ, 22-Jun-2023, 1119.50, 1120.35, 1125.30, 1100.20, 1120.00, 1117.80, 1112.60, 357368, 3976.09, 24238, 128021, 35.82
AGARIND, EQ, 22-Jun-2023, 611.10, 611.10, 621.25, 610.00, 618.85, 615.60, 615.53, 31364, 193.05, 3655, 15179, 48.40
AGI, EQ, 22-Jun-2023, 585.90, 591.00, 599.20, 580.00, 581.40, 581.65, 588.41, 80913, 476.10, 4733, 43493, 53.75
AGNI, SM, 22-Jun-2023, 23.35, 24.40, 24.50, 24.40, 24.50, 24.50, 24.44, 25000, 6.11, 5, 25000, 100.00
AGRITECH, EQ, 22-Jun-2023, 107.30, 108.35, 108.55, 104.05, 104.50, 105.15, 106.42, 18787, 19.99, 593, 9905, 52.72
AGROPHOS, EQ, 22-Jun-2023, 36.45, 36.95, 37.00, 35.30, 36.00, 36.10, 36.12, 48630, 17.56, 410, 26185, 53.85
AGSTRA, EQ, 22-Jun-2023, 58.80, 59.20, 59.45, 57.55, 58.25, 58.15, 58.53, 246974, 144.55, 2269, 120252, 48.69
AHL, EQ, 22-Jun-2023, 290.50, 291.40, 311.55, 291.20, 300.95, 302.45, 301.81, 1497577, 4519.82, 21998, 269807, 18.02
AHLADA, EQ, 22-Jun-2023, 116.30, 116.15, 118.00, 114.00, 114.00, 114.35, 115.00, 16145, 18.57, 189, 11106, 68.79
AHLEAST, EQ, 22-Jun-2023, 122.15, 125.15, 125.15, 120.35, 120.95, 120.90, 121.48, 6028, 7.32, 107, 5711, 94.74
AHLUCONT, EQ, 22-Jun-2023, 618.60, 618.60, 624.95, 609.00, 620.00, 620.05, 618.10, 61561, 380.51, 6424, 33154, 53.86
AIAENG, EQ, 22-Jun-2023, 3357.50, 3374.15, 3383.15, 3295.00, 3322.40, 3320.90, 3334.36, 25198, 840.19, 6178, 11955, 47.44
AILIMITED, SM, 22-Jun-2023, 54.80, 57.50, 57.50, 57.50, 57.50, 57.50, 57.50, 36000, 20.70, 12, 24000, 66.67
AIRAN, EQ, 22-Jun-2023, 18.35, 18.50, 18.70, 17.35, 17.70, 17.50, 18.00, 363178, 65.36, 1668, 226426, 62.35
AIROLAM, EQ, 22-Jun-2023, 83.40, 83.40, 84.30, 81.30, 82.40, 81.80, 82.65, 14918, 12.33, 216, 6703, 44.93
AIRTELPP, E1, 22-Jun-2023, 445.90, 443.10, 451.60, 442.00, 449.80, 449.45, 446.84, 84039, 375.52, 2632, 52609, 62.60
AISL, SM, 22-Jun-2023, 64.00, 62.50, 62.50, 62.50, 62.50, 62.50, 62.50, 1200, 0.75, 1, 1200, 100.00
AJANTPHARM, EQ, 22-Jun-2023, 1509.95, 1518.80, 1550.00, 1491.20, 1495.00, 1514.90, 1534.69, 159261, 2444.16, 17876, 70386, 44.20
AJMERA, EQ, 22-Jun-2023, 372.30, 372.30, 379.00, 359.00, 369.15, 370.40, 368.62, 107141, 394.94, 5851, 39862, 37.21
AJOONI, BE, 22-Jun-2023, 4.40, 4.55, 4.55, 4.30, 4.50, 4.40, 4.42, 262317, 11.60, 401, -, -
AKASH, BE, 22-Jun-2023, 29.30, 29.00, 29.00, 28.05, 28.95, 28.95, 28.59, 4570, 1.31, 75, -, -
AKG, BE, 22-Jun-2023, 30.45, 29.50, 30.90, 29.50, 30.75, 30.85, 30.73, 77205, 23.73, 109, -, -
AKI, BE, 22-Jun-2023, 114.70, 23.50, 23.95, 22.90, 22.90, 23.00, 23.36, 138646, 32.38, 878, -, -
AKSHAR, BE, 22-Jun-2023, 60.10, 60.00, 62.45, 58.25, 62.00, 62.00, 61.52, 4502, 2.77, 44, -, -
AKSHARCHEM, EQ, 22-Jun-2023, 245.00, 245.00, 245.30, 238.55, 241.85, 240.00, 241.90, 5762, 13.94, 403, 4193, 72.77
AKSHOPTFBR, EQ, 22-Jun-2023, 8.55, 8.60, 8.60, 8.35, 8.40, 8.40, 8.46, 248789, 21.05, 598, 196189, 78.86
AKZOINDIA, EQ, 22-Jun-2023, 2450.35, 2450.40, 2469.35, 2446.45, 2454.90, 2453.35, 2455.18, 6318, 155.12, 1677, 3194, 50.55
ALANKIT, EQ, 22-Jun-2023, 9.70, 9.75, 9.75, 9.50, 9.60, 9.55, 9.61, 155336, 14.92, 493, 104968, 67.57
ALBERTDAVD, EQ, 22-Jun-2023, 608.10, 613.10, 617.00, 594.00, 597.20, 596.50, 603.76, 7806, 47.13, 952, 5237, 67.09
ALEMBICLTD, EQ, 22-Jun-2023, 72.60, 72.65, 75.15, 72.25, 74.50, 74.55, 73.76, 385369, 284.25, 3262, 207755, 53.91
ALICON, EQ, 22-Jun-2023, 767.00, 764.05, 775.25, 748.00, 754.00, 752.80, 755.50, 26100, 197.19, 5810, 13927, 53.36
ALKALI, BE, 22-Jun-2023, 113.15, 113.00, 118.00, 113.00, 116.55, 115.50, 115.88, 12439, 14.41, 258, -, -
ALKEM, EQ, 22-Jun-2023, 3389.90, 3400.00, 3404.00, 3330.05, 3350.00, 3349.40, 3359.53, 256036, 8601.62, 15141, 199762, 78.02
ALKYLAMINE, EQ, 22-Jun-2023, 2637.45, 2643.65, 2717.65, 2633.10, 2646.00, 2652.50, 2674.72, 34382, 919.62, 7510, 9353, 27.20
ALLCARGO, EQ, 22-Jun-2023, 288.00, 286.55, 291.90, 285.35, 286.00, 286.15, 288.41, 154360, 445.19, 5839, 68869, 44.62
ALLETEC, SM, 22-Jun-2023, 112.15, 115.50, 118.00, 112.50, 117.50, 116.95, 116.17, 72000, 83.64, 43, 59200, 82.22
ALLSEC, EQ, 22-Jun-2023, 551.90, 558.00, 566.90, 536.05, 558.00, 551.80, 551.33, 55054, 303.53, 4487, 19867, 36.09
ALMONDZ, EQ, 22-Jun-2023, 71.65, 80.00, 80.00, 73.15, 75.40, 73.80, 75.60, 89029, 67.31, 1474, 28735, 32.28
ALOKINDS, EQ, 22-Jun-2023, 17.90, 18.15, 19.30, 17.80, 18.10, 18.25, 18.75, 204694561, 38380.41, 169713, 24313825, 11.88
ALPA, EQ, 22-Jun-2023, 64.00, 64.50, 67.70, 63.70, 66.85, 66.30, 66.22, 294944, 195.31, 2980, 147480, 50.00
ALPHAGEO, EQ, 22-Jun-2023, 264.80, 265.80, 270.00, 263.10, 269.90, 268.30, 267.52, 15346, 41.05, 988, 11065, 72.10
AMARAJABAT, EQ, 22-Jun-2023, 641.50, 644.95, 653.20, 628.55, 634.00, 634.35, 644.17, 534261, 3441.53, 31145, 253235, 47.40
AMBANIORG, SM, 22-Jun-2023, 148.00, 140.60, 140.60, 140.60, 140.60, 140.60, 140.60, 2000, 2.81, 1, 2000, 100.00
AMBER, EQ, 22-Jun-2023, 2351.25, 2350.95, 2457.85, 2301.00, 2335.50, 2351.55, 2388.98, 680223, 16250.37, 58657, 143251, 21.06
AMBICAAGAR, BE, 22-Jun-2023, 38.35, 38.35, 38.35, 36.55, 37.25, 38.05, 37.83, 101622, 38.44, 243, -, -
AMBIKCO, EQ, 22-Jun-2023, 1675.25, 1695.00, 1729.00, 1675.25, 1681.25, 1689.70, 1702.52, 83099, 1414.78, 9419, 28588, 34.40
AMBUJACEM, EQ, 22-Jun-2023, 448.10, 449.40, 452.95, 441.75, 445.40, 444.85, 445.62, 2318198, 10330.43, 34070, 1065268, 45.95
AMDIND, BE, 22-Jun-2023, 68.85, 70.85, 71.70, 68.50, 69.60, 69.70, 69.53, 10797, 7.51, 115, -, -
AMEYA, SM, 22-Jun-2023, 38.00, 37.70, 38.30, 37.70, 38.30, 38.30, 37.89, 16000, 6.06, 4, 16000, 100.00
AMIORG, EQ, 22-Jun-2023, 1272.25, 1280.95, 1308.00, 1264.00, 1281.00, 1279.05, 1286.66, 164389, 2115.12, 9867, 95247, 57.94
AMJLAND, EQ, 22-Jun-2023, 26.25, 26.55, 26.70, 25.85, 25.90, 26.00, 26.30, 24674, 6.49, 224, 10402, 42.16
AMRUTANJAN, EQ, 22-Jun-2023, 617.60, 623.75, 662.25, 617.55, 636.80, 636.60, 644.83, 135355, 872.81, 10779, 39320, 29.05
ANANDRATHI, EQ, 22-Jun-2023, 861.80, 863.50, 873.00, 854.75, 859.80, 857.15, 862.96, 32109, 277.09, 2654, 19497, 60.72
ANANTRAJ, EQ, 22-Jun-2023, 167.80, 167.80, 169.50, 163.30, 164.80, 166.65, 166.75, 758908, 1265.51, 6920, 424570, 55.94
ANDHRAPAP, EQ, 22-Jun-2023, 424.75, 424.70, 428.35, 421.55, 422.20, 422.35, 423.90, 32726, 138.73, 1433, 21884, 66.87
ANDHRSUGAR, EQ, 22-Jun-2023, 111.85, 112.50, 116.40, 111.60, 112.85, 112.65, 114.12, 781035, 891.31, 8119, 240783, 30.83
ANDREWYU, EQ, 22-Jun-2023, 24.65, 24.80, 24.95, 23.80, 24.20, 24.25, 24.27, 351682, 85.37, 1489, 175504, 49.90
ANGELONE, EQ, 22-Jun-2023, 1622.50, 1624.95, 1632.00, 1556.25, 1568.00, 1568.90, 1590.41, 303044, 4819.65, 18960, 133109, 43.92
ANIKINDS, EQ, 22-Jun-2023, 32.50, 32.70, 33.05, 32.00, 32.10, 32.05, 32.46, 33437, 10.85, 335, 21845, 65.33
ANLON, SM, 22-Jun-2023, 214.85, 214.10, 214.95, 202.10, 202.10, 203.55, 210.05, 13200, 27.73, 11, 9600, 72.73
ANMOL, EQ, 22-Jun-2023, 234.75, 236.50, 237.10, 234.05, 236.90, 236.80, 236.28, 63805, 150.76, 1857, 28932, 45.34
ANNAPURNA, SM, 22-Jun-2023, 258.50, 257.00, 261.80, 257.00, 261.80, 261.80, 259.55, 8000, 20.76, 6, 6000, 75.00
ANSALAPI, BE, 22-Jun-2023, 9.20, 9.55, 9.55, 9.00, 9.40, 9.30, 9.15, 40652, 3.72, 95, -, -
ANTGRAPHIC, EQ, 22-Jun-2023, 0.65, 0.70, 0.70, 0.65, 0.70, 0.70, 0.69, 1167890, 8.05, 437, 753276, 64.50
ANUP, EQ, 22-Jun-2023, 1680.20, 1680.20, 1716.95, 1620.00, 1634.20, 1631.45, 1658.43, 16878, 279.91, 4129, 7021, 41.60
ANURAS, EQ, 22-Jun-2023, 1047.20, 1055.00, 1056.25, 1045.00, 1046.00, 1047.85, 1050.98, 128565, 1351.19, 2483, 104039, 80.92
APARINDS, EQ, 22-Jun-2023, 3165.60, 3189.75, 3265.00, 3113.00, 3142.00, 3147.95, 3196.36, 97972, 3131.54, 15517, 46046, 47.00
APCL, EQ, 22-Jun-2023, 185.50, 186.00, 188.10, 181.55, 183.80, 182.60, 184.31, 11549, 21.29, 581, 6300, 54.55
APCOTEXIND, EQ, 22-Jun-2023, 566.25, 566.30, 567.95, 547.10, 550.00, 551.40, 555.31, 42763, 237.47, 3347, 25002, 58.47
APEX, EQ, 22-Jun-2023, 218.85, 219.00, 221.90, 216.20, 217.15, 216.90, 218.35, 76894, 167.90, 2730, 44403, 57.75
APLAPOLLO, EQ, 22-Jun-2023, 1334.85, 1330.30, 1398.00, 1330.30, 1390.00, 1391.40, 1379.43, 1304167, 17990.09, 54334, 654761, 50.21
APLLTD, EQ, 22-Jun-2023, 615.45, 618.70, 622.15, 615.65, 618.50, 617.30, 619.62, 289881, 1796.15, 12309, 247935, 85.53
APOLLO, EQ, 22-Jun-2023, 45.60, 46.85, 47.85, 45.65, 47.85, 47.85, 47.40, 5802648, 2750.53, 16661, 2681625, 46.21
APOLLOHOSP, EQ, 22-Jun-2023, 5118.75, 5129.90, 5155.00, 5055.00, 5076.60, 5066.00, 5099.05, 329800, 16816.66, 40965, 169098, 51.27
APOLLOPIPE, EQ, 22-Jun-2023, 733.65, 734.00, 739.10, 712.05, 719.10, 721.00, 724.74, 79694, 577.57, 6439, 43161, 54.16
APOLLOTYRE, EQ, 22-Jun-2023, 419.45, 421.45, 427.60, 413.20, 414.60, 415.10, 419.51, 3965592, 16636.10, 44520, 769246, 19.40
APOLSINHOT, EQ, 22-Jun-2023, 1341.30, 1361.35, 1508.00, 1350.00, 1460.00, 1437.95, 1440.16, 19967, 287.56, 2601, 9209, 46.12
APTECHT, EQ, 22-Jun-2023, 488.15, 488.00, 501.00, 487.50, 495.60, 497.75, 494.79, 423206, 2093.98, 13516, 126449, 29.88
APTUS, EQ, 22-Jun-2023, 242.50, 243.70, 247.70, 241.65, 246.05, 246.65, 245.04, 2390741, 5858.19, 29420, 1156587, 48.38
ARCHIDPLY, EQ, 22-Jun-2023, 77.80, 77.80, 78.35, 75.30, 75.90, 75.75, 76.45, 27569, 21.08, 580, 18170, 65.91
ARCHIES, BE, 22-Jun-2023, 26.20, 26.95, 26.95, 25.80, 26.80, 26.65, 26.69, 144937, 38.68, 206, -, -
ARENTERP, BE, 22-Jun-2023, 36.55, 35.30, 37.50, 35.30, 37.20, 36.70, 36.31, 949, 0.34, 46, -, -
ARHAM, SM, 22-Jun-2023, 79.25, 79.25, 79.25, 77.40, 77.40, 77.40, 78.55, 9000, 7.07, 3, 9000, 100.00
ARIES, EQ, 22-Jun-2023, 168.50, 170.80, 170.80, 166.45, 166.90, 166.80, 168.48, 32145, 54.16, 1160, 17247, 53.65
ARIHANTCAP, EQ, 22-Jun-2023, 38.40, 39.40, 39.40, 37.95, 38.75, 38.35, 38.51, 63826, 24.58, 784, 30498, 47.78
ARIHANTSUP, EQ, 22-Jun-2023, 181.20, 184.00, 186.60, 174.50, 176.60, 177.85, 179.62, 127416, 228.86, 3708, 49127, 38.56
ARISTO, SM, 22-Jun-2023, 61.50, 62.00, 65.00, 61.95, 64.20, 64.20, 63.42, 41600, 26.38, 26, 28800, 69.23
ARMANFIN, EQ, 22-Jun-2023, 1953.95, 1970.00, 1991.00, 1938.50, 1957.50, 1977.20, 1967.40, 7654, 150.58, 1927, 3599, 47.02
AROGRANITE, EQ, 22-Jun-2023, 44.00, 44.05, 45.95, 42.80, 42.80, 43.35, 44.52, 126210, 56.19, 1598, 54072, 42.84
