SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, EQ, 15-Sep-2021, 54.00, 54.80, 64.80, 54.65, 64.80, 64.80, 61.82, 967425, 598.09, 7197, 456909, 47.23
21STCENMGM, EQ, 15-Sep-2021, 38.35, 39.10, 39.10, 39.05, 39.05, 39.10, 39.10, 13428, 5.25, 119, 13419, 99.93
3MINDIA, EQ, 15-Sep-2021, 25705.25, 25999.90, 25999.90, 25259.50, 25320.00, 25337.85, 25449.04, 2531, 644.12, 1785, 1443, 57.01
3PLAND, BE, 15-Sep-2021, 13.70, 13.75, 14.35, 13.75, 14.20, 14.20, 14.06, 5602, 0.79, 36, -, -
522GS2025, GS, 15-Sep-2021, 95.05, 95.05, 95.05, 95.05, 95.05, 95.05, 95.05, 10, 0.01, 1, 10, 100.00
585GS2030, GS, 15-Sep-2021, 94.05, 94.05, 94.05, 94.05, 94.05, 94.05, 94.05, 100, 0.09, 1, 100, 100.00
5PAISA, EQ, 15-Sep-2021, 475.75, 478.55, 481.70, 470.00, 474.85, 472.95, 475.78, 42320, 201.35, 1230, 21766, 51.43
63MOONS, EQ, 15-Sep-2021, 96.00, 96.75, 97.90, 95.00, 95.40, 95.35, 96.54, 39307, 37.95, 909, 25527, 64.94
664GS2035, GS, 15-Sep-2021, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 101.00, 100, 0.10, 1, 100, 100.00
667GS2050, GS, 15-Sep-2021, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 200, 0.19, 1, 200, 100.00
676GS2061, GS, 15-Sep-2021, 97.01, 97.59, 97.59, 97.50, 97.59, 97.57, 97.58, 117, 0.11, 4, 117, 100.00
719GS2060, GS, 15-Sep-2021, 113.00, 110.00, 112.00, 110.00, 110.00, 110.00, 110.17, 131, 0.14, 5, 131, 100.00
759GS2026, GS, 15-Sep-2021, 108.00, 108.00, 108.00, 107.80, 107.80, 107.80, 107.89, 350, 0.38, 2, 350, 100.00
