SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 01-Jul-2024, 115.00, 115.00, 115.00, 114.00, 115.00, 115.00, 114.99, 22002, 25.30, 5, 22001, 100.00
20MICRONS, EQ, 01-Jul-2024, 220.77, 221.80, 225.99, 218.80, 219.30, 220.41, 222.31, 244501, 543.54, 8304, 116548, 47.67
21STCENMGM, BE, 01-Jul-2024, 66.58, 67.91, 67.91, 67.91, 67.91, 67.91, 67.91, 970, 0.66, 15, -, -
360ONE, EQ, 01-Jul-2024, 980.15, 995.00, 1018.15, 957.00, 983.00, 973.00, 990.95, 1429903, 14169.56, 54157, 757419, 52.97
3IINFOLTD, EQ, 01-Jul-2024, 36.46, 36.75, 36.88, 36.36, 36.85, 36.69, 36.65, 1095963, 401.72, 6876, 518968, 47.35
3MINDIA, EQ, 01-Jul-2024, 36804.30, 37350.60, 37998.00, 37050.00, 37949.00, 37857.10, 37489.66, 6475, 2427.46, 3233, 2790, 43.09
3PLAND, EQ, 01-Jul-2024, 38.39, 38.35, 38.49, 37.00, 37.02, 37.62, 37.75, 57276, 21.62, 1010, 37320, 65.16
563GS2026, GS, 01-Jul-2024, 99.00, 99.05, 99.05, 98.40, 98.40, 98.40, 98.41, 1003, 0.99, 5, 1000, 99.70
574GS2026, GS, 01-Jul-2024, 98.00, 98.05, 98.05, 97.50, 97.50, 97.50, 97.71, 94, 0.09, 7, 94, 100.00
5PAISA, EQ, 01-Jul-2024, 513.00, 516.00, 519.65, 502.00, 508.90, 507.55, 512.97, 134622, 690.58, 12260, 33198, 24.66
618GS2024, GS, 01-Jul-2024, 100.45, 100.59, 100.59, 100.59, 100.59, 100.59, 100.59, 5, 0.01, 1, 5, 100.00
619GS2034, GS, 01-Jul-2024, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 5, 0.00, 3, 5, 100.00
622GS2035, GS, 01-Jul-2024, 95.55, 95.95, 95.95, 95.95, 95.95, 95.95, 95.95, 812, 0.78, 2, 812, 100.00
63MOONS, EQ, 01-Jul-2024, 367.10, 368.05, 382.95, 368.05, 376.35, 376.20, 377.31, 104995, 396.16, 3682, 61369, 58.45
654GS2032, GS, 01-Jul-2024, 100.00, 101.50, 101.50, 99.85, 99.85, 99.85, 99.85, 26004, 25.97, 9, 26003, 100.00
664GS2035, GS, 01-Jul-2024, 100.00, 100.09, 100.09, 100.09, 100.09, 100.09, 100.09, 2, 0.00, 1, 2, 100.00
667GS2035, GS, 01-Jul-2024, 97.50, 98.00, 98.00, 97.40, 97.40, 97.40, 97.43, 1603, 1.56, 8, 1602, 99.94
667GS2050, GS, 01-Jul-2024, 96.50, 94.25, 96.50, 94.25, 95.02, 95.02, 94.26, 2828, 2.67, 6, 2828, 100.00
689GS2025, GS, 01-Jul-2024, 102.84, 102.84, 103.15, 102.84, 102.87, 102.87, 102.87, 25006, 25.72, 15, 25006, 100.00
68GS2060, GS, 01-Jul-2024, 99.94, 99.00, 99.00, 98.00, 98.00, 98.00, 98.02, 143, 0.14, 3, 143, 100.00
699GS2026, GS, 01-Jul-2024, 101.50, 101.20, 101.50, 101.20, 101.20, 101.20, 101.20, 4501, 4.56, 6, 4500, 99.98
699GS2051, GS, 01-Jul-2024, 99.98, 98.75, 99.90, 98.70, 99.90, 99.90, 99.73, 7030, 7.01, 10, 7030, 100.00
702GS2027, GS, 01-Jul-2024, 100.99, 100.40, 100.51, 100.40, 100.51, 100.51, 100.40, 9950, 9.99, 2, 9950, 100.00
702GS2031, GS, 01-Jul-2024, 100.00, 100.11, 100.11, 100.11, 100.11, 100.11, 100.11, 100, 0.10, 1, 100, 100.00
706GS2028, GS, 01-Jul-2024, 101.75, 102.00, 102.00, 101.51, 101.58, 101.58, 101.55, 12526, 12.72, 10, 11605, 92.65
710GS2029, GS, 01-Jul-2024, 101.90, 103.00, 103.00, 101.50, 101.55, 101.52, 101.59, 266254, 270.48, 96, 256127, 96.20
717GS2030, GS, 01-Jul-2024, 102.00, 102.00, 102.25, 102.00, 102.14, 102.13, 102.11, 13000, 13.27, 11, 13000, 100.00
718GS2033, GS, 01-Jul-2024, 103.05, 103.05, 104.10, 103.05, 103.65, 103.65, 103.65, 108900, 112.87, 29, 108900, 100.00
718GS2037, GS, 01-Jul-2024, 104.00, 104.25, 104.56, 104.05, 104.30, 104.25, 104.23, 60458, 63.02, 24, 60458, 100.00
71GS2034, GS, 01-Jul-2024, 102.00, 102.00, 102.01, 101.65, 102.01, 102.01, 101.97, 27600, 28.15, 5, 27600, 100.00
723GS2039, GS, 01-Jul-2024, 102.55, 102.50, 102.50, 102.50, 102.50, 102.50, 102.50, 998, 1.02, 1, 998, 100.00
725GS2063, GS, 01-Jul-2024, 102.76, 103.00, 103.00, 102.50, 102.90, 102.65, 102.64, 56910, 58.42, 42, 56910, 100.00
726GS2032, GS, 01-Jul-2024, 104.15, 104.15, 104.15, 103.75, 103.84, 103.84, 103.87, 113702, 118.10, 36, 78711, 69.23
726GS2033, GS, 01-Jul-2024, 104.20, 104.70, 105.00, 104.00, 105.00, 104.00, 104.00, 25002, 26.00, 9, 25001, 100.00
727GS2026, GS, 01-Jul-2024, 106.00, 104.10, 104.10, 104.10, 104.10, 104.10, 104.10, 1, 0.00, 1, 1, 100.00
732GS2030, GS, 01-Jul-2024, 103.00, 102.50, 102.55, 102.10, 102.10, 102.10, 102.52, 12701, 13.02, 10, 12701, 100.00
