SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
ABCAPITAL, EQ, 12-Jan-2022, 135.70, 136.70, 136.80, 132.55, 134.20, 134.25, 134.65, 3939867, 5305.09, 27710, 1331536, 33.80
ABCOTS, ST, 12-Jan-2022, 40.40, 42.40, 42.40, 42.40, 42.40, 42.40, 42.40, 36000, 15.26, 9, 36000, 100.00
ABFRL, EQ, 12-Jan-2022, 294.25, 295.95, 307.85, 294.95, 301.25, 301.05, 303.47, 8332254, 25285.76, 79426, 2004215, 24.05
ABMINTLLTD, EQ, 12-Jan-2022, 98.25, 97.00, 99.40, 96.00, 98.50, 97.45, 98.10, 2685, 2.63, 88, 1416, 52.74
ABSLAMC, EQ, 12-Jan-2022, 539.65, 541.00, 559.85, 541.00, 552.30, 551.50, 549.73, 406510, 2234.72, 25342, 223710, 55.03
ABSLBANETF, EQ, 12-Jan-2022, 38.17, 38.17, 39.00, 38.17, 38.41, 38.55, 38.57, 5401, 2.08, 119, 3146, 58.25
ABSLNN50ET, EQ, 12-Jan-2022, 43.88, 43.88, 45.00, 43.40, 43.94, 43.69, 43.68, 70902, 30.97, 200, 65039, 91.73
ACC, EQ, 12-Jan-2022, 2297.60, 2310.00, 2328.80, 2273.00, 2317.00, 2314.80, 2306.25, 380195, 8768.23, 23864, 144793, 38.08
ACCELYA, EQ, 12-Jan-2022, 1102.15, 1107.70, 1144.80, 1088.50, 1111.90, 1116.80, 1119.61, 28346, 317.36, 4928, 9011, 31.79
ACCORD, SM, 12-Jan-2022, 21.80, 22.85, 22.85, 22.85, 22.85, 22.85, 22.85, 2000, 0.46, 1, 2000, 100.00
ACCURACY, EQ, 12-Jan-2022, 210.80, 210.80, 213.25, 208.00, 212.95, 212.65, 211.75, 23565, 49.90, 566, 12871, 54.62
ACE, EQ, 12-Jan-2022, 226.90, 228.55, 236.00, 227.75, 233.95, 233.95, 232.70, 466403, 1085.31, 11521, 180464, 38.69
ACRYSIL, EQ, 12-Jan-2022, 813.45, 823.00, 859.00, 808.10, 852.00, 850.95, 844.44, 134382, 1134.77, 7793, 76133, 56.65
ADANIENT, EQ, 12-Jan-2022, 1843.90, 1873.00, 1873.00, 1808.30, 1826.90, 1830.10, 1836.84, 2518912, 46268.35, 78815, 470358, 18.67
ADANIGREEN, EQ, 12-Jan-2022, 1567.95, 1599.00, 1667.00, 1567.00, 1639.00, 1647.55, 1624.37, 2070560, 33633.48, 121194, 430150, 20.77
ADANIPORTS, EQ, 12-Jan-2022, 765.10, 769.50, 774.90, 754.00, 762.00, 763.55, 766.10, 5775798, 44248.13, 105045, 1348719, 23.35
ADANIPOWER, EQ, 12-Jan-2022, 108.55, 111.35, 119.40, 111.35, 119.40, 119.40, 116.39, 39885648, 46421.05, 168449, 17810556, 44.65
ADANITRANS, BE, 12-Jan-2022, 1867.45, 1880.00, 1958.00, 1822.50, 1955.00, 1928.25, 1897.25, 108933, 2066.73, 20419, -, -
ADFFOODS, EQ, 12-Jan-2022, 844.90, 842.00, 855.75, 828.00, 832.00, 833.95, 834.87, 41530, 346.72, 2115, 34927, 84.10
ADL, BE, 12-Jan-2022, 57.95, 60.80, 60.80, 55.35, 58.50, 58.00, 58.60, 10025, 5.87, 97, -, -
ADORWELD, EQ, 12-Jan-2022, 734.10, 747.00, 751.85, 703.85, 714.75, 711.60, 732.00, 25040, 183.29, 1718, 11590, 46.29
ADROITINFO, BE, 12-Jan-2022, 12.75, 13.35, 13.35, 13.35, 13.35, 13.35, 13.35, 16799, 2.24, 65, -, -
ADSL, EQ, 12-Jan-2022, 161.40, 164.40, 167.10, 155.10, 156.85, 157.50, 159.59, 336670, 537.30, 8891, 204202, 60.65
ADVANIHOTR, EQ, 12-Jan-2022, 77.80, 79.40, 88.00, 77.25, 82.40, 82.40, 83.80, 272823, 228.64, 2718, 79338, 29.08
ADVENZYMES, EQ, 12-Jan-2022, 327.95, 329.10, 333.95, 324.00, 325.05, 324.85, 326.99, 187335, 612.56, 6142, 105232, 56.17
AEGISCHEM, EQ, 12-Jan-2022, 214.05, 216.70, 217.25, 214.00, 214.90, 214.90, 215.30, 382156, 822.79, 4964, 235270, 61.56
AFFLE, EQ, 12-Jan-2022, 1388.40, 1406.00, 1459.00, 1369.00, 1422.00, 1428.70, 1416.99, 1462612, 20725.09, 98439, 412900, 28.23
AGARIND, EQ, 12-Jan-2022, 472.35, 475.00, 523.00, 469.75, 505.00, 506.55, 501.00, 305851, 1532.33, 16769, 121080, 39.59
AGRITECH, EQ, 12-Jan-2022, 69.30, 72.65, 72.75, 70.95, 72.75, 72.75, 72.55, 21820, 15.83, 192, 15227, 69.78
AGROPHOS, EQ, 12-Jan-2022, 26.45, 27.45, 27.45, 25.15, 25.15, 25.15, 25.69, 249138, 64.02, 1192, 183891, 73.81
AHLADA, EQ, 12-Jan-2022, 135.70, 138.90, 138.90, 133.50, 134.00, 134.55, 135.20, 11831, 16.00, 356, 8558, 72.34
AHLEAST, EQ, 12-Jan-2022, 188.55, 191.40, 191.40, 187.70, 188.20, 188.75, 189.54, 6662, 12.63, 165, 2358, 35.39
AHLUCONT, EQ, 12-Jan-2022, 421.35, 421.35, 428.05, 415.45, 419.90, 418.45, 423.72, 13945, 59.09, 755, 9946, 71.32
AIAENG, EQ, 12-Jan-2022, 1826.20, 1837.20, 1857.15, 1824.15, 1854.95, 1853.30, 1836.78, 125574, 2306.51, 6455, 112248, 89.39
AILIMITED, SM, 12-Jan-2022, 26.70, 25.40, 25.40, 25.40, 25.40, 25.40, 25.40, 3000, 0.76, 1, 3000, 100.00
AIRAN, EQ, 12-Jan-2022, 23.60, 24.00, 24.80, 23.30, 23.65, 23.55, 23.70, 1344559, 318.70, 3277, 621533, 46.23
AIROLAM, EQ, 12-Jan-2022, 75.60, 75.50, 77.55, 74.20, 74.30, 75.20, 76.14, 43084, 32.80, 394, 34246, 79.49
AIRTELPP, E1, 12-Jan-2022, 363.65, 368.95, 385.90, 364.35, 384.00, 384.00, 376.31, 1066059, 4011.68, 7319, 932583, 87.48
AISL, SM, 12-Jan-2022, 53.75, 52.15, 53.00, 52.15, 53.00, 53.00, 52.58, 2400, 1.26, 2, 2400, 100.00
AJANTPHARM, EQ, 12-Jan-2022, 2279.30, 2279.00, 2310.00, 2262.20, 2309.90, 2302.20, 2289.59, 34957, 800.37, 5681, 17859, 51.09
AJMERA, EQ, 12-Jan-2022, 358.50, 371.95, 394.35, 366.00, 387.50, 387.95, 383.88, 468627, 1798.96, 10710, 200323, 42.75
AJOONI, EQ, 12-Jan-2022, 74.90, 75.80, 75.80, 71.70, 73.00, 73.30, 73.40, 196742, 144.41, 1611, 138383, 70.34
AJRINFRA, BE, 12-Jan-2022, 3.15, 3.30, 3.30, 3.00, 3.25, 3.25, 3.12, 20960643, 654.70, 14328, -, -
AKASH, BE, 12-Jan-2022, 176.60, 177.00, 180.00, 172.05, 178.50, 178.85, 175.87, 1031, 1.81, 87, -, -
AKG, EQ, 12-Jan-2022, 58.20, 58.75, 60.95, 56.50, 58.25, 58.75, 58.70, 106272, 62.39, 963, 52204, 49.12
AKSHARCHEM, EQ, 12-Jan-2022, 456.15, 458.00, 494.95, 458.00, 477.00, 473.80, 480.17, 153844, 738.72, 6950, 40443, 26.29
AKSHOPTFBR, EQ, 12-Jan-2022, 12.45, 12.50, 13.05, 11.85, 13.05, 13.05, 12.71, 3161545, 401.83, 2755, 1495970, 47.32
AKZOINDIA, EQ, 12-Jan-2022, 1980.00, 1989.90, 2002.00, 1968.10, 1975.00, 1975.05, 1980.32, 10073, 199.48, 2031, 7424, 73.70
ALANKIT, EQ, 12-Jan-2022, 20.65, 20.95, 20.95, 18.60, 19.00, 18.80, 19.45, 3871540, 752.96, 10768, 2028173, 52.39
ALBERTDAVD, EQ, 12-Jan-2022, 684.65, 691.00, 694.30, 683.10, 687.95, 687.10, 688.01, 23661, 162.79, 1623, 9976, 42.16
ALEMBICLTD, EQ, 12-Jan-2022, 107.95, 109.00, 109.70, 106.25, 107.25, 107.10, 108.29, 211462, 229.00, 3887, 89612, 42.38
ALICON, EQ, 12-Jan-2022, 838.00, 841.95, 854.05, 827.10, 839.00, 839.35, 843.50, 13257, 111.82, 1054, 9523, 71.83
ALKALI, EQ, 12-Jan-2022, 107.65, 111.45, 114.00, 101.10, 102.00, 101.90, 106.60, 260855, 278.07, 5017, 126943, 48.66
ALKEM, EQ, 12-Jan-2022, 3705.80, 3713.95, 3733.00, 3666.20, 3680.00, 3695.75, 3696.48, 166642, 6159.89, 13581, 110031, 66.03
ALKYLAMINE, EQ, 12-Jan-2022, 3670.15, 3680.00, 3795.00, 3675.45, 3735.30, 3730.30, 3744.38, 61898, 2317.70, 14297, 27378, 44.23
ALLCARGO, EQ, 12-Jan-2022, 376.05, 376.90, 381.45, 374.05, 377.75, 376.05, 377.96, 255327, 965.04, 6419, 128298, 50.25
ALLSEC, EQ, 12-Jan-2022, 638.10, 643.95, 658.75, 635.60, 637.05, 637.30, 645.61, 32193, 207.84, 4213, 12721, 39.51
ALMONDZ, EQ, 12-Jan-2022, 127.20, 127.25, 127.80, 124.60, 124.70, 125.90, 125.72, 13980, 17.58, 183, 10406, 74.43
ALOKINDS, EQ, 12-Jan-2022, 30.00, 30.10, 31.40, 28.65, 29.10, 29.00, 30.07, 45625879, 13717.97, 56364, 13514292, 29.62
ALPA, EQ, 12-Jan-2022, 83.90, 85.00, 85.00, 80.50, 81.20, 82.20, 82.98, 197370, 163.77, 2609, 129415, 65.57
ALPHAGEO, EQ, 12-Jan-2022, 394.45, 390.50, 406.00, 390.50, 397.00, 395.85, 399.56, 48752, 194.79, 3429, 18230, 37.39
AMARAJABAT, EQ, 12-Jan-2022, 634.30, 637.65, 638.00, 630.15, 631.30, 631.35, 633.58, 591558, 3747.98, 17957, 217528, 36.77
AMBER, EQ, 12-Jan-2022, 3473.80, 3519.00, 3559.95, 3472.55, 3519.90, 3532.40, 3520.31, 55033, 1937.33, 9127, 25939, 47.13
AMBICAAGAR, EQ, 12-Jan-2022, 26.10, 26.55, 27.30, 24.20, 24.55, 24.80, 25.43, 288517, 73.37, 1311, 133307, 46.20
AMBIKCO, EQ, 12-Jan-2022, 2145.90, 2146.00, 2192.50, 2128.85, 2161.00, 2171.45, 2160.42, 16580, 358.20, 2765, 9730, 58.69
AMBUJACEM, EQ, 12-Jan-2022, 397.65, 398.25, 402.70, 395.65, 397.80, 397.90, 398.26, 1370663, 5458.83, 38871, 622973, 45.45
AMDIND, EQ, 12-Jan-2022, 48.00, 49.90, 49.90, 46.05, 46.55, 47.05, 47.64, 48083, 22.91, 495, 37825, 78.67
AMIORG, EQ, 12-Jan-2022, 1132.30, 1137.50, 1137.50, 1108.00, 1120.00, 1121.65, 1120.94, 283640, 3179.42, 18263, 117685, 41.49
AMJLAND, EQ, 12-Jan-2022, 37.05, 38.50, 38.50, 36.25, 36.80, 36.45, 36.96, 59575, 22.02, 662, 36188, 60.74
AMJUMBO, SM, 12-Jan-2022, 7.25, 7.60, 7.60, 7.40, 7.60, 7.60, 7.54, 112000, 8.45, 14, 104000, 92.86
AMRUTANJAN, EQ, 12-Jan-2022, 940.90, 940.90, 944.90, 918.50, 925.70, 925.50, 930.61, 31074, 289.18, 3657, 16917, 54.44
ANANDRATHI, EQ, 12-Jan-2022, 626.00, 630.70, 634.90, 610.10, 619.70, 618.45, 622.52, 161687, 1006.53, 7537, 85937, 53.15
ANANTRAJ, EQ, 12-Jan-2022, 75.35, 76.35, 79.10, 75.55, 79.10, 79.10, 78.91, 2043765, 1612.70, 5070, 1461150, 71.49
ANDHRACEMT, EQ, 12-Jan-2022, 19.15, 19.70, 20.10, 18.20, 18.20, 18.20, 19.21, 1953330, 375.20, 5205, 1499205, 76.75
ANDHRAPAP, EQ, 12-Jan-2022, 217.35, 218.40, 225.00, 218.40, 219.80, 219.65, 221.61, 18482, 40.96, 947, 11105, 60.09
ANDHRSUGAR, EQ, 12-Jan-2022, 130.70, 131.00, 134.00, 130.25, 132.35, 132.30, 132.57, 350593, 464.77, 5593, 138461, 39.49
ANDREWYU, EQ, 12-Jan-2022, 27.85, 28.25, 28.25, 27.00, 27.15, 27.05, 27.47, 346743, 95.25, 1668, 220507, 63.59
ANGELONE, EQ, 12-Jan-2022, 1257.90, 1270.00, 1287.30, 1244.60, 1249.50, 1249.85, 1263.02, 372425, 4703.80, 19950, 226751, 60.89
ANIKINDS, EQ, 12-Jan-2022, 37.80, 39.10, 39.10, 35.95, 36.20, 36.00, 36.80, 295315, 108.67, 1228, 165193, 55.94
ANKITMETAL, BE, 12-Jan-2022, 20.75, 21.75, 21.75, 19.75, 19.75, 19.75, 20.70, 1018215, 210.74, 4278, -, -
ANMOL, EQ, 12-Jan-2022, 184.85, 187.00, 187.05, 183.10, 184.00, 184.45, 185.22, 26923, 49.87, 867, 20953, 77.83
ANSALAPI, EQ, 12-Jan-2022, 13.40, 13.65, 13.75, 12.75, 12.75, 12.75, 13.08, 268175, 35.07, 683, 175004, 65.26
ANSALHSG, BE, 12-Jan-2022, 9.70, 9.50, 9.75, 9.30, 9.45, 9.35, 9.52, 377652, 35.95, 935, -, -
ANTGRAPHIC, BE, 12-Jan-2022, 1.95, 2.00, 2.00, 2.00, 2.00, 2.00, 2.00, 428609, 8.57, 132, -, -
ANUP, EQ, 12-Jan-2022, 1049.60, 1056.00, 1076.30, 1039.10, 1051.00, 1046.00, 1060.31, 19361, 205.29, 2320, 8681, 44.84
ANURAS, EQ, 12-Jan-2022, 1050.40, 1061.80, 1067.90, 1047.50, 1055.20, 1053.55, 1057.25, 90872, 960.74, 8319, 49032, 53.96
APARINDS, EQ, 12-Jan-2022, 767.05, 765.15, 779.00, 758.00, 762.00, 762.50, 767.52, 42215, 324.01, 3865, 23913, 56.65
APCL, EQ, 12-Jan-2022, 330.20, 331.10, 334.00, 326.00, 332.00, 329.20, 329.23, 20465, 67.38, 1062, 12074, 59.00
APCOTEXIND, EQ, 12-Jan-2022, 384.75, 392.00, 405.00, 384.70, 396.90, 396.10, 396.62, 129182, 512.36, 5830, 64866, 50.21
APEX, EQ, 12-Jan-2022, 301.20, 303.50, 361.40, 303.50, 350.00, 353.15, 344.41, 3088924, 10638.62, 102020, 590346, 19.11
APLAPOLLO, EQ, 12-Jan-2022, 895.85, 906.80, 920.00, 897.00, 912.00, 911.00, 912.48, 617614, 5635.61, 28679, 444181, 71.92
APLLTD, EQ, 12-Jan-2022, 818.85, 822.00, 826.65, 806.00, 808.00, 807.00, 812.84, 306482, 2491.21, 11460, 204945, 66.87
APOLLO, EQ, 12-Jan-2022, 159.00, 160.00, 165.75, 156.10, 160.50, 160.45, 160.51, 596660, 957.68, 11947, 246109, 41.25
APOLLOHOSP, EQ, 12-Jan-2022, 5059.05, 5075.00, 5099.00, 5005.65, 5017.95, 5014.40, 5038.67, 360219, 18150.26, 36932, 170954, 47.46
APOLLOPIPE, EQ, 12-Jan-2022, 536.20, 552.00, 599.00, 536.20, 575.00, 578.50, 579.91, 315543, 1829.86, 20009, 119810, 37.97
APOLLOTYRE, EQ, 12-Jan-2022, 231.85, 232.05, 235.75, 230.50, 233.00, 233.65, 233.45, 2430304, 5673.56, 25199, 867638, 35.70
APOLSINHOT, EQ, 12-Jan-2022, 834.20, 836.00, 845.10, 830.30, 844.50, 839.25, 838.43, 1487, 12.47, 140, 974, 65.50
APTECHT, EQ, 12-Jan-2022, 429.15, 431.40, 448.00, 425.60, 425.90, 428.70, 436.61, 503924, 2200.19, 15918, 170934, 33.92
APTUS, EQ, 12-Jan-2022, 350.00, 354.70, 355.20, 348.00, 350.30, 349.30, 350.39, 186330, 652.87, 8072, 101534, 54.49
ARCHIDPLY, EQ, 12-Jan-2022, 55.90, 56.50, 58.50, 53.15, 53.25, 53.55, 54.69, 124115, 67.87, 1224, 83238, 67.07
ARCHIES, EQ, 12-Jan-2022, 20.05, 19.70, 21.15, 19.65, 20.05, 19.95, 20.26, 174797, 35.42, 878, 98360, 56.27
ARENTERP, BE, 12-Jan-2022, 56.95, 54.25, 58.10, 54.25, 54.35, 54.70, 55.38, 19115, 10.59, 271, -, -
ARIES, EQ, 12-Jan-2022, 167.10, 167.95, 169.75, 164.00, 164.60, 164.45, 166.55, 87053, 144.99, 1978, 54761, 62.91
ARIHANT, EQ, 12-Jan-2022, 41.45, 40.70, 42.30, 40.55, 42.00, 41.95, 41.59, 47002, 19.55, 246, 36990, 78.70
ARIHANTCAP, EQ, 12-Jan-2022, 246.45, 248.80, 271.05, 248.50, 271.05, 271.05, 265.01, 229883, 609.20, 3331, 118096, 51.37
ARIHANTSUP, EQ, 12-Jan-2022, 184.50, 186.50, 188.50, 184.50, 184.70, 185.50, 186.92, 257116, 480.59, 2660, 164866, 64.12
ARMANFIN, EQ, 12-Jan-2022, 823.95, 837.00, 839.80, 827.05, 835.00, 833.75, 834.63, 5200, 43.40, 533, 2429, 46.71
AROGRANITE, EQ, 12-Jan-2022, 79.60, 81.00, 84.80, 80.10, 80.60, 80.85, 82.76, 205852, 170.36, 2278, 90582, 44.00
ARROWGREEN, EQ, 12-Jan-2022, 123.75, 123.15, 129.40, 123.15, 123.75, 124.50, 126.18, 22430, 28.30, 778, 12031, 53.64
ARSHIYA, EQ, 12-Jan-2022, 37.15, 38.40, 38.65, 36.40, 37.70, 37.45, 37.59, 350131, 131.62, 1341, 190146, 54.31
ARSSINFRA, EQ, 12-Jan-2022, 42.55, 42.00, 44.90, 41.50, 42.60, 42.50, 43.06, 199630, 85.96, 1605, 116396, 58.31
ARTEMISMED, EQ, 12-Jan-2022, 48.75, 50.40, 50.80, 46.35, 47.30, 47.25, 48.40, 256882, 124.34, 1948, 159176, 61.96
ARTNIRMAN, BE, 12-Jan-2022, 109.25, 103.80, 114.70, 103.80, 114.70, 114.70, 105.44, 23786, 25.08, 233, -, -
ARVEE, EQ, 12-Jan-2022, 86.25, 88.20, 88.20, 82.20, 83.00, 83.95, 84.97, 1910, 1.62, 52, 1483, 77.64
ARVIND, EQ, 12-Jan-2022, 132.80, 133.20, 141.30, 133.20, 138.00, 138.40, 137.73, 3858690, 5314.65, 29379, 1952102, 50.59
ARVINDFASN, EQ, 12-Jan-2022, 283.95, 285.00, 306.00, 285.00, 293.10, 295.30, 293.98, 626087, 1840.56, 22937, 326205, 52.10
ARVSMART, EQ, 12-Jan-2022, 237.50, 233.15, 249.35, 233.00, 249.35, 249.35, 241.93, 196315, 474.95, 2948, 113590, 57.86
ASAHIINDIA, EQ, 12-Jan-2022, 572.10, 576.00, 576.00, 558.00, 563.60, 565.05, 565.36, 297174, 1680.09, 15012, 120124, 40.42
ASAHISONG, EQ, 12-Jan-2022, 305.75, 308.70, 315.00, 304.15, 308.30, 309.80, 310.53, 28228, 87.66, 1743, 14869, 52.67
ASAL, BE, 12-Jan-2022, 925.45, 879.20, 879.20, 879.20, 879.20, 879.20, 879.20, 38016, 334.24, 1930, -, -
ASALCBR, EQ, 12-Jan-2022, 506.45, 510.90, 516.95, 508.05, 514.95, 514.75, 512.01, 36171, 185.20, 2179, 20889, 57.75
ASHAPURMIN, EQ, 12-Jan-2022, 105.25, 106.00, 108.35, 104.10, 105.00, 105.10, 105.85, 109073, 115.46, 3299, 59365, 54.43
ASHIANA, EQ, 12-Jan-2022, 170.15, 171.05, 175.00, 170.90, 172.50, 173.20, 172.69, 41199, 71.15, 932, 24606, 59.72
ASHIMASYN, EQ, 12-Jan-2022, 21.45, 21.45, 22.45, 20.45, 20.65, 20.80, 21.37, 878541, 187.74, 3385, 539268, 61.38
ASHOKA, EQ, 12-Jan-2022, 101.90, 102.30, 103.40, 101.65, 102.00, 101.95, 102.33, 716824, 733.55, 8475, 372941, 52.03
ASHOKLEY, EQ, 12-Jan-2022, 135.15, 135.75, 139.30, 134.50, 138.35, 138.90, 137.71, 11901175, 16389.04, 73712, 4771756, 40.09
ASIANENE, EQ, 12-Jan-2022, 154.90, 156.10, 164.40, 155.30, 159.50, 159.45, 159.72, 296217, 473.13, 4229, 174432, 58.89
ASIANHOTNR, EQ, 12-Jan-2022, 81.65, 81.30, 86.80, 81.30, 81.60, 82.15, 83.67, 32003, 26.78, 727, 8859, 27.68
ASIANPAINT, EQ, 12-Jan-2022, 3538.75, 3556.90, 3582.45, 3534.00, 3547.00, 3543.80, 3550.21, 594543, 21107.50, 78042, 335465, 56.42
ASIANTILES, EQ, 12-Jan-2022, 130.45, 131.35, 131.35, 130.00, 130.35, 130.30, 130.53, 206358, 269.36, 2811, 131395, 63.67
ASLIND, SM, 12-Jan-2022, 38.00, 36.15, 39.90, 36.15, 39.90, 39.90, 38.95, 16000, 6.23, 4, 16000, 100.00
ASPINWALL, EQ, 12-Jan-2022, 153.15, 158.40, 158.40, 151.25, 154.00, 153.45, 154.56, 7472, 11.55, 278, 4246, 56.83
ASTEC, EQ, 12-Jan-2022, 1684.05, 1687.95, 1687.95, 1615.00, 1634.00, 1626.65, 1644.50, 21806, 358.60, 3054, 11023, 50.55
ASTERDM, EQ, 12-Jan-2022, 183.85, 184.75, 185.40, 180.55, 180.75, 182.30, 183.42, 318569, 584.32, 8874, 188511, 59.17
ASTRAL, EQ, 12-Jan-2022, 2452.65, 2478.35, 2494.00, 2445.20, 2484.20, 2485.60, 2472.40, 300468, 7428.76, 28003, 149470, 49.75
ASTRAMICRO, EQ, 12-Jan-2022, 231.75, 234.80, 236.70, 232.50, 234.15, 234.50, 234.83, 171441, 402.60, 3356, 90497, 52.79
ASTRAZEN, EQ, 12-Jan-2022, 3016.70, 3029.00, 3036.00, 3011.00, 3023.50, 3023.60, 3021.79, 10261, 310.07, 2341, 6737, 65.66
ASTRON, EQ, 12-Jan-2022, 50.90, 50.90, 51.70, 50.15, 50.25, 50.30, 50.87, 44049, 22.41, 732, 28729, 65.22
ATALREAL, SM, 12-Jan-2022, 178.15, 175.00, 178.15, 175.00, 178.15, 177.30, 177.30, 6400, 11.35, 3, 6400, 100.00
ATFL, EQ, 12-Jan-2022, 972.85, 999.00, 1000.00, 971.70, 971.70, 982.15, 987.64, 6707, 66.24, 708, 4530, 67.54
ATGL, BE, 12-Jan-2022, 1779.95, 1800.00, 1805.00, 1765.00, 1800.00, 1796.70, 1788.92, 121926, 2181.15, 17513, -, -
ATLANTA, EQ, 12-Jan-2022, 21.15, 21.50, 22.20, 21.50, 22.20, 22.20, 22.11, 161730, 35.75, 618, 118241, 73.11
