SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,21-NOV-2014,30.45,30.5,30.8,30.4,30.6,30.5,0,23397,715598.1,0,0,0
3IINFOTECH,EQ,21-NOV-2014,8.2,8.1,8.6,7.9,7.95,8,0,1265137,10305912.2,0,0,0
3MINDIA,EQ,21-NOV-2014,6483.85,6485.55,6579.45,6441.05,6460.05,6488,0,1055,6847191,0,0,0
8KMILES,EQ,21-NOV-2014,588.6,596,596,560.1,564.75,567.35,0,25908,14957337.3,0,0,0
A2ZMES,EQ,21-NOV-2014,20,19.8,21,19.5,21,21,0,170678,3539300.15,0,0,0
AARTIDRUGS,EQ,21-NOV-2014,835.7,836.3,842.55,815.6,818,819.55,0,8353,6907659.25,0,0,0
AARTIIND,EQ,21-NOV-2014,294.6,296.85,301.75,293.5,295.25,295.5,0,59775,17771990.85,0,0,0
AARVEEDEN,EQ,21-NOV-2014,48.85,49.8,50,48.45,48.45,48.45,0,26248,1294985.15,0,0,0
ABAN,EQ,21-NOV-2014,582.25,584.8,595,576,586,586.2,0,1401192,821984176.55,0,0,0
ABB,EQ,21-NOV-2014,1103.15,1105,1117.95,1096.1,1100,1101.3,0,35856,39637349.65,0,0,0
ABBOTINDIA,EQ,21-NOV-2014,3390.6,3410,3444,3315,3375,3387.95,0,9248,31396520.4,0,0,0
ABCIL,EQ,21-NOV-2014,243.35,255,255,240.95,242,244.35,0,13070,3194197.2,0,0,0
ABGSHIP,EQ,21-NOV-2014,233.3,232,235.85,229,232.5,231.9,0,131502,30481059.1,0,0,0
ABIRLANUVO,EQ,21-NOV-2014,1764.65,1766.6,1796.95,1765,1766.15,1769.75,0,56597,100648642.35,0,0,0
ACC,EQ,21-NOV-2014,1446.35,1447.75,1483.25,1447,1464,1464.95,0,317334,466568232,0,0,0
ACCELYA,EQ,21-NOV-2014,904.4,917,931.8,892.4,893,899.35,0,17462,16032135.05,0,0,0
ACE,EQ,21-NOV-2014,40.9,41.3,42.5,40.25,40.45,40.55,0,652623,26904212.5,0,0,0
ACROPETAL,EQ,21-NOV-2014,4.05,3.95,4.15,3.95,4.05,4.05,0,29879,120963.6,0,0,0
