SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,06-MAR-2014,30.2,30.4,31.55,30.1,30.4,30.65,0,96092,2936840.55,0,0,0
3IINFOTECH,EQ,06-MAR-2014,7.85,7.7,7.95,7.55,7.65,7.65,0,583656,4515216.75,0,0,0
3MINDIA,EQ,06-MAR-2014,3679.85,3614.85,3681,3601,3680,3680,0,227,828695.7,0,0,0
8KMILES,EQ,06-MAR-2014,116,113.05,118,113.05,116,115.6,0,4017,468614.05,0,0,0
A2ZMES,EQ,06-MAR-2014,10.1,10.1,10.55,10.05,10.2,10.15,0,102210,1045851.05,0,0,0
AARTIDRUGS,EQ,06-MAR-2014,265.95,268.9,271,264.95,267.8,267.05,0,20495,5487208.25,0,0,0
AARTIIND,EQ,06-MAR-2014,110.15,111.95,115,108.7,110,109.7,0,26327,2924794.7,0,0,0
AARVEEDEN,EQ,06-MAR-2014,33,33.55,34.6,33.3,34,34.25,0,2952,99640.1,0,0,0
ABAN,EQ,06-MAR-2014,508.85,510.7,518.9,506.6,512,513,0,1431697,734636798.4,0,0,0
ABB,EQ,06-MAR-2014,795.85,809.1,829.6,770.15,774.5,779.6,0,846442,683947964.05,0,0,0
ABBOTINDIA,EQ,06-MAR-2014,1732.6,1732.55,1737,1699,1705,1705.25,0,2236,3842867,0,0,0
ABCIL,EQ,06-MAR-2014,130.2,131.4,136,130,134.05,134.55,0,54874,7342495.5,0,0,0
ABGSHIP,EQ,06-MAR-2014,251.75,257.6,268.8,251,251.25,251.65,0,628018,162365767.65,0,0,0
ABIRLANUVO,EQ,06-MAR-2014,1081.75,1088,1090.45,1066,1072,1072.9,0,104439,112707227.45,0,0,0
ACC,EQ,06-MAR-2014,1167.3,1169.9,1218.7,1161,1207,1212.1,0,453249,539923974.15,0,0,0
ACCELYA,EQ,06-MAR-2014,700.95,703,720,693,699.15,696.7,0,19205,13511548.95,0,0,0
ACE,EQ,06-MAR-2014,12.1,12.3,13.9,12.3,13.8,13.75,0,1654875,21819676.8,0,0,0
ACROPETAL,EQ,06-MAR-2014,4.5,4.5,4.55,4.35,4.5,4.5,0,40325,181290,0,0,0
ADANIENT,EQ,06-MAR-2014,267.95,269,275.3,267.2,274.75,274.35,0,1578804,429765677.1,0,0,0
ADANIPORTS,EQ,06-MAR-2014,176.9,177.25,179.7,175.75,178.3,179.15,0,1618425,288242105.15,0,0,0
ADANIPOWER,EQ,06-MAR-2014,36.8,36.9,37.65,36.4,37.25,37.35,0,3971220,147789178.5,0,0,0
ADFFOODS,EQ,06-MAR-2014,41.9,42.9,44.05,42,42.3,42.5,0,8662,368511.7,0,0,0
ADHUNIK,EQ,06-MAR-2014,32.35,33.45,34.8,32.5,32.65,32.75,0,57290,1920676.6,0,0,0
ADORWELD,EQ,06-MAR-2014,142.4,143,143,137.75,140,140.05,0,4008,558821.7,0,0,0
ADSL,EQ,06-MAR-2014,12.85,12.25,13.25,12.25,13.05,13.05,0,5875,76632.75,0,0,0
ADVANIHOTR,EQ,06-MAR-2014,33,32.5,34.65,32.5,34,34.05,0,7324,251058.55,0,0,0
ADVANTA,EQ,06-MAR-2014,112.55,113,114.75,112.5,113.55,113.3,0,20307,2304843.5,0,0,0
AEGISCHEM,EQ,06-MAR-2014,162.2,160.85,163.65,155.7,157.3,157.6,0,73080,11660334,0,0,0
