SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,06-FEB-2020,34.9,34.35,35.75,33.5,34.35,34.3,0,26322,916179.15,0,0,0
21STCENMGM,EQ,06-FEB-2020,14.05,14,14,13.8,13.8,13.8,0,1740,24104.6,0,0,0
3IINFOTECH,EQ,06-FEB-2020,2.25,2.2,2.25,2.15,2.2,2.2,0,1146549,2517229.85,0,0,0
3MINDIA,EQ,06-FEB-2020,23082.7,23340,23900,23105,23401,23427.7,0,3664,86010477.1,0,0,0
3PLAND,EQ,06-FEB-2020,6.9,6.9,6.9,6.6,6.6,6.6,0,1967,12998.4,0,0,0
5PAISA,EQ,06-FEB-2020,182.4,184.05,195,184,193.75,192.95,0,18028,3465803,0,0,0
63MOONS,EQ,06-FEB-2020,104.9,104.9,106.8,104.2,104.65,104.9,0,79033,8322760.95,0,0,0
A2ZINFRA,EQ,06-FEB-2020,6.3,6.3,7.1,6.3,6.5,6.5,0,697446,4664943.3,0,0,0
AARON,SM,06-FEB-2020,48.6,47.5,47.5,47.5,47.5,47.5,0,3300,156750,0,0,0
AARTIDRUGS,EQ,06-FEB-2020,627.35,635,638,617,630.05,628.3,0,22048,13874036.75,0,0,0
AARTIIND,EQ,06-FEB-2020,986.05,991.9,998,957,962,960.85,0,134128,130801415.45,0,0,0
AARVEEDEN,EQ,06-FEB-2020,13.1,14.35,14.85,13.65,14,14.3,0,20597,290464.9,0,0,0
AAVAS,EQ,06-FEB-2020,1950.85,1941.05,1974,1932.5,1959.9,1954.15,0,14201,27779877.8,0,0,0
ABAN,EQ,06-FEB-2020,23.85,25,25.75,24.5,25.4,25.3,0,52937,1335996.25,0,0,0
ABB,EQ,06-FEB-2020,1338.5,1339.7,1360.95,1324.3,1334.95,1339.45,0,25507,34209146.55,0,0,0
ABBOTINDIA,EQ,06-FEB-2020,13076.8,13100,13199,13001.2,13058.1,13103.4,0,5686,74593268.05,0,0,0
ABCAPITAL,EQ,06-FEB-2020,95.8,95.8,98.9,94.5,96.35,96.65,0,3639578,351951067.9,0,0,0
ABFRL,EQ,06-FEB-2020,238.65,239.5,261,232,256.4,254.35,0,3115912,776584661.5,0,0,0
ABSLBANETF,EQ,06-FEB-2020,308,308.64,312.09,308.64,312.09,312.09,0,34,10607.61,0,0,0
ABSLNN50ET,EQ,06-FEB-2020,282.82,288,291.55,288,291.55,291.55,0,61,17673.94,0,0,0
ABSLRIF6RG,MF,06-FEB-2020,7.16,7.2,7.3,7.2,7.3,7.3,0,11000,79800,0,0,0
ACC,EQ,06-FEB-2020,1469.8,1477.1,1493.7,1460.2,1490.1,1489.7,0,820849,1210963760.55,0,0,0
ACCELYA,EQ,06-FEB-2020,1031.7,1028,1049,1021,1045,1044.05,0,4929,5095906.7,0,0,0
ACCURACY,SM,06-FEB-2020,23,24.1,24.15,24,24.15,24.1,0,9600,231200,0,0,0
ACE,EQ,06-FEB-2020,75.75,76.55,81.95,76.5,81.65,81.35,0,363014,29035579.55,0,0,0
ADANIENT,EQ,06-FEB-2020,236.25,237.4,243.6,234.1,234.7,236.5,0,8852675,2115780224.55,0,0,0
ADANIGAS,EQ,06-FEB-2020,172.7,174.35,174.45,169.05,169.25,170.4,0,872853,149824734.5,0,0,0
ADANIGREEN,EQ,06-FEB-2020,193.25,193,202.9,190.5,202.9,202.9,0,2711020,541543466.65,0,0,0
ADANIPORTS,EQ,06-FEB-2020,366.6,370,373.2,367.65,370.1,370.2,0,4172547,1547063874.8,0,0,0
ADANIPOWER,EQ,06-FEB-2020,62,62.3,62.35,60.5,60.6,60.8,0,10491714,642839406.85,0,0,0
ADANITRANS,EQ,06-FEB-2020,338.75,340.9,343.75,335.65,340,338.65,0,99932,33872730.65,0,0,0
ADFFOODS,EQ,06-FEB-2020,299.35,300.85,300.85,293.8,297,297.8,0,9878,2934913.5,0,0,0
ADHUNIKIND,EQ,06-FEB-2020,37.75,39.2,39.2,38.1,39.2,38.65,0,45972,1764066.3,0,0,0
ADLABS,BE,06-FEB-2020,3.7,3.55,3.8,3.55,3.75,3.75,0,37167,136431,0,0,0
ADORWELD,EQ,06-FEB-2020,305.4,304,314.9,304,314.7,313.35,0,3667,1140008.35,0,0,0
ADROITINFO,BE,06-FEB-2020,6.3,6.05,6.6,6,6.5,6.5,0,3140,19909.45,0,0,0
ADSL,BE,06-FEB-2020,23.05,23.45,23.5,22.5,22.95,22.7,0,21050,478291.95,0,0,0
ADVANIHOTR,EQ,06-FEB-2020,55.85,56,57.8,56,57.5,57.5,0,17319,988402.35,0,0,0
ADVENZYMES,EQ,06-FEB-2020,172.2,173.3,184.4,172.45,174,174.8,0,555123,98288802.15,0,0,0
AEGISCHEM,EQ,06-FEB-2020,233.4,235,236.95,224.5,228,226.85,0,229617,52607924.9,0,0,0
AFFLE,EQ,06-FEB-2020,1769.3,1760,1768.8,1676.25,1688,1695.35,0,132755,227082138.7,0,0,0
AGARIND,EQ,06-FEB-2020,77.75,77.75,82.7,76.6,81.7,80.85,0,13791,1108632.1,0,0,0
AGCNET,EQ,06-FEB-2020,262.4,266,274.7,255.1,260,260.7,0,78253,20255671.95,0,0,0
AGRITECH,EQ,06-FEB-2020,45.45,46.5,46.5,45.1,45.3,45.4,0,3725,169900.5,0,0,0
AGROPHOS,EQ,06-FEB-2020,19.35,18.4,18.4,18.4,18.4,18.4,0,3363,61879.2,0,0,0
AHLADA,SM,06-FEB-2020,57.5,59.2,59.95,59.2,59.95,59.5,0,3000,178500,0,0,0
AHLEAST,EQ,06-FEB-2020,184.1,184.75,188.9,180.8,185,184.95,0,841,154860.6,0,0,0
AHLUCONT,EQ,06-FEB-2020,333.6,338.75,338.8,322.2,322.2,326.8,0,1603,528783.05,0,0,0
AHLWEST,EQ,06-FEB-2020,344,345,345,336.65,336.65,336.65,0,974,332775.2,0,0,0
AIAENG,EQ,06-FEB-2020,1775.45,1774,1844,1767.2,1815,1817.55,0,22162,40207228.6,0,0,0
AIONJSW,EQ,06-FEB-2020,13.3,13.4,13.75,13,13.5,13.5,0,169080,2277988.95,0,0,0
AIRAN,EQ,06-FEB-2020,13.05,12.65,14,12.55,13.65,13.25,0,9651,129173.2,0,0,0
AIROLAM,SM,06-FEB-2020,25.1,26.45,26.45,26.1,26.1,26.1,0,6000,157650,0,0,0
AJANTPHARM,EQ,06-FEB-2020,1197.1,1262,1328,1248,1306,1303.85,0,937391,1215327456.3,0,0,0
AJMERA,EQ,06-FEB-2020,135.2,136.25,137.05,128,130.4,130.1,0,125749,16638087,0,0,0
AKASH,BE,06-FEB-2020,98.2,94.5,99.5,93.5,98,98,0,13957,1368666,0,0,0
AKSHARCHEM,EQ,06-FEB-2020,251.95,252.95,254,248.85,248.85,251.75,0,2198,553515.15,0,0,0
AKSHOPTFBR,EQ,06-FEB-2020,7.9,8.15,8.2,7.75,7.75,7.8,0,129153,1020742.6,0,0,0
AKZOINDIA,EQ,06-FEB-2020,2066.7,2069.9,2098,2025,2025.4,2032.3,0,7115,14587602.2,0,0,0
ALANKIT,EQ,06-FEB-2020,14.05,14.05,14.7,13.5,14.6,14.5,0,239715,3416641.55,0,0,0
ALBERTDAVD,EQ,06-FEB-2020,472.2,477.7,514,471.6,513.75,508.2,0,16547,8257268.25,0,0,0
ALBK,EQ,06-FEB-2020,16.3,16.35,16.5,16.05,16.15,16.15,0,1517060,24769835.65,0,0,0
ALCHEM,BE,06-FEB-2020,1.55,1.5,1.5,1.5,1.5,1.5,0,1594,2391,0,0,0
ALEMBICLTD,EQ,06-FEB-2020,53.15,53.4,54.8,53.4,53.9,53.95,0,189090,10214768.35,0,0,0
ALICON,EQ,06-FEB-2020,386,386,398,375.15,380,378.5,0,8062,3096423.5,0,0,0
ALKALI,EQ,06-FEB-2020,48.45,47.55,48.45,46.1,48,47.95,0,6688,317274.55,0,0,0
ALKEM,EQ,06-FEB-2020,2387.25,2375,2423.95,2369.95,2400,2398.85,0,127417,306417905.65,0,0,0
ALKYLAMINE,EQ,06-FEB-2020,1408.6,1418,1478.8,1380,1462,1443.35,0,180427,260892988.5,0,0,0
ALLCARGO,EQ,06-FEB-2020,112.85,113,114.7,112.1,113,112.8,0,108294,12239293.45,0,0,0
ALLSEC,EQ,06-FEB-2020,281.4,284.05,291,281,284,282.15,0,3112,885653.6,0,0,0
ALMONDZ,EQ,06-FEB-2020,15.5,15.5,16.25,15.5,15.9,15.6,0,976,15501.75,0,0,0
ALPA,EQ,06-FEB-2020,20.45,20.9,21.2,19.2,20.6,20.5,0,43244,886259.05,0,0,0
ALPHAGEO,EQ,06-FEB-2020,205.25,207.9,215.15,206.55,213,213.2,0,9443,2006648.85,0,0,0
ALPSINDUS,BE,06-FEB-2020,1.1,1.05,1.05,1.05,1.05,1.05,0,2420,2541,0,0,0
AMARAJABAT,EQ,06-FEB-2020,784.75,786,794.85,781,782,784.35,0,352819,277504293.55,0,0,0
AMBER,EQ,06-FEB-2020,1578.5,1572.2,1610,1560.5,1560.5,1569.35,0,33647,53202002.8,0,0,0
AMBIKCO,EQ,06-FEB-2020,850.7,854.85,858,840,844.9,841.95,0,5481,4650198.05,0,0,0
AMBUJACEM,EQ,06-FEB-2020,206.4,207.25,209.25,204.55,206.95,207.5,0,3569538,739172350.7,0,0,0
AMDIND,EQ,06-FEB-2020,16.55,16.3,16.9,16.25,16.4,16.35,0,5839,96317.95,0,0,0
AMJLAND,EQ,06-FEB-2020,20.5,21,21,20.5,21,21,0,1715,35951.9,0,0,0
AMJUMBO,SM,06-FEB-2020,12.1,11.5,11.5,11.5,11.5,11.5,0,8000,92000,0,0,0
AMRUTANJAN,EQ,06-FEB-2020,481.2,478.4,488.2,467.7,468.95,472.5,0,17928,8603688.45,0,0,0
ANANTRAJ,EQ,06-FEB-2020,34,34.05,34.8,33.7,34,34,0,312524,10709917.5,0,0,0
ANDHRABANK,EQ,06-FEB-2020,16.1,16.95,16.95,16.25,16.3,16.35,0,1214666,20137056,0,0,0
ANDHRACEMT,EQ,06-FEB-2020,2.35,2.35,2.35,2.3,2.35,2.3,0,51573,119861.3,0,0,0
ANDHRSUGAR,EQ,06-FEB-2020,301.7,302,320.4,302,316,317.35,0,85234,26681030.6,0,0,0
ANDPAPER,EQ,06-FEB-2020,283.5,283.5,296.75,282.1,290.05,291.85,0,7009,2040384.85,0,0,0
ANIKINDS,BE,06-FEB-2020,9.55,9.6,9.6,9.1,9.15,9.15,0,3317,30887.85,0,0,0
ANKITMETAL,BE,06-FEB-2020,0.4,0.4,0.45,0.35,0.45,0.45,0,14058,5467.85,0,0,0
ANSALAPI,EQ,06-FEB-2020,5.25,5.7,5.7,5,5.15,5.15,0,13588,69898.75,0,0,0
ANSALHSG,BE,06-FEB-2020,5.05,5.05,5.2,5,5.05,5.15,0,5491,27960.3,0,0,0
ANTGRAPHIC,BE,06-FEB-2020,0.65,0.6,0.65,0.6,0.65,0.65,0,60589,36469.65,0,0,0
ANUP,EQ,06-FEB-2020,639.4,626,672,626,660.25,663.2,0,24757,16349964.75,0,0,0
APARINDS,EQ,06-FEB-2020,392.2,396,407,391.2,401.7,400,0,23638,9467122,0,0,0
APCL,EQ,06-FEB-2020,161.95,165.95,165.95,160,162.65,160.4,0,2406,390329.05,0,0,0
APCOTEXIND,EQ,06-FEB-2020,150,153.35,153.4,148,149.1,148.9,0,37787,5666512.4,0,0,0
APEX,EQ,06-FEB-2020,363.4,367,379.75,360.95,371.75,371.05,0,425244,157851363,0,0,0
APLAPOLLO,EQ,06-FEB-2020,1987.85,1999.9,2024,1995,2009,2005.9,0,36325,72861508.25,0,0,0
APLLTD,EQ,06-FEB-2020,625.1,626.5,652,626.5,640,640,0,469375,301779186.35,0,0,0
APOLLO,EQ,06-FEB-2020,77.55,77.95,78.2,76.1,77.1,76.5,0,11166,864757.05,0,0,0
APOLLOHOSP,EQ,06-FEB-2020,1657.45,1665.7,1665.7,1622.2,1649.75,1645.05,0,552992,906507793.6,0,0,0
APOLLOPIPE,EQ,06-FEB-2020,410.95,414.85,422.35,408.25,421,417.65,0,26882,11206526.7,0,0,0
APOLLOTYRE,EQ,06-FEB-2020,168.4,169.9,170.8,163.2,164.7,165.1,0,5431485,905165193.1,0,0,0
APOLSINHOT,EQ,06-FEB-2020,744.8,759,759,724,724.8,724.4,0,674,492088.15,0,0,0
APTECHT,EQ,06-FEB-2020,156.35,156.95,160,155.85,157.25,157.75,0,133132,21107570.15,0,0,0
ARCHIDPLY,EQ,06-FEB-2020,29.2,30,30.35,29,29.1,29.2,0,15831,465322.5,0,0,0
ARCHIES,EQ,06-FEB-2020,17.1,18.5,18.8,18,18.8,18.7,0,179318,3322190.2,0,0,0
ARCOTECH,BE,06-FEB-2020,1.8,1.75,1.75,1.75,1.75,1.75,0,22446,39280.5,0,0,0
ARENTERP,EQ,06-FEB-2020,11.4,11.4,11.4,11.4,11.4,11.4,0,3,34.2,0,0,0
ARIES,EQ,06-FEB-2020,70.15,72.85,72.85,69.65,71,70.75,0,23912,1686315.25,0,0,0
ARIHANT,EQ,06-FEB-2020,22.7,23,23.7,22,22.25,22.25,0,1554,35435.25,0,0,0
ARIHANTSUP,EQ,06-FEB-2020,28.25,27,28.95,27,27.65,27.65,0,657,18107.3,0,0,0
ARMANFIN,EQ,06-FEB-2020,823.7,825,839.9,816.25,838.45,835.55,0,12330,10303499.2,0,0,0
AROGRANITE,EQ,06-FEB-2020,35.85,36.85,36.85,35.15,36.05,35.6,0,2669,95089.45,0,0,0
ARROWGREEN,EQ,06-FEB-2020,52.2,53.05,62.6,53,62.6,62.6,0,66797,4120355.7,0,0,0
ARSHIYA,EQ,06-FEB-2020,16.55,16.95,17.25,16.8,16.85,16.85,0,7805,132509.45,0,0,0
ARSSINFRA,EQ,06-FEB-2020,19.55,19.6,20.8,19.5,20.45,20.5,0,21788,436960.45,0,0,0
ARTEMISMED,EQ,06-FEB-2020,272.95,283,283,260,263,263,0,3063,826209.35,0,0,0
ARVIND,EQ,06-FEB-2020,41.65,41.65,42.3,41,41.25,41.15,0,846101,35056671.1,0,0,0
ARVINDFASN,EQ,06-FEB-2020,350,350,355.9,340,344.25,350.2,0,106599,37299244.95,0,0,0
ARVSMART,EQ,06-FEB-2020,91.25,90.55,92,89.2,90.35,90.2,0,15696,1426342.85,0,0,0
ASAHIINDIA,EQ,06-FEB-2020,263.1,267.1,267.1,253.35,255,255.3,0,16070,4148823.8,0,0,0
ASAHISONG,EQ,06-FEB-2020,133.25,134.8,134.8,129.8,131,130.65,0,11767,1551099.05,0,0,0
ASAL,EQ,06-FEB-2020,31.5,32,32,30.7,30.7,31.1,0,3806,119624.75,0,0,0
ASCOM,SM,06-FEB-2020,33,32.9,32.9,32.9,32.9,32.9,0,4000,131600,0,0,0
ASHAPURMIN,EQ,06-FEB-2020,34,33.15,34.85,33.1,34.35,34.05,0,18883,643052.4,0,0,0
ASHIANA,EQ,06-FEB-2020,103.95,104.3,106.7,102.8,105.6,105.2,0,11101,1166141.2,0,0,0
ASHIMASYN,EQ,06-FEB-2020,7.1,7.35,7.65,7.1,7.35,7.45,0,12646,92769.1,0,0,0
ASHOKA,EQ,06-FEB-2020,113.1,114,116,113.1,113.25,113.8,0,632153,72231777.95,0,0,0
ASHOKLEY,EQ,06-FEB-2020,80.35,80.75,81.9,79.55,81.2,80.95,0,20629194,1662046293,0,0,0
ASIANHOTNR,EQ,06-FEB-2020,91,90.15,92.95,88.6,90,90.35,0,2025,182770.8,0,0,0
ASIANPAINT,EQ,06-FEB-2020,1873.5,1878,1882.4,1845,1861,1856.8,0,995386,1855288642.1,0,0,0
ASIANTILES,EQ,06-FEB-2020,226.3,225.5,229.95,224.75,228.5,229,0,149061,33913036.8,0,0,0
ASPINWALL,EQ,06-FEB-2020,145.6,146,147.5,141.2,142,142,0,1380,197842.6,0,0,0
ASTEC,EQ,06-FEB-2020,480.2,493.95,493.95,475.25,490,485.25,0,6251,3009117.35,0,0,0
ASTERDM,EQ,06-FEB-2020,166.55,168,168,163.6,163.75,164.65,0,41404,6829792.9,0,0,0
ASTRAL,EQ,06-FEB-2020,1194.55,1209.65,1209.65,1185,1197,1197.5,0,19626,23489773.4,0,0,0
ASTRAMICRO,EQ,06-FEB-2020,96.15,96.35,97.5,93.5,94,94.4,0,157159,15018314.45,0,0,0
ASTRAZEN,EQ,06-FEB-2020,2487.6,2510.1,2540,2415,2461,2459.55,0,39660,97587788.95,0,0,0
ASTRON,EQ,06-FEB-2020,39.95,40.35,40.45,39.55,39.55,39.7,0,26262,1049004.7,0,0,0
ATFL,EQ,06-FEB-2020,703.55,693,731.75,693,701,703.75,0,10518,7537695.55,0,0,0
ATLANTA,EQ,06-FEB-2020,5.7,5.95,5.95,5.65,5.95,5.95,0,14353,83831.95,0,0,0
ATLASCYCLE,BE,06-FEB-2020,47.05,44.7,49,44.7,47.95,47.8,0,1879,88061.55,0,0,0
ATUL,EQ,06-FEB-2020,4967.55,5018,5029.1,4905.1,4910,4945.8,0,43520,216445496.35,0,0,0
ATULAUTO,EQ,06-FEB-2020,246.35,246.8,252.4,246.8,249,249.1,0,13902,3467464.55,0,0,0
AUBANK,EQ,06-FEB-2020,1095.65,1105,1114.3,1080,1082.45,1093.55,0,489724,535845629.7,0,0,0
AURIONPRO,EQ,06-FEB-2020,53.9,53.95,61.75,52.45,57.5,58,0,100651,5861240.65,0,0,0
AUROPHARMA,EQ,06-FEB-2020,508,508.85,514.7,506.1,511.9,510.5,0,2923331,1491451149.5,0,0,0
AUSOMENT,BE,06-FEB-2020,39.3,41.25,41.25,37.35,41.25,41.25,0,5084,209620.5,0,0,0
AUTOAXLES,EQ,06-FEB-2020,842.5,840,856.75,834,847.05,849.85,0,3119,2652284.95,0,0,0
AUTOIND,BE,06-FEB-2020,24,24.05,24.5,23.5,23.9,23.9,0,4539,108263.7,0,0,0
AUTOLITIND,EQ,06-FEB-2020,22.85,22.7,23.7,22.5,23.25,23.45,0,4112,95696.95,0,0,0
AVADHSUGAR,EQ,06-FEB-2020,249.4,255.3,282.35,255.05,280.45,278.45,0,620535,167946842.6,0,0,0
AVANTIFEED,EQ,06-FEB-2020,599.55,595,628.75,594.75,624,623.35,0,1391596,856159476.8,0,0,0
AVTNPL,EQ,06-FEB-2020,35.45,35.1,36.3,35.1,35.2,35.35,0,38459,1372819.8,0,0,0
AXISBANK,EQ,06-FEB-2020,724.05,727.45,745,723,736.7,736.95,0,9627252,7088079147.9,0,0,0
AXISCADES,BE,06-FEB-2020,59.05,60.5,60.5,57.5,58,57.85,0,17131,998623.2,0,0,0
AXISGOLD,EQ,06-FEB-2020,3518.55,3503.05,3555,3503.05,3514.05,3529.3,0,239,843770.05,0,0,0
AXISNIFTY,EQ,06-FEB-2020,1241.66,1255.99,1255.99,1254,1254,1254,0,24,30120.06,0,0,0
AYMSYNTEX,EQ,06-FEB-2020,33.6,34.1,34.8,32.8,32.8,32.9,0,3088,102795.45,0,0,0
BAGFILMS,BE,06-FEB-2020,1.85,1.9,1.9,1.8,1.8,1.8,0,34617,62540.6,0,0,0
BAJAJ-AUTO,EQ,06-FEB-2020,3161.5,3170,3211,3141.4,3148,3149.8,0,514236,1632248061.25,0,0,0
BAJAJCON,EQ,06-FEB-2020,216.9,218.9,221.95,215.85,219.8,219.4,0,156814,34445456.7,0,0,0
BAJAJELEC,EQ,06-FEB-2020,411.6,411.8,418.9,409.8,414.95,415.75,0,131471,54391387.3,0,0,0
BAJAJFINSV,EQ,06-FEB-2020,9591.4,9600,9709,9560,9610,9619.7,0,271343,2613073978.35,0,0,0
