SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,20-MAY-2020,24.85,25.4,25.75,24.75,24.85,24.9,0,30354,760600.1,0,0,0
21STCENMGM,EQ,20-MAY-2020,10.5,10.5,10.7,10.3,10.7,10.7,0,997,10389.7,0,0,0
3IINFOTECH,EQ,20-MAY-2020,1.55,1.5,1.6,1.5,1.6,1.6,0,2490967,3956971.05,0,0,0
3MINDIA,EQ,20-MAY-2020,16830.4,16880,17700,16830.4,17648,17524.15,0,2574,44309263.7,0,0,0
3PLAND,EQ,20-MAY-2020,5.15,5.15,5.15,5.15,5.15,5.15,0,1,5.15,0,0,0
509GS2022,GS,20-MAY-2020,96.96,96,101.8,96,101.8,101.8,0,2,197.8,0,0,0
5PAISA,EQ,20-MAY-2020,146.95,146.8,149.9,141.05,145,143.25,0,17135,2467476,0,0,0
617GS2021,GS,20-MAY-2020,100,101,101,101,101,101,0,100,10100,0,0,0
63MOONS,BE,20-MAY-2020,52.35,52.05,54,51.9,52,52,0,7775,404913.3,0,0,0
716GS2050,GS,20-MAY-2020,105,105,105,105,105,105,0,105,11025,0,0,0
719GS2060,GS,20-MAY-2020,105,106,106.55,106,106.55,106.55,0,240,25462,0,0,0
727GS2026,GS,20-MAY-2020,100.8,105.84,105.84,105.84,105.84,105.84,0,100,10584,0,0,0
757GS2033,GS,20-MAY-2020,109,113.8,113.8,113.5,113.5,113.5,0,17496,1990896,0,0,0
772GS2049,GS,20-MAY-2020,111,111,116.55,111,116.55,116.55,0,20,2322.9,0,0,0
832GS2032,GS,20-MAY-2020,108.38,103,103,103,103,103,0,100,10300,0,0,0
A2ZINFRA,EQ,20-MAY-2020,3.6,3.6,3.7,3.55,3.7,3.65,0,72459,261305.3,0,0,0
AARTIDRUGS,EQ,20-MAY-2020,766.65,767,799.9,766.3,798,797.15,0,117272,92095067.15,0,0,0
AARTIIND,EQ,20-MAY-2020,991.9,999,1005.5,982.45,1005.4,1001.45,0,141246,140706603.85,0,0,0
AARVEEDEN,EQ,20-MAY-2020,8.7,8.5,8.75,8.35,8.65,8.65,0,6042,52129.9,0,0,0
AARVI,SM,20-MAY-2020,22,22,22,22,22,22,0,4000,88000,0,0,0
AAVAS,EQ,20-MAY-2020,1027.8,1020,1049,1011.35,1032.2,1029,0,13752,14160155.15,0,0,0
