SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 23-Sep-2025, 105.75, 106.00, 106.00, 105.00, 105.00, 105.00, 105.49, 2698, 2.85, 17, 2698, 100.00
20MICRONS, EQ, 23-Sep-2025, 228.35, 228.50, 232.00, 225.25, 226.31, 226.24, 227.69, 73388, 167.09, 1623, 41932, 57.14
21STCENMGM, EQ, 23-Sep-2025, 52.51, 53.39, 53.40, 51.55, 53.00, 52.87, 53.01, 4423, 2.34, 127, 3526, 79.72
360ONE, EQ, 23-Sep-2025, 1050.40, 1048.00, 1053.30, 1015.40, 1017.90, 1019.60, 1030.76, 1808589, 18642.17, 53927, 1344267, 74.33
3IINFOLTD, EQ, 23-Sep-2025, 24.31, 24.30, 24.60, 24.30, 24.47, 24.38, 24.47, 199736, 48.88, 1504, 145811, 73.00
3MINDIA, EQ, 23-Sep-2025, 29975.00, 30000.00, 30085.00, 29780.00, 29790.00, 29835.00, 29869.18, 3373, 1007.49, 1586, 2359, 69.94
3PLAND, EQ, 23-Sep-2025, 46.29, 46.80, 46.80, 44.51, 45.40, 45.47, 45.51, 3932, 1.79, 150, 2537, 64.52
591GS2028, GS, 23-Sep-2025, 100.90, 100.85, 100.85, 100.85, 100.85, 100.85, 100.85, 5, 0.01, 1, 5, 100.00
5PAISA, EQ, 23-Sep-2025, 363.20, 360.05, 365.45, 360.00, 360.00, 361.25, 362.04, 8000, 28.96, 947, 4351, 54.39
601GS2030, GS, 23-Sep-2025, 100.17, 98.21, 98.21, 98.20, 98.20, 98.20, 98.21, 220, 0.22, 3, 220, 100.00
633GS2035, GS, 23-Sep-2025, 100.05, 101.05, 101.65, 100.50, 101.65, 101.65, 100.61, 2110, 2.12, 11, 2108, 99.91
63MOONS, EQ, 23-Sep-2025, 915.50, 918.75, 938.90, 914.20, 925.30, 925.85, 928.53, 90286, 838.34, 4708, 39519, 43.77
664GS2027, GS, 23-Sep-2025, 101.80, 101.80, 101.80, 101.80, 101.80, 101.80, 101.80, 50, 0.05, 1, 50, 100.00
667GS2035, GS, 23-Sep-2025, 111.00, 105.45, 105.45, 105.45, 105.45, 105.45, 105.45, 1001, 1.06, 2, 1001, 100.00
667GS2050, GS, 23-Sep-2025, 98.00, 98.50, 98.50, 98.50, 98.50, 98.50, 98.50, 3351, 3.30, 3, 3351, 100.00
668GS2040, GS, 23-Sep-2025, 99.00, 98.90, 98.90, 98.90, 98.90, 98.90, 98.90, 100, 0.10, 1, 100, 100.00
676GS2061, GS, 23-Sep-2025, 97.39, 98.00, 99.00, 97.16, 97.16, 97.16, 97.24, 165833, 161.26, 335, 165833, 100.00
679GS2034A, GS, 23-Sep-2025, 98.00, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 500, 0.50, 1, 500, 100.00
68GS2060, GS, 23-Sep-2025, 96.10, 94.56, 95.05, 94.56, 95.05, 95.05, 95.03, 21, 0.02, 2, 21, 100.00
690GS2065, GS, 23-Sep-2025, 98.51, 98.50, 98.50, 98.00, 98.00, 98.08, 98.36, 21604, 21.25, 16, 21604, 100.00
692GS2039, GS, 23-Sep-2025, 103.20, 103.20, 103.20, 102.00, 103.00, 103.00, 102.94, 1522, 1.57, 5, 1499, 98.49
695GS2061, GS, 23-Sep-2025, 100.00, 99.99, 99.99, 99.99, 99.99, 99.99, 99.99, 2500, 2.50, 1, 2500, 100.00
