SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 16-Dec-2022, 121.02, 121.02, 121.02, 121.00, 121.00, 121.00, 121.00, 801, 0.97, 3, 801, 100.00
20MICRONS, EQ, 16-Dec-2022, 95.90, 96.30, 96.90, 93.80, 94.35, 94.30, 94.92, 118717, 112.68, 3040, 49178, 41.42
21STCENMGM, EQ, 16-Dec-2022, 22.50, 22.95, 22.95, 22.95, 22.95, 22.95, 22.95, 4014, 0.92, 29, 4014, 100.00
3IINFOLTD, EQ, 16-Dec-2022, 43.15, 43.15, 43.70, 42.30, 42.45, 42.50, 42.93, 516922, 221.89, 3448, 257944, 49.90
3MINDIA, EQ, 16-Dec-2022, 23331.10, 23400.00, 23493.75, 22950.00, 23065.00, 23088.50, 23149.45, 2759, 638.69, 1571, 1355, 49.11
3PLAND, EQ, 16-Dec-2022, 17.00, 16.50, 17.65, 16.10, 17.35, 17.20, 17.03, 6287, 1.07, 118, 3705, 58.93
4THDIM, BE, 16-Dec-2022, 106.05, 108.15, 108.15, 108.00, 108.15, 108.15, 108.14, 89524, 96.81, 195, -, -
585GS2030, GS, 16-Dec-2022, 92.07, 87.49, 87.49, 87.47, 87.47, 87.47, 87.47, 200, 0.17, 2, 200, 100.00
5PAISA, EQ, 16-Dec-2022, 323.65, 321.45, 327.50, 321.10, 326.80, 324.50, 323.42, 16839, 54.46, 2147, 5331, 31.66
601GS2028, GS, 16-Dec-2022, 92.48, 87.89, 87.89, 87.89, 87.89, 87.89, 87.89, 1, 0.00, 1, 1, 100.00
618GS2024, GS, 16-Dec-2022, 99.08, 98.50, 98.50, 98.50, 98.50, 98.50, 98.50, 100, 0.10, 1, 100, 100.00
622GS2035, GS, 16-Dec-2022, 98.00, 93.12, 93.12, 93.10, 93.10, 93.10, 93.10, 100, 0.09, 2, 100, 100.00
63MOONS, EQ, 16-Dec-2022, 156.65, 153.20, 157.20, 150.00, 150.10, 151.45, 153.88, 112308, 172.82, 5042, 64957, 57.84
