SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
20MICRONS, BE, 16-Oct-2023, 142.75, 139.90, 139.90, 139.90, 139.90, 139.90, 139.90, 40521, 56.69, 116, -, -
21STCENMGM, EQ, 16-Oct-2023, 19.05, 19.30, 19.30, 18.90, 18.95, 18.95, 19.14, 1495, 0.29, 41, 1082, 72.37
360ONE, EQ, 16-Oct-2023, 537.85, 531.10, 555.20, 531.10, 550.00, 553.10, 547.57, 633106, 3466.71, 24038, 372236, 58.80
3IINFOLTD, EQ, 16-Oct-2023, 38.50, 38.60, 39.75, 38.35, 39.00, 38.95, 38.97, 771969, 300.87, 3655, 360709, 46.73
3MINDIA, EQ, 16-Oct-2023, 30815.75, 30625.00, 31115.05, 30550.20, 30698.95, 30619.75, 30665.97, 4457, 1366.78, 853, 3847, 86.31
3PLAND, EQ, 16-Oct-2023, 26.05, 26.70, 27.30, 26.20, 26.20, 26.45, 26.77, 19361, 5.18, 271, 16492, 85.18
448GS2023, GS, 16-Oct-2023, 100.05, 100.05, 100.05, 100.05, 100.05, 100.05, 100.05, 1, 0.00, 1, 1, 100.00
456GS2023, GS, 16-Oct-2023, 99.32, 99.32, 99.32, 99.32, 99.32, 99.32, 99.32, 500, 0.50, 1, 500, 100.00
563GS2026, GS, 16-Oct-2023, 102.30, 99.75, 99.75, 99.75, 99.75, 99.75, 99.75, 1, 0.00, 1, 1, 100.00
574GS2026, GS, 16-Oct-2023, 99.05, 103.90, 103.90, 103.90, 103.90, 103.90, 103.90, 1, 0.00, 1, 1, 100.00
5PAISA, EQ, 16-Oct-2023, 448.80, 453.75, 457.00, 440.05, 445.10, 443.45, 448.15, 59082, 264.78, 6495, 29174, 49.38
610GS2031, GS, 16-Oct-2023, 94.50, 94.50, 94.50, 94.50, 94.50, 94.50, 94.50, 1, 0.00, 1, 1, 100.00
618GS2024, GS, 16-Oct-2023, 101.00, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 4, 0.00, 2, 4, 100.00
63MOONS, EQ, 16-Oct-2023, 242.40, 247.70, 254.50, 239.05, 254.50, 254.50, 248.84, 101261, 251.98, 3874, 67428, 66.59
654GS2032, GS, 16-Oct-2023, 97.00, 95.60, 97.50, 95.60, 96.10, 96.10, 97.39, 73, 0.07, 6, 71, 97.26
664GS2035, GS, 16-Oct-2023, 93.33, 94.26, 94.35, 94.25, 94.35, 94.35, 94.28, 1802, 1.70, 4, 1302, 72.25
667GS2035, GS, 16-Oct-2023, 96.99, 94.57, 96.99, 94.57, 96.99, 96.99, 95.13, 1178, 1.12, 3, 1177, 99.92
667GS2050, GS, 16-Oct-2023, 95.00, 94.85, 94.85, 94.85, 94.85, 94.85, 94.85, 9, 0.01, 1, 9, 100.00
669GS2024, GS, 16-Oct-2023, 101.65, 99.11, 101.80, 99.11, 101.21, 101.21, 101.09, 859, 0.87, 7, 854, 99.42
676GS2061, GS, 16-Oct-2023, 96.01, 96.00, 96.80, 93.00, 96.60, 96.60, 96.37, 146, 0.14, 14, 146, 100.00
689GS2025, GS, 16-Oct-2023, 101.22, 101.28, 101.28, 100.50, 100.50, 100.50, 101.10, 9, 0.01, 5, 9, 100.00
68GS2060, GS, 16-Oct-2023, 93.45, 95.78, 98.00, 93.53, 98.00, 98.00, 95.78, 9, 0.01, 7, 8, 88.89
695GS2061, GS, 16-Oct-2023, 96.25, 99.99, 99.99, 96.00, 99.99, 99.99, 98.00, 10, 0.01, 8, 5, 50.00
699GS2051, GS, 16-Oct-2023, 96.10, 96.12, 96.12, 96.12, 96.12, 96.12, 96.12, 100, 0.10, 1, 100, 100.00
706GS2028, GS, 16-Oct-2023, 100.01, 100.00, 100.00, 99.45, 99.45, 99.53, 99.79, 30651, 30.59, 44, 30551, 99.67
717GS2030, GS, 16-Oct-2023, 102.50, 102.00, 105.00, 102.00, 102.50, 102.50, 102.43, 377, 0.39, 6, 371, 98.41
718GS2033, GS, 16-Oct-2023, 100.59, 100.60, 100.60, 100.50, 100.50, 100.50, 100.58, 1001, 1.01, 7, 1001, 100.00
718GS2037, GS, 16-Oct-2023, 101.67, 101.20, 101.20, 100.40, 100.40, 100.40, 100.87, 13600, 13.72, 23, 13600, 100.00
725GS2063, GS, 16-Oct-2023, 101.30, 101.30, 101.30, 101.00, 101.00, 101.00, 101.28, 10300, 10.43, 3, 10300, 100.00
726GS2032, GS, 16-Oct-2023, 100.48, 101.00, 101.00, 100.39, 100.40, 100.40, 100.45, 84325, 84.71, 29, 84324, 100.00
726GS2033, GS, 16-Oct-2023, 101.00, 101.00, 101.10, 101.00, 101.00, 101.00, 101.00, 29501, 29.80, 5, 29501, 100.00
736GS2052, GS, 16-Oct-2023, 99.91, 101.00, 101.00, 99.80, 99.89, 99.85, 99.91, 29837, 29.81, 32, 29837, 100.00
738GS2027, GS, 16-Oct-2023, 102.69, 102.70, 102.70, 102.30, 102.51, 102.52, 102.66, 98580, 101.20, 45, 94011, 95.37
73GS2053, GS, 16-Oct-2023, 100.49, 100.35, 100.35, 100.00, 100.00, 100.00, 100.27, 15500, 15.54, 9, 12050, 77.74
741GS2036, GS, 16-Oct-2023, 101.99, 102.00, 102.30, 101.99, 102.28, 102.21, 102.02, 140426, 143.26, 77, 140426, 100.00
74GS2035, GS, 16-Oct-2023, 98.78, 99.01, 99.01, 98.78, 98.80, 98.81, 98.81, 5814, 5.75, 6, 2957, 50.86
74GS2062, GS, 16-Oct-2023, 102.50, 105.06, 105.06, 102.00, 102.10, 102.10, 102.10, 2657, 2.71, 13, 2657, 100.00
754GS2036, GS, 16-Oct-2023, 103.89, 103.95, 104.00, 103.85, 103.85, 103.87, 103.92, 299617, 311.37, 155, 299617, 100.00
757GS2033, GS, 16-Oct-2023, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 104.00, 500, 0.52, 1, 500, 100.00
762GS2039, GS, 16-Oct-2023, 104.00, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 500, 0.53, 1, 500, 100.00
772GS2025, GS, 16-Oct-2023, 104.00, 104.08, 104.08, 104.00, 104.00, 104.00, 104.03, 3, 0.00, 2, 3, 100.00
824GS2027, GS, 16-Oct-2023, 105.50, 105.50, 105.50, 102.71, 102.85, 102.90, 103.19, 236, 0.24, 5, 136, 57.63
826GS2027, GS, 16-Oct-2023, 105.90, 105.00, 105.00, 105.00, 105.00, 105.00, 105.00, 113, 0.12, 3, 113, 100.00
828GS2027, GS, 16-Oct-2023, 103.16, 103.75, 103.75, 103.75, 103.75, 103.75, 103.75, 1050, 1.09, 4, 1050, 100.00
92GS2030, GS, 16-Oct-2023, 112.00, 112.00, 112.00, 111.99, 112.00, 112.00, 112.00, 13283, 14.88, 7, 13283, 100.00
A2ZINFRA, BE, 16-Oct-2023, 9.40, 9.40, 9.50, 9.25, 9.40, 9.35, 9.35, 60966, 5.70, 148, -, -
AAATECH, EQ, 16-Oct-2023, 67.15, 67.70, 72.00, 64.50, 66.00, 66.05, 68.11, 280057, 190.76, 3721, 129308, 46.17
AAKASH, BE, 16-Oct-2023, 6.35, 6.65, 6.65, 6.50, 6.65, 6.65, 6.65, 306901, 20.40, 614, -, -
AAREYDRUGS, BE, 16-Oct-2023, 45.15, 46.35, 46.35, 45.60, 45.60, 45.60, 45.82, 7389, 3.39, 61, -, -
AARON, EQ, 16-Oct-2023, 277.20, 295.00, 295.00, 278.00, 284.00, 281.95, 283.89, 6012, 17.07, 369, 5209, 86.64
AARTECH, BE, 16-Oct-2023, 160.35, 163.90, 167.00, 159.00, 166.90, 166.75, 164.82, 12924, 21.30, 261, -, -
AARTIDRUGS, EQ, 16-Oct-2023, 520.40, 520.40, 525.35, 520.25, 522.80, 522.50, 522.82, 85930, 449.26, 6847, 43750, 50.91
AARTIIND, EQ, 16-Oct-2023, 486.05, 486.85, 495.50, 484.65, 491.80, 490.60, 491.37, 1171547, 5756.69, 19846, 455560, 38.89
AARTIPHARM, EQ, 16-Oct-2023, 418.75, 423.00, 425.95, 405.60, 410.00, 409.95, 414.60, 154919, 642.30, 9268, 92139, 59.48
AARTIPP, E1, 16-Oct-2023, 308.00, 301.05, 303.00, 301.00, 303.00, 301.20, 301.21, 10, 0.03, 4, 9, 90.00
AARTISURF, EQ, 16-Oct-2023, 607.55, 600.00, 611.95, 600.00, 611.05, 609.35, 609.07, 3828, 23.32, 709, 2446, 63.90
AARTISURF, P1, 16-Oct-2023, 153.90, 153.90, 160.00, 153.90, 160.00, 160.00, 157.97, 6, 0.01, 4, 6, 100.00
AARVEEDEN, EQ, 16-Oct-2023, 23.90, 24.40, 24.50, 23.25, 23.95, 23.75, 24.04, 20844, 5.01, 498, 9608, 46.09
AARVI, EQ, 16-Oct-2023, 138.00, 139.35, 141.40, 137.40, 138.95, 138.65, 139.34, 15434, 21.51, 711, 9502, 61.57
AATMAJ, SM, 16-Oct-2023, 46.05, 46.05, 47.60, 46.05, 46.60, 46.60, 46.73, 24000, 11.22, 12, 20000, 83.33
AAVAS, EQ, 16-Oct-2023, 1656.20, 1662.20, 1664.45, 1612.00, 1632.00, 1632.70, 1628.16, 159988, 2604.85, 16416, 85275, 53.30
ABAN, EQ, 16-Oct-2023, 47.25, 48.50, 50.70, 47.70, 49.35, 49.20, 49.59, 878768, 435.79, 5768, 478596, 54.46
ABB, EQ, 16-Oct-2023, 4229.20, 4239.95, 4299.40, 4225.90, 4279.95, 4281.45, 4274.46, 264960, 11325.61, 22929, 157930, 59.61
ABBOTINDIA, EQ, 16-Oct-2023, 22389.25, 22307.35, 22750.00, 22100.00, 22400.40, 22476.90, 22504.16, 16710, 3760.45, 6531, 7317, 43.79
ABCAPITAL, EQ, 16-Oct-2023, 180.60, 180.60, 181.70, 178.90, 180.45, 180.45, 180.43, 1695456, 3059.18, 20756, 715653, 42.21
ABFRL, EQ, 16-Oct-2023, 222.50, 222.50, 228.80, 222.00, 226.45, 227.15, 226.78, 3399154, 7708.46, 28907, 1411506, 41.53
ABINFRA, SM, 16-Oct-2023, 34.70, 36.40, 36.40, 36.40, 36.40, 36.40, 36.40, 4000, 1.46, 1, 4000, 100.00
ABMINTLLTD, BE, 16-Oct-2023, 36.00, 37.50, 37.50, 34.80, 34.80, 34.80, 37.17, 627, 0.23, 9, -, -
ABSLAMC, EQ, 16-Oct-2023, 458.55, 460.00, 460.10, 449.00, 449.50, 449.75, 452.68, 80001, 362.15, 3400, 47687, 59.61
ABSLBANETF, EQ, 16-Oct-2023, 44.73, 46.05, 46.05, 43.40, 44.72, 44.66, 44.64, 8642, 3.86, 281, 2878, 33.30
ABSLLIQUID, EQ, 16-Oct-2023, 1000.01, 1000.00, 1000.01, 999.99, 1000.00, 999.99, 1000.00, 15578, 155.78, 46, 7997, 51.34
ABSLNN50ET, EQ, 16-Oct-2023, 46.56, 46.95, 56.04, 46.67, 46.67, 46.71, 48.46, 17089, 8.28, 230, 11363, 66.49
ACC, EQ, 16-Oct-2023, 2010.45, 2010.00, 2037.00, 2002.00, 2030.90, 2030.85, 2026.46, 228407, 4628.58, 14611, 88837, 38.89
ACCELYA, EQ, 16-Oct-2023, 1688.20, 1711.00, 1729.95, 1700.35, 1712.00, 1709.80, 1715.62, 40136, 688.58, 4847, 15528, 38.69
ACCORD, SM, 16-Oct-2023, 26.50, 29.15, 29.15, 29.15, 29.15, 29.15, 29.15, 4000, 1.17, 2, 4000, 100.00
ACCURACY, BE, 16-Oct-2023, 8.05, 8.10, 8.10, 7.90, 8.05, 7.95, 8.00, 287882, 23.02, 961, -, -
ACE, EQ, 16-Oct-2023, 712.35, 703.10, 715.75, 702.00, 703.50, 704.20, 708.67, 103328, 732.26, 6326, 60242, 58.30
ACEINTEG, EQ, 16-Oct-2023, 34.60, 36.00, 36.00, 33.55, 34.25, 33.95, 34.01, 4609, 1.57, 137, 3521, 76.39
ACI, EQ, 16-Oct-2023, 649.75, 655.60, 664.20, 652.05, 658.40, 658.75, 658.48, 320960, 2113.46, 18385, 142921, 44.53
ACL, EQ, 16-Oct-2023, 96.50, 96.50, 97.45, 95.00, 96.50, 96.50, 96.37, 8406, 8.10, 487, 5453, 64.87
ADANIENSOL, EQ, 16-Oct-2023, 785.20, 786.00, 786.65, 773.00, 774.40, 774.75, 777.08, 312993, 2432.21, 16769, 180281, 57.60
ADANIENT, EQ, 16-Oct-2023, 2454.55, 2454.55, 2464.70, 2421.85, 2430.00, 2429.35, 2447.48, 803856, 19674.21, 42165, 199168, 24.78
ADANIGREEN, EQ, 16-Oct-2023, 948.90, 950.00, 956.60, 936.00, 938.00, 938.80, 944.10, 376852, 3557.84, 24181, 217882, 57.82
ADANIPORTS, EQ, 16-Oct-2023, 813.75, 818.50, 818.50, 803.25, 804.00, 805.65, 808.32, 2664794, 21540.02, 69208, 875279, 32.85
ADANIPOWER, EQ, 16-Oct-2023, 341.90, 341.10, 343.65, 327.00, 328.20, 329.65, 333.81, 5569553, 18591.60, 74790, 2614862, 46.95
ADFFOODS, EQ, 16-Oct-2023, 245.90, 257.00, 259.70, 246.30, 249.90, 248.60, 253.49, 1167974, 2960.73, 26041, 379256, 32.47
