SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
A2ZINFRA, EQ, 01-Mar-2023, 7.00, 7.20, 7.60, 6.95, 7.40, 7.20, 7.26, 335115, 24.32, 599, 221366, 66.06
AAATECH, EQ, 01-Mar-2023, 55.40, 56.95, 59.40, 55.50, 56.35, 56.40, 57.35, 22353, 12.82, 2330, 5708, 25.54
AAKASH, EQ, 01-Mar-2023, 7.15, 7.20, 7.25, 6.90, 6.95, 6.90, 7.01, 603712, 42.30, 977, 367707, 60.91
AAREYDRUGS, EQ, 01-Mar-2023, 27.75, 28.10, 28.60, 28.10, 28.50, 28.50, 28.42, 10294, 2.93, 198, 6927, 67.29
AARON, EQ, 01-Mar-2023, 196.05, 186.25, 195.90, 186.25, 191.50, 192.55, 188.23, 54429, 102.45, 1540, 26089, 47.93
AARTIDRUGS, EQ, 01-Mar-2023, 366.30, 367.00, 369.50, 365.05, 367.30, 366.30, 366.69, 59300, 217.44, 4132, 26293, 44.34
AARTIIND, EQ, 01-Mar-2023, 529.15, 529.15, 540.00, 528.15, 539.30, 538.15, 534.59, 689820, 3687.69, 20480, 136445, 19.78
AARTIPHARM, EQ, 01-Mar-2023, 302.60, 300.00, 309.00, 298.00, 300.40, 299.90, 300.28, 165820, 497.93, 7902, 125311, 75.57
AARTIPP, E1, 01-Mar-2023, 200.00, 199.60, 225.00, 186.05, 224.90, 224.10, 210.24, 860, 1.81, 104, 436, 50.70
AARTISURF, EQ, 01-Mar-2023, 511.00, 515.00, 524.85, 512.50, 524.85, 519.95, 518.99, 4003, 20.78, 750, 1654, 41.32
AARTISURF, P1, 01-Mar-2023, 153.65, 153.65, 155.00, 150.05, 150.05, 150.05, 152.93, 139, 0.21, 11, 119, 85.61
AARVEEDEN, EQ, 01-Mar-2023, 20.60, 20.60, 22.10, 20.15, 20.65, 20.65, 20.85, 26302, 5.48, 234, 9605, 36.52
AARVI, EQ, 01-Mar-2023, 110.05, 111.45, 114.25, 110.05, 111.00, 112.35, 112.40, 10957, 12.32, 343, 6742, 61.53
AAVAS, EQ, 01-Mar-2023, 1827.90, 1841.00, 1908.50, 1830.00, 1854.00, 1851.95, 1873.47, 110863, 2076.98, 17736, 36457, 32.88
ABAN, EQ, 01-Mar-2023, 39.90, 39.80, 42.00, 39.35, 40.15, 40.65, 40.89, 163635, 66.91, 3397, 54133, 33.08
ABB, EQ, 01-Mar-2023, 3217.35, 3232.00, 3319.70, 3206.70, 3309.00, 3311.45, 3269.54, 556560, 18196.96, 49019, 271243, 48.74
ABBOTINDIA, EQ, 01-Mar-2023, 20210.55, 20216.00, 20666.00, 20160.00, 20450.00, 20460.60, 20422.48, 8852, 1807.80, 3847, 2747, 31.03
ABCAPITAL, EQ, 01-Mar-2023, 145.85, 145.85, 152.50, 145.35, 152.50, 152.00, 150.11, 5527276, 8297.10, 36702, 1753564, 31.73
ABFRL, EQ, 01-Mar-2023, 229.70, 230.85, 235.90, 229.70, 235.60, 235.40, 232.97, 2239545, 5217.45, 21637, 795358, 35.51
ABMINTLLTD, EQ, 01-Mar-2023, 33.30, 33.10, 36.00, 33.00, 33.00, 33.00, 33.34, 255, 0.09, 20, 255, 100.00
ABSLAMC, EQ, 01-Mar-2023, 380.00, 381.10, 382.50, 379.55, 380.00, 380.05, 380.48, 69128, 263.02, 2362, 48320, 69.90
ABSLBANETF, EQ, 01-Mar-2023, 40.40, 41.60, 41.60, 40.13, 40.90, 40.81, 40.78, 28478, 11.61, 227, 26427, 92.80
ABSLNN50ET, EQ, 01-Mar-2023, 38.30, 37.90, 38.96, 37.90, 38.50, 38.50, 38.52, 25306, 9.75, 158, 22468, 88.79
ACC, EQ, 01-Mar-2023, 1731.70, 1739.70, 1776.05, 1735.65, 1767.05, 1769.45, 1759.48, 626061, 11015.39, 36212, 76189, 12.17
ACCELYA, EQ, 01-Mar-2023, 1144.40, 1150.15, 1157.95, 1137.30, 1150.00, 1144.85, 1148.22, 12121, 139.18, 2333, 6580, 54.29
ACCURACY, EQ, 01-Mar-2023, 16.05, 16.05, 16.40, 15.80, 16.00, 16.10, 16.07, 71601, 11.51, 459, 56219, 78.52
ACE, EQ, 01-Mar-2023, 344.30, 345.70, 355.00, 341.50, 354.90, 352.45, 349.98, 600902, 2103.07, 14962, 209532, 34.87
ACEINTEG, BE, 01-Mar-2023, 53.00, 53.00, 54.50, 51.05, 53.00, 51.85, 52.12, 4681, 2.44, 51, -, -
ACI, EQ, 01-Mar-2023, 629.70, 632.70, 639.90, 628.00, 635.00, 634.90, 633.41, 118949, 753.43, 5139, 62999, 52.96
ADANIENT, EQ, 01-Mar-2023, 1363.85, 1424.00, 1580.00, 1411.00, 1579.00, 1564.30, 1511.37, 20114340, 304002.82, 758963, 2222197, 11.05
ADANIGREEN, EQ, 01-Mar-2023, 485.30, 509.00, 509.55, 501.90, 509.55, 509.55, 508.94, 387360, 1971.43, 5319, 288821, 74.56
ADANIPORTS, EQ, 01-Mar-2023, 592.45, 598.00, 616.00, 594.60, 601.70, 602.10, 605.56, 18661166, 113005.28, 265676, 2199370, 11.79
ADANIPOWER, EQ, 01-Mar-2023, 146.30, 153.00, 153.60, 152.15, 153.60, 153.60, 153.27, 1372548, 2103.64, 6433, 1156626, 84.27
ADANITRANS, EQ, 01-Mar-2023, 642.90, 631.50, 675.00, 631.50, 675.00, 675.00, 669.27, 2628313, 17590.53, 44727, 908746, 34.58
ADFFOODS, EQ, 01-Mar-2023, 731.25, 735.85, 738.55, 723.35, 727.95, 727.30, 731.02, 5015, 36.66, 597, 3190, 63.61
ADL, BE, 01-Mar-2023, 59.60, 59.60, 59.60, 56.70, 56.70, 56.70, 58.63, 3, 0.00, 2, -, -
ADORWELD, EQ, 01-Mar-2023, 830.80, 839.10, 840.95, 821.05, 822.25, 828.00, 833.01, 10338, 86.12, 1772, 5009, 48.45
ADROITINFO, EQ, 01-Mar-2023, 21.15, 21.45, 22.70, 20.60, 22.20, 22.15, 22.02, 38987, 8.59, 207, 28304, 72.60
ADSL, EQ, 01-Mar-2023, 97.25, 98.20, 99.10, 95.80, 98.90, 97.70, 97.55, 125796, 122.71, 2118, 65514, 52.08
ADVANIHOTR, EQ, 01-Mar-2023, 69.25, 69.15, 75.55, 69.15, 75.20, 74.70, 73.39, 30101, 22.09, 356, 23183, 77.02
ADVENZYMES, EQ, 01-Mar-2023, 279.25, 280.65, 280.65, 274.50, 275.55, 275.30, 276.41, 24941, 68.94, 1960, 14271, 57.22
AEGISCHEM, EQ, 01-Mar-2023, 364.05, 361.00, 370.95, 361.00, 365.80, 366.00, 365.99, 2180245, 7979.55, 16729, 1907530, 87.49
AETHER, EQ, 01-Mar-2023, 874.70, 882.00, 882.50, 865.00, 866.30, 873.40, 876.19, 11365, 99.58, 1262, 6031, 53.07
AFFLE, EQ, 01-Mar-2023, 1024.15, 1022.00, 1027.40, 1012.00, 1023.00, 1022.10, 1019.04, 129702, 1321.71, 15230, 50077, 38.61
AGARIND, EQ, 01-Mar-2023, 603.80, 606.10, 628.10, 606.10, 610.20, 612.25, 616.91, 24324, 150.06, 2439, 10114, 41.58
AGARWALFT, ST, 01-Mar-2023, 42.05, 42.00, 42.15, 40.05, 40.05, 40.05, 41.40, 63000, 26.08, 11, 63000, 100.00
AGI, EQ, 01-Mar-2023, 345.95, 345.95, 351.00, 337.10, 341.75, 340.20, 345.01, 152371, 525.70, 8433, 53282, 34.97
AGNI, SM, 01-Mar-2023, 21.25, 22.30, 22.30, 22.30, 22.30, 22.30, 22.30, 10000, 2.23, 1, 10000, 100.00
AGRITECH, EQ, 01-Mar-2023, 97.50, 95.50, 101.10, 95.10, 98.75, 96.50, 97.69, 46213, 45.14, 982, 23228, 50.26
AGROPHOS, EQ, 01-Mar-2023, 31.65, 31.65, 34.80, 31.65, 34.80, 34.20, 33.22, 81964, 27.23, 1194, 27871, 34.00
AGSTRA, EQ, 01-Mar-2023, 53.15, 53.20, 56.90, 52.90, 56.90, 56.25, 55.64, 204468, 113.76, 2725, 86369, 42.24
AHL, EQ, 01-Mar-2023, 241.95, 249.40, 249.40, 224.25, 233.20, 232.30, 230.46, 358984, 827.31, 5219, 285368, 79.49
AHLADA, EQ, 01-Mar-2023, 88.60, 91.80, 91.80, 87.70, 88.50, 88.05, 89.00, 12148, 10.81, 263, 7913, 65.14
AHLEAST, EQ, 01-Mar-2023, 106.85, 106.85, 109.00, 106.85, 107.55, 107.60, 107.93, 765, 0.83, 48, 488, 63.79
AHLUCONT, EQ, 01-Mar-2023, 460.45, 463.95, 471.00, 450.10, 467.10, 468.30, 461.55, 26129, 120.60, 1843, 7770, 29.74
AIAENG, EQ, 01-Mar-2023, 2650.65, 2651.00, 2714.00, 2651.00, 2702.00, 2706.80, 2699.99, 48734, 1315.81, 12454, 24618, 50.52
AILIMITED, SM, 01-Mar-2023, 40.65, 42.65, 42.65, 42.65, 42.65, 42.65, 42.65, 9000, 3.84, 3, 9000, 100.00
AIRAN, EQ, 01-Mar-2023, 15.10, 14.75, 15.55, 14.75, 15.25, 15.25, 15.13, 95531, 14.46, 510, 46910, 49.10
AIROLAM, EQ, 01-Mar-2023, 71.30, 72.30, 72.75, 71.00, 71.30, 71.60, 72.00, 2954, 2.13, 60, 1942, 65.74
AIRTELPP, E1, 01-Mar-2023, 361.85, 361.00, 373.05, 361.00, 371.00, 369.40, 367.19, 123417, 453.17, 2136, 65525, 53.09
AJANTPHARM, EQ, 01-Mar-2023, 1182.20, 1179.80, 1182.55, 1174.95, 1180.00, 1178.95, 1179.11, 37352, 440.42, 4857, 30719, 82.24
AJMERA, EQ, 01-Mar-2023, 275.45, 275.40, 282.60, 274.50, 275.00, 275.55, 278.44, 39489, 109.95, 4069, 13510, 34.21
AJOONI, EQ, 01-Mar-2023, 4.85, 4.90, 5.05, 4.90, 5.00, 5.00, 5.00, 194605, 9.74, 371, 156088, 80.21
AJRINFRA, BZ, 01-Mar-2023, 0.75, 0.70, 0.80, 0.70, 0.80, 0.80, 0.73, 1377055, 10.09, 449, -, -
AKASH, EQ, 01-Mar-2023, 29.50, 29.40, 30.00, 28.70, 29.30, 29.50, 29.43, 24702, 7.27, 497, 6552, 26.52
AKG, EQ, 01-Mar-2023, 27.75, 27.85, 29.10, 27.70, 28.55, 28.90, 28.60, 95517, 27.32, 139, 80858, 84.65
AKSHAR, BE, 01-Mar-2023, 76.10, 74.60, 74.60, 74.60, 74.60, 74.60, 74.60, 7, 0.01, 3, -, -
AKSHARCHEM, EQ, 01-Mar-2023, 226.40, 225.30, 230.05, 223.55, 224.45, 226.70, 227.69, 6661, 15.17, 711, 3662, 54.98
AKSHOPTFBR, EQ, 01-Mar-2023, 8.90, 9.15, 9.40, 8.95, 9.20, 9.20, 9.16, 283155, 25.93, 494, 177831, 62.80
AKZOINDIA, EQ, 01-Mar-2023, 2150.45, 2136.00, 2167.25, 2125.35, 2142.95, 2145.15, 2145.86, 8528, 183.00, 2654, 3930, 46.08
ALANKIT, EQ, 01-Mar-2023, 8.75, 8.75, 9.00, 8.65, 8.85, 8.80, 8.78, 113517, 9.97, 462, 71561, 63.04
ALBERTDAVD, EQ, 01-Mar-2023, 548.10, 548.25, 564.95, 548.25, 550.00, 550.75, 555.44, 1853, 10.29, 215, 925, 49.92
ALEMBICLTD, EQ, 01-Mar-2023, 61.05, 61.45, 62.80, 60.75, 61.20, 61.10, 61.53, 126865, 78.07, 1883, 67521, 53.22
ALICON, EQ, 01-Mar-2023, 787.55, 785.00, 830.35, 772.90, 817.75, 818.25, 808.51, 9926, 80.25, 1741, 4889, 49.25
ALKALI, EQ, 01-Mar-2023, 107.35, 106.00, 111.35, 105.60, 111.35, 109.95, 108.56, 14925, 16.20, 612, 7698, 51.58
ALKEM, EQ, 01-Mar-2023, 3175.00, 3175.00, 3202.00, 3108.00, 3119.90, 3119.20, 3137.15, 107004, 3356.88, 13676, 62372, 58.29
ALKYLAMINE, EQ, 01-Mar-2023, 2501.80, 2514.70, 2533.10, 2501.15, 2502.00, 2507.00, 2512.96, 14445, 363.00, 3800, 6537, 45.25
ALLCARGO, EQ, 01-Mar-2023, 370.05, 370.40, 373.40, 362.10, 363.20, 364.30, 367.39, 392027, 1440.25, 14066, 194589, 49.64
ALLETEC, SM, 01-Mar-2023, 101.00, 99.10, 100.85, 99.10, 100.85, 100.85, 99.57, 12800, 12.74, 8, 12800, 100.00
ALLSEC, EQ, 01-Mar-2023, 477.90, 481.45, 486.45, 475.05, 486.00, 485.20, 481.69, 3797, 18.29, 292, 2356, 62.05
ALMONDZ, EQ, 01-Mar-2023, 63.90, 63.95, 65.85, 63.30, 65.60, 65.45, 64.44, 5373, 3.46, 170, 4169, 77.59
ALOKINDS, EQ, 01-Mar-2023, 12.50, 13.00, 14.45, 11.60, 14.15, 14.15, 13.89, 13416571, 1863.10, 21335, 7323489, 54.59
ALPA, EQ, 01-Mar-2023, 57.05, 57.45, 58.90, 57.45, 58.25, 58.15, 58.17, 42613, 24.79, 546, 21949, 51.51
ALPHAGEO, EQ, 01-Mar-2023, 220.10, 221.30, 240.00, 220.50, 240.00, 238.55, 234.62, 17217, 40.39, 1443, 7646, 44.41
AMARAJABAT, EQ, 01-Mar-2023, 554.95, 557.50, 571.95, 555.10, 571.10, 568.25, 564.19, 346330, 1953.98, 15444, 138250, 39.92
AMBER, EQ, 01-Mar-2023, 1885.75, 1888.00, 1903.50, 1887.05, 1888.40, 1891.20, 1897.33, 32723, 620.86, 3965, 20943, 64.00
AMBICAAGAR, EQ, 01-Mar-2023, 23.05, 22.80, 23.80, 22.70, 23.10, 23.15, 23.09, 3098, 0.72, 79, 2248, 72.56
AMBIKCO, EQ, 01-Mar-2023, 1443.70, 1443.65, 1482.00, 1443.65, 1475.60, 1473.80, 1469.39, 8919, 131.06, 1140, 6350, 71.20
AMBUJACEM, EQ, 01-Mar-2023, 342.10, 344.20, 354.90, 344.20, 354.50, 353.60, 350.68, 14144946, 49603.69, 161680, 2877051, 20.34
AMDIND, EQ, 01-Mar-2023, 49.55, 48.55, 50.45, 48.50, 49.65, 49.80, 49.72, 32864, 16.34, 390, 21643, 65.86
AMEYA, SM, 01-Mar-2023, 39.00, 38.70, 38.70, 33.20, 34.80, 34.80, 35.56, 72000, 25.60, 18, 56000, 77.78
AMIORG, EQ, 01-Mar-2023, 907.30, 910.20, 918.95, 904.45, 907.15, 907.10, 910.77, 39755, 362.08, 3254, 26340, 66.26
AMJLAND, EQ, 01-Mar-2023, 25.70, 26.00, 26.10, 25.30, 25.70, 25.55, 25.64, 27537, 7.06, 209, 21376, 77.63
AMRUTANJAN, EQ, 01-Mar-2023, 609.15, 612.20, 624.95, 607.45, 624.95, 622.40, 619.65, 17725, 109.83, 3778, 6518, 36.77
ANANDRATHI, EQ, 01-Mar-2023, 752.10, 756.00, 764.60, 742.00, 756.00, 758.00, 756.83, 52871, 400.14, 5098, 35550, 67.24
ANANTRAJ, EQ, 01-Mar-2023, 104.75, 104.90, 108.80, 104.50, 108.25, 107.65, 107.41, 1256861, 1349.97, 6593, 862221, 68.60
ANDHRACEMT, EQ, 01-Mar-2023, 5.40, 5.15, 5.15, 5.15, 5.15, 5.15, 5.15, 241810, 12.45, 518, 176786, 73.11
ANDHRAPAP, EQ, 01-Mar-2023, 423.60, 423.90, 431.85, 423.25, 427.00, 427.65, 427.61, 28433, 121.58, 2259, 15938, 56.05
ANDHRSUGAR, EQ, 01-Mar-2023, 117.65, 117.70, 120.00, 117.50, 119.30, 119.35, 119.11, 34037, 40.54, 1071, 18532, 54.45
ANDREWYU, EQ, 01-Mar-2023, 21.40, 21.60, 22.20, 21.25, 21.80, 21.80, 21.94, 141684, 31.09, 864, 82327, 58.11
ANGELONE, EQ, 01-Mar-2023, 1019.55, 1024.65, 1026.55, 999.00, 1006.50, 1002.85, 1007.87, 553777, 5581.33, 27700, 292019, 52.73
ANIKINDS, EQ, 01-Mar-2023, 32.95, 32.20, 34.80, 32.20, 33.75, 33.75, 33.64, 21119, 7.10, 297, 12431, 58.86
ANKITMETAL, EQ, 01-Mar-2023, 4.55, 4.80, 4.80, 4.55, 4.70, 4.65, 4.66, 70921, 3.31, 442, 57094, 80.50
ANLON, SM, 01-Mar-2023, 158.45, 155.10, 160.00, 155.05, 160.00, 160.00, 156.19, 8400, 13.12, 7, 8400, 100.00
ANMOL, EQ, 01-Mar-2023, 155.60, 154.70, 167.15, 154.40, 162.00, 163.65, 155.72, 90162, 140.40, 389, 85070, 94.35
ANNAPURNA, SM, 01-Mar-2023, 137.65, 137.55, 139.50, 135.05, 139.50, 139.05, 137.94, 41000, 56.55, 23, 35000, 85.37
ANSALAPI, BE, 01-Mar-2023, 9.20, 9.60, 9.65, 9.10, 9.55, 9.40, 9.61, 513964, 49.39, 206, -, -
ANTGRAPHIC, EQ, 01-Mar-2023, 0.65, 0.65, 0.65, 0.55, 0.65, 0.65, 0.61, 1457305, 8.88, 631, 712367, 48.88
ANUP, EQ, 01-Mar-2023, 1168.20, 1178.90, 1181.25, 1105.00, 1119.90, 1111.70, 1128.88, 34292, 387.12, 4871, 17066, 49.77
ANURAS, EQ, 01-Mar-2023, 645.15, 645.00, 683.60, 645.00, 683.00, 676.40, 666.70, 95023, 633.52, 5742, 46589, 49.03
APARINDS, EQ, 01-Mar-2023, 2299.70, 2320.00, 2384.35, 2309.00, 2342.00, 2368.50, 2351.36, 117767, 2769.12, 13552, 43470, 36.91
APCL, EQ, 01-Mar-2023, 162.10, 164.30, 168.25, 161.00, 168.20, 166.75, 164.57, 12175, 20.04, 471, 7184, 59.01
APCOTEXIND, EQ, 01-Mar-2023, 417.50, 417.50, 456.90, 417.00, 447.95, 446.85, 443.90, 109554, 486.31, 8148, 48499, 44.27
APEX, EQ, 01-Mar-2023, 213.05, 215.10, 216.00, 212.55, 214.05, 214.45, 214.54, 19041, 40.85, 931, 8841, 46.43
APLAPOLLO, EQ, 01-Mar-2023, 1189.25, 1197.80, 1274.40, 1195.20, 1256.85, 1260.45, 1249.85, 967913, 12097.45, 47496, 469453, 48.50
APLLTD, EQ, 01-Mar-2023, 511.30, 509.80, 512.15, 506.00, 506.30, 507.25, 508.21, 46797, 237.83, 3778, 25574, 54.65
APOLLO, EQ, 01-Mar-2023, 300.50, 305.00, 312.95, 302.65, 307.25, 307.10, 306.21, 37280, 114.15, 1649, 25247, 67.72
APOLLOHOSP, EQ, 01-Mar-2023, 4401.65, 4401.65, 4446.00, 4337.25, 4405.00, 4413.80, 4407.24, 287008, 12649.13, 39484, 123037, 42.87
APOLLOPIPE, EQ, 01-Mar-2023, 487.60, 489.30, 505.00, 488.45, 501.00, 499.20, 495.93, 25812, 128.01, 2450, 14695, 56.93
APOLLOTYRE, EQ, 01-Mar-2023, 313.35, 314.00, 317.35, 311.75, 315.15, 316.20, 315.27, 1199802, 3782.61, 21692, 460360, 38.37
APOLSINHOT, EQ, 01-Mar-2023, 1037.65, 1021.10, 1063.80, 1021.10, 1042.00, 1045.95, 1045.51, 2802, 29.30, 245, 2467, 88.04
APTECHT, EQ, 01-Mar-2023, 327.45, 327.45, 336.55, 327.45, 335.00, 334.95, 332.35, 84882, 282.11, 6992, 24876, 29.31
APTUS, EQ, 01-Mar-2023, 242.05, 244.45, 245.85, 241.00, 241.30, 242.10, 243.48, 93001, 226.44, 5270, 58065, 62.43
ARCHIDPLY, EQ, 01-Mar-2023, 57.15, 57.45, 58.90, 57.45, 58.75, 58.65, 58.37, 32816, 19.15, 408, 23692, 72.20
ARCHIES, EQ, 01-Mar-2023, 19.35, 19.35, 19.85, 19.10, 19.85, 19.80, 19.44, 30579, 5.95, 219, 23770, 77.73
ARENTERP, EQ, 01-Mar-2023, 33.40, 34.05, 35.05, 33.30, 35.05, 35.00, 34.12, 4704, 1.60, 59, 1363, 28.98
ARHAM, SM, 01-Mar-2023, 55.70, 57.00, 59.00, 57.00, 58.00, 58.00, 57.95, 18000, 10.43, 6, 15000, 83.33
ARIES, EQ, 01-Mar-2023, 158.00, 158.00, 166.35, 157.70, 163.40, 162.95, 162.05, 130781, 211.94, 4973, 32141, 24.58
ARIHANTACA, SM, 01-Mar-2023, 116.10, 116.00, 118.00, 116.00, 118.00, 117.50, 117.13, 6400, 7.50, 4, 6400, 100.00
ARIHANTCAP, EQ, 01-Mar-2023, 42.20, 43.20, 43.55, 41.50, 41.85, 42.00, 42.35, 71806, 30.41, 809, 53043, 73.87
ARIHANTSUP, EQ, 01-Mar-2023, 202.50, 202.30, 209.30, 202.30, 205.00, 205.10, 204.99, 115340, 236.43, 1679, 31636, 27.43
ARMANFIN, EQ, 01-Mar-2023, 1387.45, 1401.30, 1412.20, 1386.85, 1386.85, 1397.25, 1402.43, 4511, 63.26, 906, 3054, 67.70
AROGRANITE, EQ, 01-Mar-2023, 41.95, 42.05, 43.20, 41.65, 43.20, 42.50, 42.23, 9849, 4.16, 294, 5895, 59.85
ARROWGREEN, EQ, 01-Mar-2023, 182.85, 184.95, 186.95, 182.50, 182.55, 183.55, 184.07, 5585, 10.28, 198, 3513, 62.90
ARSHIYA, EQ, 01-Mar-2023, 6.30, 6.60, 6.60, 6.60, 6.60, 6.60, 6.60, 364065, 24.03, 82, 314064, 86.27
