SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,01-AUG-2017,38.55,38.95,40,38.4,38.55,38.5,0,37744,1460387.65,0,0,0
3IINFOTECH,EQ,01-AUG-2017,4.15,4.15,4.25,4.05,4.15,4.1,0,4357309,18108625.7,0,0,0
3MINDIA,EQ,01-AUG-2017,13378.25,13375,13390,13111,13351.95,13354.2,0,1477,19674984.55,0,0,0
63MOONS,EQ,01-AUG-2017,64.25,64.15,64.3,63,63.2,63.1,0,16063,1021779.25,0,0,0
8KMILES,EQ,01-AUG-2017,544.3,545.45,548.85,537,544,542.7,0,199369,108198007.1,0,0,0
A2ZINFRA,EQ,01-AUG-2017,40.65,41.15,41.4,40.1,40.45,40.25,0,489376,19866822.6,0,0,0
AARTIDRUGS,EQ,01-AUG-2017,565.85,561.6,574.4,555.6,566,560.95,0,7929,4476304.9,0,0,0
AARTIIND,EQ,01-AUG-2017,972.05,979.95,986.05,947.75,953,954.7,0,26410,25442508.9,0,0,0
AARVEEDEN,EQ,01-AUG-2017,62.3,63.8,63.8,61.5,62,61.85,0,8067,499089.8,0,0,0
ABAN,EQ,01-AUG-2017,184.5,185.5,188,184.75,185.35,185.2,0,492351,91431246.95,0,0,0
ABB,EQ,01-AUG-2017,1421,1433.95,1433.95,1415,1423,1426.8,0,22933,32622234.9,0,0,0
ABBOTINDIA,EQ,01-AUG-2017,4444.85,4405,4450,4380.1,4390,4392.2,0,1658,7282979.75,0,0,0
ABFRL,EQ,01-AUG-2017,172.5,173.45,176.8,171.15,172,172.4,0,655685,114329361.15,0,0,0
ABGSHIP,BZ,01-AUG-2017,13.3,13.75,13.75,12.85,13.05,13.2,0,18142,239029.7,0,0,0
