SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,03-SEP-2019,33.75,33,33.4,32.5,33.1,33.15,0,16196,530801.9,0,0,0
21STCENMGM,EQ,03-SEP-2019,12.35,12.3,12.3,12.3,12.3,12.3,0,164,2017.2,0,0,0
3IINFOTECH,EQ,03-SEP-2019,1.75,1.75,1.75,1.7,1.75,1.7,0,508178,876839.85,0,0,0
3MINDIA,EQ,03-SEP-2019,20233.45,20349,21000,20000,20011,20098.95,0,7637,156433708.35,0,0,0
3PLAND,EQ,03-SEP-2019,6.3,6,6.3,6,6.3,6.3,0,199,1209,0,0,0
5PAISA,EQ,03-SEP-2019,136.05,136.05,137.45,129.25,133.35,132.4,0,4428,587840.7,0,0,0
63MOONS,EQ,03-SEP-2019,110.1,109.55,113.5,107.1,108.8,108.95,0,123531,13677029.55,0,0,0
8KMILES,EQ,03-SEP-2019,52.2,52.2,54.8,49.6,54.8,54.8,0,289413,15386155.5,0,0,0
A2ZINFRA,EQ,03-SEP-2019,9.55,9.3,9.7,9.3,9.5,9.5,0,223625,2125094.75,0,0,0
AARON,SM,03-SEP-2019,47.45,47.5,47.65,47.5,47.65,47.65,0,6600,313995,0,0,0
AARTIDRUGS,EQ,03-SEP-2019,465.45,465.1,465.1,441.5,460,461,0,3382,1549631.25,0,0,0
AARTIIND,EQ,03-SEP-2019,1591.5,1600,1605,1568,1588,1583.3,0,39912,63053567.65,0,0,0
AARVEEDEN,EQ,03-SEP-2019,13.15,13.3,13.85,13.15,13.6,13.55,0,2430,32550.35,0,0,0
AAVAS,EQ,03-SEP-2019,1490.85,1499,1528.95,1423.65,1462.95,1465.8,0,9206,13696873.95,0,0,0
ABAN,EQ,03-SEP-2019,23.65,24.55,24.65,23.05,23.65,23.5,0,47655,1114343.1,0,0,0
ABB,EQ,03-SEP-2019,1338.45,1338,1345,1318.85,1330,1329.75,0,28301,37629472.55,0,0,0
ABBOTINDIA,EQ,03-SEP-2019,9148.6,9150,9534.15,9150,9435,9445.9,0,22605,213231711.45,0,0,0
ABCAPITAL,EQ,03-SEP-2019,89.3,87.5,90.25,87.05,87.85,87.5,0,798718,70612443.5,0,0,0
