SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
20MICRONS,EQ,27-DEC-2010,44.45,45.8,46.85,43.9,45.75,45.9,0,39511,1798778.95,0,0,0
3IINFOTECH,EQ,27-DEC-2010,57.45,57.5,58.4,56.65,56.85,56.8,0,561679,32252587.45,0,0,0
3MINDIA,EQ,27-DEC-2010,3667.7,3680,3729.3,3650.55,3665,3665,0,56,206493.55,0,0,0
A2ZMES,EQ,27-DEC-2010,332.1,336.9,339.95,321.25,321.55,325.45,0,1678278,553986801.55,0,0,0
AARTIDRUGS,EQ,27-DEC-2010,139.75,144.95,144.95,136.3,138.95,137.6,0,7735,1063004.95,0,0,0
AARTIIND,EQ,27-DEC-2010,59.1,60,64,59.75,64,62.75,0,91826,5607489.7,0,0,0
AARVEEDEN,EQ,27-DEC-2010,74.4,74.5,75.95,72.75,73.15,74.05,0,2697,202229.75,0,0,0
ABAN,EQ,27-DEC-2010,739.3,743.65,754,735,741.05,741.05,0,393921,293562940.6,0,0,0
ABB,EQ,27-DEC-2010,806.2,808,814.5,801.3,803.1,804.55,0,99805,80638971.4,0,0,0
ABBOTINDIA,EQ,27-DEC-2010,1304.15,1308,1334,1300,1329.5,1323.85,0,1180,1549492.1,0,0,0
ABCIL,EQ,27-DEC-2010,138.8,136.25,140,136.25,137.7,138,0,2728,378416.05,0,0,0
ABGSHIP,EQ,27-DEC-2010,411.55,414.2,416.3,401.25,401.4,403.4,0,1067735,437784370.8,0,0,0
ABHISHEK,EQ,27-DEC-2010,18.5,18.4,19,18.35,18.7,18.55,0,4405,81841.75,0,0,0
ABIRLANUVO,EQ,27-DEC-2010,836.5,840,845.1,819.15,821.7,823.65,0,15502,12882015.9,0,0,0
ABSHEKINDS,EQ,27-DEC-2010,16.7,17,17,16.4,16.4,16.45,0,21185,352013.25,0,0,0
ACC,EQ,27-DEC-2010,1075.05,1071,1090.9,1071,1081,1081.3,0,170785,184938314.55,0,0,0
ACE,EQ,27-DEC-2010,54.15,54.6,55.2,54,54.2,54.3,0,34388,1874536.7,0,0,0
ACKRUTI,EQ,27-DEC-2010,256.95,256,265,250,252,253.2,0,123766,31435337,0,0,0
ADANIENT,EQ,27-DEC-2010,618.75,619.75,629.3,616,619,619.3,0,58348,36270951.75,0,0,0
ADANIPOWER,EQ,27-DEC-2010,127.65,128.7,128.7,126.7,127.25,127.4,0,247414,31593512.25,0,0,0
ADFFOODS,EQ,27-DEC-2010,65.05,66.35,68.9,63.55,66.5,66.55,0,19777,1318534.2,0,0,0
ADHUNIK,EQ,27-DEC-2010,103.6,100.55,104.75,100.55,102.6,102.7,0,285366,29155882,0,0,0
ADORWELD,EQ,27-DEC-2010,199.95,200,200,196.6,197.15,198,0,1360,270220.05,0,0,0
ADSL,EQ,27-DEC-2010,183.65,184.75,187.15,182.3,182.9,183.1,0,43970,8128270.85,0,0,0
ADVANIHOTR,EQ,27-DEC-2010,39.5,39,40,39,40,39.55,0,734,29257.15,0,0,0
ADVANTA,EQ,27-DEC-2010,391.15,390.2,397.2,390,394,393.5,0,3232,1275571.8,0,0,0
AEGISCHEM,EQ,27-DEC-2010,329.6,321,339,321,330,329.6,0,81027,26979053.7,0,0,0
AFL,EQ,27-DEC-2010,48.7,48.6,48.85,48.25,48.55,48.5,0,2006,97397.8,0,0,0
AFTEK,EQ,27-DEC-2010,15,15,15.75,14.8,15.75,15.75,0,665629,10422094.6,0,0,0
AGCNET,EQ,27-DEC-2010,230.25,230,234.9,228.1,232.3,230.9,0,2918,672161.4,0,0,0
AGRODUTCH,EQ,27-DEC-2010,15.05,15.1,15.45,14.55,14.55,14.7,0,77271,1155789.6,0,0,0
AHLEAST,EQ,27-DEC-2010,342.5,327,350,326.65,350,345.3,0,3417,1149458.7,0,0,0
AHLUCONT,EQ,27-DEC-2010,150.1,151.65,155.9,148.2,150.3,149.7,0,42918,6529779,0,0,0
AHLWEST,EQ,27-DEC-2010,216,212.2,223,211.6,219,219.85,0,2964,645759.1,0,0,0
