SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 21-Oct-2021, 96.95, 100.00, 101.00, 100.00, 101.00, 101.00, 100.02, 51, 0.05, 2, 51, 100.00
20MICRONS, EQ, 21-Oct-2021, 62.80, 64.35, 64.85, 58.55, 60.00, 59.55, 61.48, 440516, 270.82, 7866, 180754, 41.03
21STCENMGM, EQ, 21-Oct-2021, 49.35, 49.35, 50.30, 48.40, 48.40, 48.40, 48.95, 27024, 13.23, 173, 20485, 75.80
3MINDIA, EQ, 21-Oct-2021, 26016.70, 26199.95, 26199.95, 25590.25, 25700.00, 25740.00, 25759.37, 3193, 822.50, 2278, 1594, 49.92
3PLAND, EQ, 21-Oct-2021, 13.30, 13.30, 13.50, 12.70, 13.10, 13.10, 13.02, 9277, 1.21, 91, 7169, 77.28
5PAISA, EQ, 21-Oct-2021, 445.80, 457.85, 459.00, 425.00, 448.00, 443.65, 444.43, 51616, 229.40, 3456, 23065, 44.69
63MOONS, EQ, 21-Oct-2021, 98.45, 99.00, 101.10, 96.00, 96.60, 96.80, 98.59, 56028, 55.24, 1389, 33591, 59.95
667GS2035, GS, 21-Oct-2021, 96.00, 95.50, 95.50, 94.00, 95.15, 95.15, 94.89, 145, 0.14, 4, 124, 85.52
667GS2050, GS, 21-Oct-2021, 97.70, 99.00, 99.00, 98.90, 98.90, 98.90, 98.96, 35, 0.03, 4, 25, 71.43
676GS2061, GS, 21-Oct-2021, 96.23, 97.50, 97.50, 96.00, 96.00, 96.00, 96.84, 15559, 15.07, 34, 12516, 80.44
68GS2060, GS, 21-Oct-2021, 96.51, 96.51, 96.51, 96.51, 96.51, 96.51, 96.51, 200, 0.19, 3, 200, 100.00
A2ZINFRA, EQ, 21-Oct-2021, 4.35, 4.35, 4.40, 4.20, 4.35, 4.30, 4.29, 597759, 25.65, 495, 481889, 80.62
AAATECH, SM, 21-Oct-2021, 64.00, 62.00, 62.00, 62.00, 62.00, 62.00, 62.00, 3000, 1.86, 1, 3000, 100.00
